Nom,Prix,Description,Isbn,Photo,Editeur,Auteur,Categorie
Entre nos mains - Tome 3,10.77,"Dans Entre nos mains, découvrez le destin de deux femmes qui se retrouvent, dix ans après s&#39être aimées au lycée. Entre pression sociale, peur de l&#39engagement et survie, Battan croque une histoire criante de vérité.
Le voyage de Midori et Makimura touche à sa fin... Il est temps pour les deux femmes de retourner à leur quotidien respectif. Mais ce qui les attend est loin de les réjouir. Aussi, se laissant aller, elles décident de ne pas rentrer chez elles et de s&#39enfuir loin de tous ceux qui les connaissent. Pendant ce temps, Tazune comprend la nature de la relation qui unit son épouse et son "" amie "". Comment réagira-t-il ?",978-2382122891,https://m.media-amazon.com/images/I/61vGJmEuuML._SY522_.jpg,Akata; Illustrated édition (24 août 2023),Battan,Yuri
I&#39m in Love with the Villainess - Tome 04,5.78,"Rei Ohashi est une employée de bureau surmenée qui se voit réincarnée dans son jeu de drague préféré "" Révolution "", sous le nom de l&#39héroïne Rae Taylor. Pourtant, ce ne sont pas les princes du jeu qui l&#39intéressent... mais la méchante bourgeoise Claire François !

Le mouvement populaire a pris de l&#39ampleur au sein de l&#39académie royale. Le désir d&#39égalité porté par le peuple a provoqué l&#39explosion des conflits de classes et le prince Yû a été aperçu aux côtés des partisans du mouvement. L&#39académie dégage une atmosphère de plus en plus inquiétante et dame Claire court un grave danger...!
Une comédie romantique et fantastique dans un tome 4 tumultueux !",978-2385034078,https://m.media-amazon.com/images/I/81Bo95N1VuL._SY522_.jpg,Meian; Yuri édition (22 février 2024),Aonoshimo,Yuri
Mariée à ma meilleure amie - Tome 01,7.95,"Si dans cinq ans nous sommes toujours célibataires, accepterais-tu qu&#39on se marie ?

C&#39est ainsi que cette promesse entre amies se concrétisa par le mariage de Kurumi et Ruriko. Mariées sans pour autant être en couple, nos deux amies ne savent pas encore où ce mariage plein de surprises va les mener. C&#39est maintenant à elles de décider si cette bague à leur doigt est à sa juste place...",978-2385034948,https://m.media-amazon.com/images/I/71By7T2tAVL._SY522_.jpg,Meian; Yuri édition (26 juin 2024),Usui Shio,Yuri
Whispering you a love song T02,14.05,"Himari et Yori, deux lycéennes ont un coup de foudre bien différent un coup de foudre amoureux pour l&#39une et admiratif pour l&#39autre. Au fur-et-à-mesure de leurs interactions, la distance entre les deux jeunes filles se réduit et les sentiments de Yori envers Himari ne font que crotte. Au moment de se séparer, après leur rendez-vous, les sentiments refoulés de Yori débordent et elle se déclare à Himari. Cependant, de la détresse nait sur le visage de la plus jeune alors qu&#39elle suit du regard une Yori qui s&#39en est allée, trop embarrassée par la confession qu&#39elle venait de faire...",978-2375063187,https://m.media-amazon.com/images/I/71fAe5dMl0L._SY522_.jpg,TAIFU COMICS; Illustrated édition (1 avril 2022),TAKESHIMA EKU,Yuri
I&#39m in Love with the Villainess - Tome 03,13.26,"Rei Ohashi est une employée de bureau surmenée qui se voit réincarnée dans son jeu de drague préféré
"" Révolution "", sous le nom de l&#39héroïne Rae Taylor. Pourtant, ce ne sont pas les princes du jeu qui l&#39intéressent... mais la méchante bourgeoise Claire François !

Lors de l&#39examen des chevaliers de l&#39académie, Rae et Claire doivent s&#39affronter en combat singulier. D&#39un côté, Rae et sa double appartenance magique (avec une connaissance sans faille du jeu Révolution), de l&#39autre, Claire et sa maîtrise du feu. Quelle sera l&#39issue de ce combat palpitant ?!
Ajouté à cela, le festival anniversaire de la création de l&#39académie est en préparation et l&#39attitude de Claire est en train d&#39évoluer...",978-2385034061,https://m.media-amazon.com/images/I/81+bVEvd2zL._SY522_.jpg,Meian; Yuri édition (22 février 2024),Aonoshimo,Yuri
I Can&#39t Believe I Slept With You! - Tome 2,7.95,"C&#39est seulement un contrat. C&#39est ce que je croyais... ce dont je m&#39étais persuadée...

Après une nuit ensemble, Chiyo entame une vie en colocation avec sa propriétaire basée sur des « services » donnés à la place du loyer... du moins, c&#39est ainsi que les choses étaient censées se passer, mais la distance entre les deux femmes semble se réduire de jour en jour.
« Si ça te va.. on pourrait le faire dans ma chambre ? »
Mais quand une femme plus âgée emménage soudain avec elles, leur quotidien va se retrouver chamboulé... !

Puisque je n&#39ai pas d&#39argent, je la paie en ""faveurs"". Notre relation devait se limiter à ça...",978-2385034023,https://m.media-amazon.com/images/I/81U9jRaCPyL._SY522_.jpg,Meian; Meian (Collection Yuri) édition (15 mai 2024),Miyako Miyahara,Yuri
Nos différences enlacées - Tome 6,13.26,"Ça vous arrive de vous demander ce que vous feriez… si vous étiez une adulte ?

Saori Tanaka :
Une lycéenne amoureuse de sa grande sœur, Iori.
Elle essaie de rester forte mais elle ne peut pas s&#39empêcher de se goinfrer, quand elle est confrontée à la triste réalité !

J&#39aimerais pouvoir être tout le temps avec ma sœur…
Parler avec elle, la prendre dans mes bras... Mais... Elle est déjà en couple.
Elle est si occupée par son travail qu&#39on ne se voit presque jamais... Et ça, c&#39est vraiment dur...
C&#39est là que, sur un coup de tête, j&#39ai appelé quelqu&#39un… Shizuku...
On est dans la même classe et on s&#39entend plus ou moins bien... qui sait si on est vraiment proches...
Qu&#39est-ce qu&#39elle est, pour moi, au fond ?",978-2385030704,https://m.media-amazon.com/images/I/81b+GO47MGL._SY522_.jpg,Meian; Meian (Collection Yuri) édition (30 novembre 2023),Mikanuji,Yuri
Goodbye my rose garden T03 (03),7.99,"Une relation dangereuse entre deux jeunes femmes passionnées de lecture, défiant les codes de l&#39aristocratie anglaise.
Angleterre 1900. Une jeune servante débute un nouveau travail dans la résidence Roseborough. Alice, la maîtresse de maison lui fait visiter la demeure. Le clou de la visite est l&#39impressionnante bibliothèque où la jeune femme adore dévorer de nombreux ouvrages. Son autre lieu de prédilection est le jardin de roses en contrebas.

On apprend que la jeune servante s&#39appelle Hanako. Elle a entrepris un long périple depuis le Japon pour venir vivre en Angleterre et rencontrer son idole, un auteur du nom de Victor Frank dont les œuvres lui ont permis de surmonter de nombreuses épreuves. Elle a fait le pied de grue jour après jour devant la maison d&#39édition de l&#39écrivain afin de le rencontrer, mais elle a toujours été refoulée. Lors d&#39une énième tentative, Hanako, plus désespérée que jamais, a rencontré Alice qui sortait de chez l&#39éditeur, car elle est critique littéraire. Cette dernière l&#39a alors invitée chez elle pour lui remonter le moral et lui proposer du travail. Alice est bienveillante envers Hanako et la servante apprend par sa petite sœur Margaret qu&#39elle va bientôt se marier. Un jour, Alice déclare à Hanako qu&#39elle va pouvoir réaliser son rêve et lui faire rencontrer le célèbre Victor, mais à une seule condition : il faut que Hanako la tue.",978-2372875479,https://m.media-amazon.com/images/I/710SOPTPAWL._SY522_.jpg,Komikku éditions; Illustrated édition (25 février 2021),Dr. Pepperco,Yuri
Goodbye my rose garden T01 (01),7.99,"""Je réaliserai ton rêve... si tu me tues !&#39
Une relation dangereuse entre deux femmes passionnées de lecture, défiant les codes de l&#39aristocratie anglaise.
Angleterre, année 1900... L&#39époque où l&#39amour, la famille et la société étaient semblables à des ronces... Hanako, une jeune japonaise, décide de traverser l&#39océan à la recherche de Victor Franks, un écrivain qu&#39elle admire, dans le but de lui faire lire son roman. Malheureusement, la maison d&#39édition avec laquelle l&#39écrivain collabore refuse de lui donner la moindre information. Au bord du désespoir, sans nulle part où aller, elle va trouver du réconfort auprès d&#39Alice, une noble qui la recueille et fait d&#39elle sa nouvelle femme de chambre. Mais si la demoiselle est aussi généreuse, c&#39est peut-être qu&#39elle a une idée derrière la tête...
Hanako, touchée par la détresse d&#39Alice, décide de découvrir ses réelles intentions et de l&#39aider, si elle le peut...",978-2372874939,https://m.media-amazon.com/images/I/71UP9OUikFL._SY522_.jpg,Komikku éditions; Illustrated édition (27 août 2020),Dr. Pepperco,Yuri
Sirius,17.64,"Le nouveau one shot de Ana C. Sanchez
Suite à un malaise cardiaque en plein match, Dani voit sa carrière de joueuse de tennis prendre brusquement fin. Fragilisée par sa santé, mais également par la relation avec sa mère qui n&#39arrive pas à accepter la situation, elle vient se reposer dans un petit village en bord de mer. C&#39est là qu&#39elle fait la rencontre de Blanca, une jeune fille passionnée d&#39astronomie, qui lui fera découvrir l&#39immensité du ciel étoilé et des possibilités qui s&#39offrent devant elle…


Vous aviez déjà pu découvrir les talents de Ana C. Sanchez avec Alter Ego, son premier one shot. Son deuxième titre, Sirius vous fait découvrir une belle histoire d&#39amour pleine d&#39humanité, de tendresse et d&#39espoir. Un manga qui vous emportera le temps de la lecture dans la chaleur d&#39un été espagnol.",978-2344056240,https://m.media-amazon.com/images/I/81sn-RGka6L._SY522_.jpg,Glénat Manga; Illustrated édition (18 janvier 2023),Ana C. Sanchez,Yuri
Asumi découvre les escorts lesbienne - Tome 01,7.95,"Asumi, tout juste majeure à 20 ans, désire s&#39excuser envers Mai, son amie d&#39enfance. Cette dernière a déménagé peu après qu&#39elles aient échangé un baiser sans donner sa nouvelle adresse, quelques années auparavant. Quand une amie lui annonce qu&#39elle a aperçu Mai travailler en tant que escort, Asumi se lance dans un monde inconnu avec l&#39espoir de la retrouver, mais aussi un peu de curiosité...",978-2385034665,https://m.media-amazon.com/images/I/7166zWKrW1L._SY522_.jpg,Meian; Yuri édition (19 juin 2024),Itsuki Kuro,Yuri
Whispering you a love song T01,8.35,"Où se trouve la frontière entre le coup de coeur et le coup de foudre ? Pendant la cérémonie de rentrée au lycée, Himari est profondément touchée par le chant de la vocaliste du groupe jouant sur scène, une belle et grande fille répondant au nom de Yori. Incapable de retenir son enthousiasme, elle va à sa rencontre pour lui partager ce sentiment, en tant que fan. Mais ce qu&#39elle ne réalise pas tout de suite, c&#39est que cette dernière a eu le coup de foudre pour elle de façon bien plus romantique ! Que fera Himari quand elle se rendra compte que les sentiments qu&#39elle éprouve pour Yori ne sont peut-être pas au niveau de ceux que cette dernière ressent pour elle ?",978-2375063026,https://m.media-amazon.com/images/I/71LaF7W8b7L._SY522_.jpg,TAIFU COMICS; Illustrated édition (28 janvier 2022),TAKESHIMA EKU,Yuri
Tadokoro-san - Tome 01,6.95,"Une demoiselle de bonne famille s’amourache d’une fille ordinaire ?!

Une idylle secrète entre deux jeunes femmes.

Tadokoro, une fille ordinaire, dessine toujours dans un coin de la classe.
Nikaïdô, quant à elle, est belle, intelligente et la coqueluche de ses camarades.
Tout les oppose, et pourtant... ensemble, elles se promènent après les cours, lisent des mangas et basculent doucement vers une idylle secrète...",978-2385032036,https://m.media-amazon.com/images/I/81aMxUDZO7L._SY522_.jpg,Meian; Meian (Collection Yuri) édition (15 janvier 2024),Tatsubon,Yuri
Boy meets Maria,12.07,"Depuis son enfance, Taiga est fasciné par les super héros. Et le jour de sa rentrée au lycée, il a le coup de foudre pour celle qui sera assurément l&#39héroïne de sa vie : Maria, la madone du club de théâtre. Mais que se passerait-il si la belle n&#39en était pas une ?",978-2375063255,https://m.media-amazon.com/images/I/71mPDRRFSYL._SY522_.jpg,TAIFU COMICS; Illustrated édition (24 juin 2022),PEYO,Yuri
Goodbye my rose garden T02 (02),7.99,"""Je réaliserai ton rêve le plus cher... si tu me tues !&#39
Angleterre 1900. Une jeune servante débute un nouveau travail dans la résidence Roseborough. Alice, la maîtresse de maison lui fait visiter la demeure. Le clou de la visite est l&#39impressionnante bibliothèque où la jeune femme adore dévorer de nombreux ouvrages. Son autre lieu de prédilection est le jardin de roses en contrebas.

On apprend que la jeune servante s&#39appelle Hanako. Elle a entrepris un long périple depuis le Japon pour venir vivre en Angleterre et rencontrer son idole, un auteur du nom de Victor Frank dont les œuvres lui ont permis de surmonter de nombreuses épreuves. Elle a fait le pied de grue jour après jour devant la maison d&#39édition de l&#39écrivain afin de le rencontrer, mais elle a toujours été refoulée. Lors d&#39une énième tentative, Hanako, plus désespérée que jamais, a rencontré Alice qui sortait de chez l&#39éditeur, car elle est critique littéraire. Cette dernière l&#39a alors invitée chez elle pour lui remonter le moral et lui proposer du travail. Alice est bienveillante envers Hanako et la servante apprend par sa petite sœur Margaret qu&#39elle va bientôt se marier. Un jour, Alice déclare à Hanako qu&#39elle va pouvoir réaliser son rêve et lui faire rencontrer le célèbre Victor, mais à une seule condition : il faut que Hanako la tue.",978-2372874946,https://m.media-amazon.com/images/I/71kXfcNsNWL._SY522_.jpg,Komikku éditions (29 octobre 2020),Dr. Pepperco,Yuri
Yuri Is My Job! - Tome 4,12.08,"Alors que les sentiments de Kanoko envers Hime ne cessent de croître, Sumika la pousse à abandonner. Face à la résistance de Kanoko, elle décide de lui raconter l&#39histoire d&#39amour qui a autrefois failli mettre en péril le café Liebe, et comment sa Schwester lui a été volée. Tandis que les opinions de Kanoko, Sumika, Hime et Mitsuki se croisent, le suspense lié à l&#39élection de mademoiselle Blume est à son comble...",978-2385033897,https://m.media-amazon.com/images/I/51yRB+1o0wL._SY445_SX342_.jpg,Meian; Meian (Collection Yuri) édition (27 octobre 2023),Miman,Yuri
Citrus T02,9.63,"Yuzu est une jeune fille à la mode, énergique et enthousiaste qui veut vivre pleinement sa vie. Elle ne connait pas l&#39amour et va jusqu&#39à cacher à ses amis son inexpérience derrière des mensonges pour bien paraître. Suite au remariage de sa mère, elle se retrouve dans une nouvelle école très restrictive réservée aux filles. Le jour de la rentrée, Yuzu se dispute avec Mei, qui n&#39est autre que la présidente du conseil des élèves et… sa nouvelle demi-soeur ! Face à cette situation, Yuzu ne sait pas comment réagir. Réussira-t-elle à se faire à sa nouvelle vie ? Arrivera-t-elle à s&#39entendre avec sa demi-soeur ?",978-2351809853,https://m.media-amazon.com/images/I/71a6WKj7zjL._SY522_.jpg,TAIFU COMICS; Illustrated édition (28 avril 2016),SABUROUTA,Yuri
Whispering you a love song T03,8.67,"Des pensées et des sentiments entremêlés. Himari et Yori sont deux jeunes filles qui ont eu un coup de foudre réciproque, mais alors que pour l&#39une il s&#39agit d&#39amour, pour l&#39autre c&#39est d&#39avantage une forme d&#39admiration. Bien que Himari ait repoussé à plus tard sa réponse à la confession de Yori, leur relation n&#39est pas revenue son point de départ : pour faire à nouveau tomber Himari sous son charme, Yori va se Lancer à fond dans les activités avec le groupe de musique ! Voyant Yori triste, Aki révèle à Himari les sentiments qu&#39elle nourrit pour son amie...",978-2375063200,https://m.media-amazon.com/images/I/61k6TldQlqL._SY522_.jpg,TAIFU COMICS; Illustrated édition (26 août 2022),TAKESHIMA EKU,Yuri
Yuri Is My Job! - Tome 6,7.82,"Depuis que Mitsuki a refusé le cadeau de Hime, leur relation sororale vacille fortement. En apprenant le passé de Mitsuki par l&#39intermédiaire de Sumika, Hime songe aux sentiments que sa grande sœur garde secrets. Mais lorsque l&#39anniversaire de Mitsuki arrive enfin, voilà qu&#39elle ne peut pas venir au Liebe à cause d&#39un rhume. Déterminée à lui faire face, Hime lui rend alors visite...",978-2385033910,https://m.media-amazon.com/images/I/51ZYVQ4yPwL._SY445_SX342_.jpg,Meian; Meian (Collection Yuri) édition (11 janvier 2024),Miman,Yuri
Yuri Is My Job! - Tome 5,12.32,"Maintenant que l&#39élection de mademoiselle Blume est terminée et que la distribution des Schwestern est fixée, l&#39Institut Liebe continue ses préparatifs pour les anniversaires du staff. D&#39autant qu&#39avec le retour des ""thés recommandés par les élèves"", le café semble avoir le vent en poupe. C&#39est alors que Néné tombe malade, forçant Maï et Sumika à la remplacer en cuisine. Sans elles, c&#39est la pagaille côté salon, et cela affecte la relation sororale de Mitsuki et Hime...",978-2385033903,https://m.media-amazon.com/images/I/814s2KJhrhL._SY522_.jpg,Meian; Meian (Collection Yuri) édition (11 janvier 2024),Miman,Yuri
Nos différences enlacées - Tome 3,15.08,"Pourquoi est-ce que je suis tombée amoureuse d&#39une fille pareille... Mystère...

Heke
Elle utilise son pseudonyme de joueuse pour signer les mangas qu&#39elle dessine. Elle est d&#39un tempérament fainéant, et elle a très peur de sa responsable éditoriale, quand elle lui met la pression...

Lala
C&#39est le pseudonyme qu&#39elle utilise pour jouer aux jeux vidéo. Elle s&#39appelle en réalité Shinohara. Elle est la responsable éditoriale de Heke. Elle a du mal à assumer ses sentiments, ce qui complique beaucoup les choses.

Heke et Lala, deux joueuses qui se sont connues en ligne... Elles n&#39avaient presque aucune chance de se rencontrer, Et pourtant elles travaillent ensemble, en tant que mangaka et responsable éditoriale. Mais dans ces moments-là, elles sont incapables de s&#39ouvrir l&#39une à l&#39autre et n&#39échangent au final que des lamentations et des reproches.

Toutes deux tentent désespérément de se rapprocher, elles qui n&#39arrivent à exprimer leurs véritables sentiments que par le biais d&#39internet...",978-2382751237,https://m.media-amazon.com/images/I/71UVR2km5YS._SY522_.jpg,Meian; Meian (Collection Seinen) édition (21 mars 2022),Mikanuji,Yuri
Kase-san Saison 2 T02 (& Yamada),8.47,"C&#39est leurs premières vacances d&#39été en tant qu&#39étudiantes. Yamada ira en yukata voir des feux d&#39artifice, voyagera à la mer avec Hana et Mikawacchi pour essayer son nouveau maillot... Et Kase est toujours là, prête à les accompagner dans de joyeuses vacances ! Sauf que Fukami, la camarade de chambre de Kase, et Aikawa vont également se retrouver sur place. Le ciel bleu de ces vacances semble se couvrir de nuages... Le récit de la jeunesse étincelante de Yamada et Kase, deuxième volume à l&#39université !",978-2375062746,https://m.media-amazon.com/images/I/71U-2MrZtuL._SY522_.jpg,TAIFU COMICS; Illustrated édition (29 octobre 2021),Hiromi TAKASHIMA,Yuri
Whisper Me a Love Song 5,18.9,"An adorable new yuri manga for fans of Kase-san and Yamada and Bloom Into You. One day, high school girl Himari sees a girl, Yori, sing in a band, and it awakens feelings she doesn&#39t understand... but Yori does!

What do you do when your friends just can’t get along with each other?


Himari and Yori are settling into their relationship, but there’s still tension in the air—tension, that is, between SSGIRLS and Laureley, the band Shiho joined after she acrimoniously quit SSGIRLS. Aki remains bent on finding out exactly why Shiho left so abruptly and angrily, but she doesn’t always ask in the most delicate way—and Shiho doesn’t seem interested in opening up. When Shiho and Himari unexpectedly bump into each other, Shiho shares a bit of her hidden past. It gives Himari an idea, but will it help heal the rift between the two former friends, or make things even worse?",978-1646513987,https://m.media-amazon.com/images/I/91UjP471t9L._SY522_.jpg,Kodansha Comics; 1er édition (19 juillet 2022),Eku Takeshima,Yuri
Netsuzô TRap NTR T01,8.35,"C&#39est au lycée que Yuma fait la rencontre de son premier petit ami. Ne sachant comment faire avancer cette relation, elle demande conseil à son amie d&#39enfance, Hotaru, une charmante brune bien plus expérimentée qu&#39elle en amour. Mais quand celle-ci se met à toucher et à embrasser sa meilleure amie en guise d&#39""entraînement"", Yuma découvre un pan de sa sexualité dont elle ignorait tout... et dont son copain ne fait certainement pas partie.",978-2375061701,https://m.media-amazon.com/images/I/61bzlbyeHcL._SY522_.jpg,TAIFU COMICS; Illustrated édition (30 janvier 2020),Naoko KODAMA,Yuri
Miss Kobayashi&#39s Dragon Maid Vol. 14,12.89,"STRONG IN THE REAL WAY
Tohru searches for a suitable weapon in her quest to grow even stronger. Miss Kobayashi encounters an unfamiliar dragon and gains a mysterious power. Residents of the other world try to move to the human world, with unexpected goals. And then there&#39s the town where humans and dragons live in harmony...at first glance, anyway. What will it take for all these complex relationships to move a step forward? The story that began when Miss Kobayashi and Tohru first met enters a new stage in Volume 14!!",979-8888433706,https://m.media-amazon.com/images/I/81U77aKH6jL._SY522_.jpg,"Seven Seas Entertainment, LLC; 1er édition (26 mars 2024)",Coolkyousinnjya,Yuri
I’m in Love with the Villainess - Tome 1,7.09,"Rei Ohashi est une employée de bureau surmenée qui se voit réincarnée dans son jeu de drague préféré « Révolution », sous le nom de l’héroïne Rae Taylor. Pourtant, ce ne sont pas les princes du jeu qui l’intéressent… mais la méchante noble Claire François !

Après de nombreuses heures de jeu dans le monde réel, Rei réussira-t-elle à se rapprocher de dame Claire grâce à sa connaissance du jeu et son amour pour elle ?

Une comédie romantique trépidante dans un monde fantastique !! Vous trouverez également en bonus une courte histoire écrite par Inori, l’autrice de l’œuvre originale !",978-2385034047,https://m.media-amazon.com/images/I/81e0VoB-e8L._SY522_.jpg,Meian; Meian (Collection Yuri) édition (30 novembre 2023),Aonoshimo,Yuri
A tropical fish yearns for snow T01,19.78,"Suite à la mutation de son père à l&#39étranger, Konatsu a quitté sa Tokyo natale pour rejoindre sa famille dans une petite ville portuaire. Déstabilisée par tous ces changements, elle peine à trouver sa place dans son nouvel établissement, le lycée Nanahama. C&#39est alors qu&#39elle fait la rencontre de Koyuki, seule membre du club d&#39aquariophilie. Admirée par ses pairs, Koyuki paraît être l&#39élève parfaite en tout point. Mais sous ses airs placides, la jeune fille souffre de cette image lisse, qui semble l&#39isoler des autres... Konatsu et Koyuki sauront-elles combler leurs solitudes respectives ?",978-2375063224,https://m.media-amazon.com/images/I/51mvpRNKkZL._SY445_SX342_.jpg,TAIFU COMICS; Illustrated édition (13 juillet 2022),Makoto HAGINO,Yuri
Whispering you a love song T06,7.9,,978-2375064214,https://m.media-amazon.com/images/I/01PkLIhTX3L.gif,TAIFU COMICS (21 juin 2024),TAKESHIMA EKU,Yuri
Whisper Me a Love Song 8,12.59,"An adorable new yuri manga for fans of Kase-san and Yamada and Bloom Into You. One day, first-year highschool student Himari sees her upperclassman, Yori, sing in a band, and it awakens feelings inside her that she doesn&#39t understand... but Yori does!

Anime coming April 2024!

As the school festival kicks into high gear, the competition between SSGIRLS and Laureley isn’t the only thing on the girls’ minds. While Himari and Yori are more secure in their relationship than ever, things couldn’t be worse between Shiho and Aki--and the tension between the two girls is about to finally come to a head...",978-1646519170,https://m.media-amazon.com/images/I/91GIGMuSPOL._SY522_.jpg,Kodansha Comics; 1er édition (26 mars 2024),Eku Takeshima,Yuri
Mariée à ma meilleure amie - Tome 02,7.95,"Kurumi et Ruriko se sont mariées entre amies, sans avoir de sentiments l&#39une pour l&#39autre. Leurs liens se sont néanmoins renforcés après l&#39hospitalisation de Ruriko. Partageant leur quotidien et se disputant pour des bêtises, nos deux amies ressemblent de plus en plus à une vraie famille...",978-2385034955,https://m.media-amazon.com/images/I/71Xb6q8O4CL._SY522_.jpg,Meian; Yuri édition (26 juin 2024),Usui Shio,Yuri
"How Do We Relationship?, Vol. 4",18.42,"A romance of convenience between two college women soon becomes the real thing.

Shy Miwa has always dreamed of finding love, but living in small-town Japan made finding the right match difficult―especially since she likes girls! Even going away to college didn’t seem to help, until one day her outgoing classmate Saeko suggests they might as well start dating each other since it’s not like either of them have other options.

It’s getting harder for Miwa and Saeko to ignore the tensions in their relationship as even their sex life starts to suffer. Saeko begins to feel like Miwa doesn’t really see her while Miwa finds herself dwelling more and more on the past. They don’t want to give up on each other, but what do you do when a relationship starts to sour?",978-1974720743,https://m.media-amazon.com/images/I/81iJXTyY5IS._SY522_.jpg,Viz LLC; 1er édition (12 octobre 2021),Tamifull,Yuri
Asumi découvre les escorts lesbienne - Tome 02,7.95,,978-2385034672,https://m.media-amazon.com/images/I/71CuHq1DYFL._SY522_.jpg,Meian; Yuri édition (19 juin 2024),Itsuki Kuro,Yuri
Kase-san Saison 2 T01 (& Yamada),7.69,"Chargée comme d&#39habitude de l&#39entretien des fleurs du lycée, Yamada fait un jour la rencontre de la grande et athlétique Kase, de la classe d&#39à-côté. Plus rapide que les garçons, plus charmante que les garçons, Kase est pour Yamada bien plus qu&#39une fille qu&#39elle aimerait être : elle est celle avec qui elle aimerait être. Mais elle ignore que son affection n&#39est pas à sens unique, et que Kase admire le sérieux et la féminité de la pourtant discrète Yamada. Les deux filles se rapprochent l&#39une de l&#39autre, et rapidement bourgeonne entre elles un sentiment bien particulier. Après plus d&#39une année de lycée ensemble, Kase et Yamada obtiennent leur diplôme et vont à l&#39université. Un peu plus adultes, un peu plus indépendantes, elles sont désormais prêtes à encore plus de découvertes ensemble !",978-2375062180,https://m.media-amazon.com/images/I/71ppKs6LRqL._SY522_.jpg,TAIFU COMICS; Illustrated édition (25 septembre 2020),Hiromi TAKASHIMA,Yuri
Miss Kobayashi&#39s Dragon Maid: Elma&#39s Office Lady Diary Vol. 8,12.6,"PEAKS AND VALLEYS
Office lady life isn&#39t all trips to snowy mountains and Little Edo. What happens when Elma is suspected of stealing the office snacks?! Still, this harmony dragon is doing her best to blend in with human society. She&#39s even chosen as an instructor for a study group! Follow Elma as she works herself to the bone and stuffs herself to the gills in Volume 8 of this popular spinoff to Miss Kobayashi&#39s Dragon Maid!",979-8888437803,https://m.media-amazon.com/images/I/81ewmLeiXGL._SY522_.jpg,"Seven Seas Entertainment, LLC (11 juin 2024)",Coolkyousinnjya,Yuri
Yuri Is My Job! - Tome 3,18.85,"Le problème de sœurs entre Hime et Mitsuki est réglé, et l&#39Institut Liebe se prépare à l&#39élection de mademoiselle Blume. Cet événement ayant pour objectif de choisir l&#39élève qui deviendra le modèle de l&#39école provoque beaucoup d&#39animation au café. Mais de son côté, Kanoko est trop préoccupée pour s&#39y intéresser. Depuis que Hime s&#39est rapprochée de Mitsuki, ses sentiments envers elle ne cessent de grandir. Et pour ne rien arranger, Kanoko sent Sumika l&#39observer davantage qu&#39avant...",978-2385033880,https://m.media-amazon.com/images/I/81sgFxjfFiL._SY522_.jpg,Meian; Meian (Collection Yuri) édition (27 octobre 2023),Miman,Yuri
Tadokoro-san - Tome 02,7.48,"Une demoiselle de bonne famille s’amourache d’une fille ordinaire ?!

La discrète Tadokoro et la populaire Nikaïdô sont plus que des amies : elles sont amoureuses et en couple.
À force de passer du temps ensemble, Nikaïdô insuffle du courage et de la confiance à Tadokoro, qui commence à sortir de sa coquille.",978-2385032043,https://m.media-amazon.com/images/I/51yGAm7gyrL._SY445_SX342_.jpg,Meian; Meian (Collection Yuri) édition (15 janvier 2024),Tatsubon,Yuri
PULSE Vol. 7,19.36,"WHAT GOES AROUND, COMES AROUND

Sue’s past is finally coming back to bite her! Both she and her husband have been summoned to give statements and it won’t be long before they have to go to court. Is the director standing at the precipice of her fall from grace? All will finally be answered in the heart-pounding conclusion of PULSE!

The final volume!",979-8888434703,https://m.media-amazon.com/images/I/51MrKA54RLL._SY445_SX342_.jpg,Seven Seas (11 juin 2024),Ratana Satis,Yuri
Entre soies T01,8.35,"Depuis de multiples générations, la vénérable académie Hoshimiya accueille en son sein des cohortes de jeunes femmes de belle éducation. Dans ce contexte idyllique, les étudiantes se rapprochent et forment des sororités. La tradition raconte que les somptueux uniformes couleur d&#39ébène qui accompagnent les étudiantes dans leur scolarité sont en fait tissés avec des cheveux de leurs prédécesseuses. Et quand un étrange incident survient autour de l&#39insaisissable Hoshimiya, la petite-fille de la personne à la tête de l&#39académie, les passions et les désirs cachés sous cette mystérieuse soie se réveillent brutalement...",978-2375063194,https://m.media-amazon.com/images/I/71hZODfp+ML._SY522_.jpg,TAIFU COMICS; Illustrated édition (24 juin 2022),Yuriko HARA,Yuri
A tropical fish yearns for snow T04,16.24,"lors que la fête de l&#39école bat son plein, Koyuki, fiévreuse, est clouée au lit. Konatsu, inquiète pour son amie, décide de se rendre chez elle. Mais cette visite impromptue plonge Koyuki dans une spirale de doutes. Que voulait dire Konatsu quand elle prétendait vouloir devenir sa grenouille ? Tiraillées par ces questions sans réponse, les deux jeunes filles prennent peu à peu conscience de ce qu&#39elles représentent l&#39une pour l&#39autre...",978-2375063477,https://m.media-amazon.com/images/I/71HKheVe7vL._SY522_.jpg,TAIFU COMICS; Illustrated édition (24 février 2023),Makoto HAGINO,Yuri
Netsuzô TRap NTR T06,17.43,"Bien qu&#39ils se soient séparés, Takeda avoue à nouveau ses sentiments à Yuma. Fujiwara décide alors de poster sur les réseaux sociaux la photo compromettante qu&#39il avait prise de Yuma et Hotaru. Est-ce l&#39occasion pour Yuma de vivre son amour au grand jour ? Comment vont réagir ses camarades de classe ? Et que va-t-il arriver aux relations compliquées de nos quatre lycéens ? Voici le dénouement final de cette histoire !",978-2375062753,https://m.media-amazon.com/images/I/71MlxcI0+fL._SY522_.jpg,TAIFU COMICS; Illustrated édition (25 juin 2021),Naoko KODAMA,Yuri
