Nom,Description,Photo
Dojo System,,
Nathan Clémenceau,,https://m.media-amazon.com/images/S/amzn-author-media-prod/qdj5av5nt8i874a9nbic8tokmh._SY600_.jpg
Taiji Kase,,
DANI FAYNOT,,https://m.media-amazon.com/images/S/amzn-author-media-prod/odeft4gn1cgkhbnc41qcsfkagp._SY600_.jpg
Major gérald,"Au service de la Légion étrangère depuis plus de trente ans, le Major Gérald est à la fois un sportif accompli avec plusieurs titres de Champion de France (en Full Contact et en Kick-Boxing), un ancien champion d&#39Europe de kick-boxing et un ancien opérationnel qui est intervenu à plusieurs reprises en opérations militaires en OPEX sur le terrain (ex-Yougoslavie, Tchad, Somalie, Côte d&#39Ivoire, etc.). Il est aujourd&#39hui responsable de la préparation physique des légionnaires.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Inazo Nitobe,,https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Nathan Clémenceau,,https://m.media-amazon.com/images/S/amzn-author-media-prod/qdj5av5nt8i874a9nbic8tokmh._SY600_.jpg
Yamamoto Tsunetomo,"YAMAMOTO Tsunetomo, samouraï d&#39un des trois plus grands clans du Japon, est né en 1659, 54 ans après que le shôgun Tokugawa Ieyasu ait pris le contrôle du Japon, mettant ainsi un terme à des années de guerre civile. A la mort de son seigneur en 1700, il aurait aimé le suivre en réalisant le suicide rituel, le seppuku (éventration) mais devant l&#39interdiction qui lui était faite, il choisit de se retirer dans un monastère pour prier pour le repos de son défunt seigneur et ainsi continuer de le servir. Il y vécut jusqu&#39à la fin de ses jours. Sur la fin de sa vie, son disciple Tashiro Tsuramoto, compila les récits de son maître dans onze volumes consacrés à la Voie du samouraï : le Hagakure. Tsunetomo Yamamoto est considéré aujourd&#39hui comme l&#39incarnation de l&#39esprit samouraï.",https://m.media-amazon.com/images/I/510Vj0pTGGL._SY600_.jpg
Claude Fradet,"Claude FRADET fut le dessinateur de la Fédération française de judo pendant plus de 30 ans. Tous les professeurs et les judokas adultes se souviennent de sa façon de croquer les pratiquants dans la presse et la justesse avec laquelle, en quelques traits bien sentis, il reconstituait les éléments important de chaque mouvement. Claude découvrit le judo en 1948 dans l&#39Armée et obtint sa ceinture noire en 1965. Il commença sa carrière de dessinateur aux studios de dessins animés Albert Dubout en 1946. En 1950, il devint journaliste et écrivit des articles qu&#39il illustra pour la revue fédérale Judo. De 1972 à 1975, il fut rédacteur en chef du magazine France Judo puis de Judo Magazine de 1975 à 1993, date a` laquelle il prit sa retraite. Il décéda en 2009.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Junzo Sasamori,,https://m.media-amazon.com/images/S/amzn-author-media-prod/2o20vtv79vsdbv0h07rnum5vjr._SY600_.jpg
Stephane Fauchard,"STÉPhANE FAUCHARD est un expert de karaté, professeur des écoles spécialisé, photographe, journaliste. Il pratique le karaté depuis 25 ans et l&#39enseigne dans son dojo français de Romorantin (Loir-et-Ch r).Pédagogue de profession, il réalise ici un ouvrage technique sur son art martial qui s&#39adresse aussi bien aux enfants qu&#39aux adultes, aux débutants qu&#39aux pratiquants avancés. Les experts qui ont participé à ce livre: GUY SAUVIN 8e dan FFKDA, est champion du Monde, d&#39Europe et de France, directeur technique fédéral et national, président des commissions techniques européenne et mondiale. HIROYUKI FUSE 6e dan iaidô, 6e dan jodd.expert en kobudô d&#39Okinawa, Sei Jyuku. KOSHIRO TANAKA 9e dan Japon, 2e soke de l&#39école Fuji ryû, fondateur de l&#39école Hiko ryi).",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Nathan Clémenceau,,https://m.media-amazon.com/images/S/amzn-author-media-prod/qdj5av5nt8i874a9nbic8tokmh._SY600_.jpg
,,
,,
Musashi Miyamoto,,https://m.media-amazon.com/images/S/amzn-author-media-prod/jgif85l4vk9r4msi2q97mhl2vi._SY600_.jpg
Jean Huck,"Kellian Bier est un ancien commando Marine des commandos Jaubert et Kieffer, il consacre désormais sa vie à sa passion, la photographie aquatique.

Jean Huck, également ancien commando Marine du commando Kieffer, est ingénieur.",
Ke Wen,"Après des études de médecine chinoise à l&#39Institut de médecine chinoise du Yunnan, Ke Wen se tourne vers la technique du Qi Gong qu&#39elle enseigne depuis la France et la Chine, elle a permis l&#39introduction et la diffusion des méthodes de Qi Gong en France, notamment au sien du centre de culture chinoise "" Les Temps du Corps "" qu&#39elle a créé avec son mari, Dominique Casaÿs. Cet établissment joue un rôle essentiel pour la diffusion du Qi Gong et de la culture chinoise en France, en lien étroit avec les principaux instituts de Qi Gong en Chine.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Véronique Liégeois,"Diplômée de la Fédération des enseignants de Qi Gong (UPQG - Union Pro Qi Gong), Véronique Liégeois est également titulaire du Diplôme Universitaire de Taï Chi thérapeutique. Elle a mis en place des programmes spécifiques de Qi Gong adapté, elle intervient notamment auprès de personnes âgées ou souffrant de pathologies chroniques, souvent liées à l’âge. Elle est l’autrice, aux Éditions Grancher du « Qi Gong thérapeutique » et d’un coffret « Mes cartes de Qi Gong ».

Le professeur Yang Yu Bing est enseignant et chercheur au centre de Dao Yin Yang Sheng Gong de l’université des sports de Beijing, co-président de la fédération de Tai Ji Sun, intervient auprès de la Fédération chinoise de Health Qi Gong et forme de nombreux enseignants en Chine, en Russie et en Europe.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Morihei Ueshiba,John Stevens est professeur d&#39Aïkido. Il étudie le Zen. Il est l&#39auteur d&#39une série d&#39ouvrages incluant une biographie de Morihei Ueshiba.,https://m.media-amazon.com/images/I/51Rb+6M8mJL._SY600_.jpg
Dr. Yong Nian Yu,,https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Darren Levine,"Darren Levine, ceinture noire 8° degré, est le fondateur de l&#39association Krav Maga Association et l&#39instructeur en chef pour les Etats-Unis de la Krav Maga Worldwide. Faisant partie du premier groupe constitué en 1981 par le fondateur Imi Lichtenfeld pour promouvoir le krav maga hors d&#39Israël, il est le plus haut gradé d&#39Amérique et l&#39un des deux experts titulaires d&#39un diplôme décerné par le fondateur lui-même. IL a formé des milliers de civils, de policiers et de militaires à travers le Monde. Diplômé de la Faculté de Droit de Loyola, Darren est, depuis 1991, Deputy District Attorney (procureur adjoint de district) et a reçu de nombreuses distinctions dont le trophée du California Deputy District Attorney of the Year Award (prix du procureur adjoint de district de Californie de l&#39année). Au bureau du procureur de Los Angeles, il est un des principaux membres de la section contre les crimes envers les forces de l&#39ordre (CAPOS : Crimes Against Peace Officers Section), une unité d&#39élite qui traque les criminels assassins de policiers. John Whitman, ceinture noire 5° degré, a été président de la Krav Maga Worldwide pendant 7 ans. Il est titulaire d&#39un diplôme d&#39instructeur de la Krav Maga Association of America (Association Krav Maga d&#39Amérique) et de l&#39Institut d&#39Education Physique et Sportive d&#39Israël (Wingate University). De plus, il a été formé à l&#39Institut Militaire Israélien (IMI) en matière de protection personnelle et de protection d&#39installations. John enseigne le krav maga depuis 1994 et a formé des milliers de civils ainsi que des policiers et des unités militaires, notamment le bureau des enquêtes spéciales des forces aériennes, des forces spéciales antiterroristes et le groupe des opérations spéciales des forces de défense japonaises. Titulaire d&#39une maîtrise en littérature de l&#39université de Boston, il a été rédacteur en chef chez Time Warner Audio et a écrit plus de vingt-quatre romans dans l&#39univers de Star Wars et de 24h Chrono. Bas Rutten, l&#39auteur de l&#39avant-propos, est un combattant néerlandais de MMA (Mixted Martial Arts) et un ancien champion poids lourd de l&#39Ultimate Fighting Championship (UFC). Il a été trois fois King of Pancrace. Il est certifié instructeur de boxe thaïlandaise et instructeur de pancrace. Il est également ceinture noire 5° dan de karaté kyokushinkaï et ceinture noire 2° dan de taekwondo. Il a fondé The Bas Rutten System (le Système Bas Rutten), a écrit plusieurs livres d&#39art martiaux et a réalisé des vidéos d&#39instruction. Bas a été le commentateur pour le Pride Fighting Championships au Japon, et il est actuellement le porte-parole de la Ligue internationale de lutte (IFL). Il est considéré par beaucoup comme le meilleur combattant hollandais de l&#39histoire des arts martiaux mixtes. Andy Mogg est un photographe connu et très publié. Né en Angleterre en 1954, il a travaillé comme consultant, puis comme écrivain et photographe. A 17 ans, il a quitté Londres pour s&#39installer en Belgique. Il travaille et voyage à travers l&#39Europe avant de s&#39installer définitivement aux Etats-Unis, il y a 20 ans. Il dirige désormais un studio de photographie prospère à Oakland (baie de San Francisco), en Californie. Pour de plus amples informations, vous pouvez visiter son site dancingimages.com.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Henry Plee,"Henry Plée est le plus grand spécialiste contemporain des arts martiaux. Pionnier du karaté européen, il est aussi le maître le plus haut gradé hors du Japon. Maître Plée présente et commente les documents et les recherches des études japonaises. Il tire de sa longue expérience et de sa profonde connaissance, à la fois des arts martiaux et de l&#39Homme, les éléments nécessaires pour éclairer le sens de ces manuscrits énigmatiques pour le non-initié. Enfin il nous livre les connaissances tirées de sa bibliothèque connue pour être la plus complète sur le sujet.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
,,
,,
Inazô Nitobé,,https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Moon-Soo Park,,
Henry Plée,,
Kevin Secours,,https://m.media-amazon.com/images/S/amzn-author-media-prod/nfdafa2156nvqo4ab2lj08jedj._SY600_.jpg
Stéphane Fauchard,"Stéphane Fauchard est un pédagogue. Educateur sportif diplômé d&#39Etat, il est ceinture noire 7a dan du style de karaté shotokan. Professeur des écoles spécialisé, journaliste et photographe, il est l&#39auteur de plusieurs livres sur le karaté qui font référence. William Malnati est un pédagogue. Professeur des écoles, éducateur sportif diplômé d&#39Etat, il est ceinture noire 6e dan du style karaté shotokan. Praticien et formateur de shiatsu, il est aussi l&#39un des pionniers dans la recherche et l&#39enseignement sur l&#39utilisation des points vitaux dans les arts martiaux. Les auteurs s&#39adressent, avec L&#39utilisation des points vitaux en combat, aux pratiquants d&#39arts martiaux qui souhaitent localiser avec précision les points vitaux du corps humain. A partir de plus de 50 séquences de combat issues de situations de défense personnelle ou de katas traditionnels, ils donnent les clefs pour maîtriser l&#39art ancestral du ky0sho.",
Ke Wen,"Ke Wen est experte, chercheuse, auteure et conférencière internationale sur la culture et la philosophie chinoise. Elle se consacre depuis plus de trente ans à la diffusion et à l&#39enseignement de méthodes issues de la tradition chinoise pour la santé, la spiritualité et l&#39épanouissement de chacun, notamment en tant que cofondatrice et directrice pédagogique du centre de culture chinoise Les Temps du Corps.

Également docteure en pédagogie des sports traditionnels, membre du comité exécutif de la Fédération internationale de Qi Gong de santé et héritière de la culture des arts martiaux de Wudang, elle est une formatrice renommée de Qi Gong, de Tai Ji Quan, de Qi Dance, de méditation et d&#39arts énergétiques.

Ke Wen est auteure de livres à succès dont Entrer dans la pratique du Qi Gong, La Voie du calme, Les Trésors de la médecine chinoise pour le monde d&#39aujourd&#39hui, et de la traduction du Qing Jing Jing, Le Livre de la pureté et du calme du cœur, parus chez le même éditeur.

Plus récemment, elle a également fondé le Ke Wen Institute (keweninstitute.com) dédié à son enseignement en ligne des pratiques énergétiques : Qi Gong, Tai Ji, Qi Dance et philosophie du Tao.",
Royler Gracie,"Royler Gracie, un des fils du célèbre Helio Gracie, est souvent considéré comme un des meilleur technicien de jiu-jitsu du monde. À son palmarès, il compte quatre victoires aux championnats du monde ainsi que de nombreux titres nationaux. Il a lui aussi remporté le Abu Dhabi World Submission Wrestling Championship à trois reprises. Il a gagné l&#39Universal Vale Tudo, le Vale Tudo Japan, le Pride, le Deep, le K-1 et le Rumble on the Rock. Il est instructeur en chef à la Gracie Humaita Academy, à Rio de Janeiro au Brésil. Combattant polyvalent, c&#39est un des meilleurs grappleurs du monde. Kid Peligro est un journaliste de renommée internationale dans le monde des arts martiaux. Il est ceinture de jiu-jitsu brésilien et il a remporté à deux reprises le titre des World Masters. Wellington ""Megaton"" Dias est natif de Rio. Classé dans les trois premières places aux championnats du monde de JJB (1995, 1999, 2000, 20021), il remporta le championnat international de JJB (2002) et le championnat international Rickson Gracie en 1997 et 2000.",
,,
,,
Stephane Fauchard,"Stéphane FAUCHARD est un pédagogue. Éducateur sportif diplômé d?État, il est ceinture noire 7e dan du style de karaté shotokan. Professeur des écoles spécialisé, journaliste, photographe, il est l?auteur de plusieurs livres sur le karaté qui font référence.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Katherine Allen,"Katherine Allen enseña qigong y taichi desde 1992. Es instructora sénior y vicepresidenta honoraria del The Tai Chi Union de Gran Bretaña, de cuyo comité fue además miembro, instructora senior de Nivel 8 del Practical Tai Chi chuan International, y miembro instructor del British Council for Chinese Martial Arts. Katherine Allen ha enseñado estas disciplinas a miles de personas, ha impartido talleres, ha ofrecido charlas y ha hecho demostraciones ante una amplia variedad de grupos e instituciones. Su interés por la salud física y mental y por los secretos del espíritu joven, alegre y en paz es el principio rector de su vida.",
MICHAEL ILLOUZ,"Ancien instructeur spécialisé dans les services spéciaux, Michaël Illouz est expert en combat rapproché avec et sans armes. Il est aujourd&#39hui consultant dans les domaine de la sûreté, travaillant comme formateur au sein de Sociétés militaires privées et de différentes entités étatiques, spécialisé en tir et en prévention/gestion des risques dans les pays en crise.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Serge Augier,"Une initiation aux pratiques taoïstes pour des bienfaits quotidiens. Le taoïsme est un courant philosophique ancestral né en Chine. D&#39origine chamanique, il est l&#39un des trois piliers de la pensée chinoise avec le bouddhisme et le confucianisme. Fondé sur l&#39harmonie entre corps, souffle et esprit, il s&#39incarne dans des pratiques physiques et spirituelles. Il influence depuis des siècles l&#39Extrême-Orient et s&#39est ouvert à l&#39Occident au travers de disciplines comme le Qi Gong, le Feng Shui, ou encore le Yi Jing. Cette encyclopédie propose: • Une introduction à l&#39histoire du taoïsme et à ses grands concepts de base : le Yin et le Yang, les Cinq Éléments, les Trigrammes, les Trois Trésors... • De nombreux exercices axés sur le travail du corps, du souffle mais aussi de l&#39esprit, par la méditation ; • Les postures de base permettant de développer l&#39alignement, l&#39enracinement et la détente ; • Des conseils concrets pour vivre en harmonie avec son environnement et les saisons ; • Un guide complet du Yi Jing ; • Des rubriques «pour aller plus loin» permettant une initiation à certaines pratiques plus avancées : Ba Zi (astrologie chinoise), Qi Men Dun Jia, Nei Dan...",https://m.media-amazon.com/images/I/41QoUc8tbWL._SY600_.jpg
Miyamoto Musashi,,https://m.media-amazon.com/images/I/61V-jTGagqL._SY600_.jpg
Kam Chuen Lam,"Master Lam is a recognised master of the arts of Tai Chi and Chi Kung, a practitioner of Traditional Chinese Medicine, and a master of Feng Shui. He is perhaps best known as the first person to bring Zhan Zhang Chi Kung - a &#39soft&#39 martial art - to the UK, with his ground-breaking book The Way of Energy (published by Gala Books) and his popular Channel 4 series Stand Still - Be Fit. Master Lam has written many books related to the Chinese understanding of health and culture, including The Feng Shui Handbook, Step-by-Step Tai Chi and The Way of Tea. Master Lam lives in London, and teaches and practices Traditional Chinese Medicine at his clinic near Waterloo.",https://m.media-amazon.com/images/I/71eJPuJXgZL._SY600_.jpg
Jigoro Kano,"Jigoro Kano, né en 1860 est le fondateur du judo qu’il créa en 1882. Diplômé de l’Université impériale de Tokyo dans diverses spécialités, il fut un homme complet, à la fois tourné vers le corps et l’esprit. Il fut professeur et principal de Gakushuin, la première école supérieure, puis de l’École normale supérieure de Tokyo. En 1889, en tant que membre du département de la Maison Impériale, il visita l’Europe pour étudier ses différents systèmes éducatifs. Il devint le premier japonais à rejoindre, en tant que membre, en 1909, le Comité olympique international et le premier président de l’Association japonaise du sport amateur, fondée en 1911. Élu membre de la Chambre des Pairs en 1922, il mourut en mer, loin de sa terre natale en 1938, sur le chemin du retour de la réunion du Comité olympique international au Caire.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Morihei Ueshiba,"Morihei Ueshiba, né en 1883 au Japon, est le fondateur de l&#39aïkido, art martial à la renommée internationale qui bénéficie à l&#39heure actuelle d&#39une très grande popularité. Après avoir étudié assidûment les grands styles classiques de l&#39art du combat japonais, il crée son propre art martial d&#39une originalité sans précédent, enrichi par les enseignements spirituels du culte shintô de l&#39Ômoto-kyô. Au lendemain de la Seconde Guerre mondiale, Morihei Ueshiba crée à Tokyo la fondation Aikikai pour promouvoir la diffusion de l&#39aïkido dans le monde entier mais délègue la gestion de ce centre à son fils, Kisshômaru. Il se retire à Iwama, dans la campagne japonaise, pour cultiver les fruits de la nature et ceux de l&#39esprit dans la sérénité propice à la réflexion et à la création. Il meurt en 1969 après avoir consacré sa vie entière à son art et à la recherche intérieure.",https://m.media-amazon.com/images/I/51Rb+6M8mJL._SY600_.jpg
Bruce Lee,,https://m.media-amazon.com/images/S/amzn-author-media-prod/r6tfs18121hqhgrtfvaig08h8a._SY600_.jpg
Renzo Gracie,"Renzo Gracie, neveu du légendaire Helio Gracie, chef de file de la célèbre école Gracie de jiu-jitsu qui remporte toutes les compétitions de combat libre depuis dix ans ! Double champion international dans sa catégorie. Renzo enseigne à New York. Royler Gracie, fils du légendaire Helio Gracie, chef de file de la célèbre école Gracie de jiu-jitsu qui remporte toutes les compétitions de combat libre depuis dix ans, est double champion international dans sa catégorie. Royler enseigne à Rio de Janeiro.",
Bruce Lee,,https://m.media-amazon.com/images/S/amzn-author-media-prod/r6tfs18121hqhgrtfvaig08h8a._SY600_.jpg
Stéphane Fauchard,,https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Nik Fairbrother,,https://m.media-amazon.com/images/S/amzn-author-media-prod/h0u3dnkjvv8oaq1rfdomomh22c._SY600_.jpg
Yang Jwing-Ming (Dr),,https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Sam Fury,"Sam Fury est passionné par l&#39entraînement à la survie, à l&#39évasion, à la résistance et à la fuite (SERF) depuis son enfance en Australie.
Cela l&#39a conduit à des années d&#39entraînement et d&#39expérience professionnelle dans des domaines connexes, notamment les arts martiaux, l&#39entraînement militaire et les activités de plein air.
Ces jours-ci, il passe son temps à perfectionner ses compétences et à partager ce qu&#39il apprend via ses livres.",https://m.media-amazon.com/images/S/amzn-author-media-prod/ifbanoqgonm5pjrq5e933dghf0._SY600_.jpg
Sam Fury,"Sam Fury est passionné par l&#39entraînement à la survie, à l&#39évasion, à la résistance et à la fuite (SERF) depuis son enfance en Australie.
Cela l&#39a conduit à des années d&#39entraînement et d&#39expérience professionnelle dans des domaines connexes, notamment les arts martiaux, l&#39entraînement militaire et les activités de plein air.
Ces jours-ci, il passe son temps à perfectionner ses compétences et à partager ce qu&#39il apprend via ses livres.",https://m.media-amazon.com/images/S/amzn-author-media-prod/ifbanoqgonm5pjrq5e933dghf0._SY600_.jpg
Dr. Jwing-Ming Yang Ph.D.,"Dr. Yang, Jwing-Ming is a world-renowned author, scholar, and teacher of qigong and Chinese martial arts. He has been involved in martial arts since 1961 and maintains over 55 schools in 18 countries. Dr. Yang&#39s writing and teaching include the subjects of qigong, kung fu, tai chi chuan, massage, and meditation. He is the author of over 35 books and 80 videos. Dr. Yang, Jwing-Ming teaches and resides in McKinleyville, California.",https://m.media-amazon.com/images/I/61z3NRUdKEL._SY600_.jpg
Gichin Funakoshi,"Gichin Funakoshi (1868-1957) est le "" père du karaté "". Natif d&#39Okinawa, berceau du karaté, il commence à pratiquer secrètement dès son plus jeune âge. En 1922, il a 54 ans lorsqu&#39à la demande du gouvernement japonais, il fit une démonstration de l&#39art d&#39autodéfense indigène d&#39Okinawa (encore secret à l&#39époque). Cette date marqua l&#39entrée au grand jour du karate-dô qui se répandit sur l&#39archipel nippon puis, après la Seconde Guerre mondiale, dans le monde entier. Il est l&#39auteur de plusieurs livres fondamentaux sur le karaté et son portrait trône dans tous les dojos.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Georges St-Pierre,"« Il n&#39y a pas deux aventures humaines identiques. Personne ne peut prétendre connaître la voie que quelqu&#39un suit pour réaliser ses rêves. Il y a des milliards d&#39humains sur la Terre et chacun s&#39engage sur sa propre voie, particulièrement celui qui cherche volontairement à s&#39inventer ou à se réinventer. Toutefois, nous avons tous en commun de devoir compter sur nos pieds et nos yeux. » Le principal atout de Georges St-Pierre ne réside ni dans sa force ni dans ses qualités athlétiques, mais dans sa profonde détermination. Lui qui a découvert le karaté alors qu&#39il n&#39était qu&#39un petit garçon victime d&#39intimidation n&#39a jamais abandonné son ambition de devenir le plus grand athlète d&#39arts martiaux mixtes. Et il a gravi un à un les échelons. Après avoir acquis une renommée internationale grâce au titre de champion de l&#39Ultimate Fighting Championship (UFC), GSP a été contraint de quitter l&#39arène pour guérir d&#39une grave blessure. Cette épreuve, qui aurait pu anéantir sa carrière, lui a appris à voir en chaque obstacle une occasion de forger son caractère. À ce titre, son livre ne se résume pas au récit de ses exploits sportifs, il recèle une philosophie de vie exemplaire.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
,,
Christian Tissier,,https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Jessica Hugues,,
ALAIN TOPUZOGLU,,
Nik Fairbrother,,https://m.media-amazon.com/images/S/amzn-author-media-prod/h0u3dnkjvv8oaq1rfdomomh22c._SY600_.jpg
Sam Fury,"Sam Fury est passionné par l&#39entraînement à la survie, à l&#39évasion, à la résistance et à la fuite (SERF) depuis son enfance en Australie.
Cela l&#39a conduit à des années d&#39entraînement et d&#39expérience professionnelle dans des domaines connexes, notamment les arts martiaux, l&#39entraînement militaire et les activités de plein air.
Ces jours-ci, il passe son temps à perfectionner ses compétences et à partager ce qu&#39il apprend via ses livres.",https://m.media-amazon.com/images/S/amzn-author-media-prod/ifbanoqgonm5pjrq5e933dghf0._SY600_.jpg
Sam Fury,"Sam Fury est passionné par l&#39entraînement à la survie, à l&#39évasion, à la résistance et à la fuite (SERF) depuis son enfance en Australie.
Cela l&#39a conduit à des années d&#39entraînement et d&#39expérience professionnelle dans des domaines connexes, notamment les arts martiaux, l&#39entraînement militaire et les activités de plein air.
Ces jours-ci, il passe son temps à perfectionner ses compétences et à partager ce qu&#39il apprend via ses livres.",https://m.media-amazon.com/images/S/amzn-author-media-prod/ifbanoqgonm5pjrq5e933dghf0._SY600_.jpg
Stéphane Weiss,"Pierre Pilat est policier, judoka, grappler, free-fighter et spécialiste de Jiu-Jitsu brésilien dont il est champion de France 2011 et vice-champion du monde 2008. Stéphane Weiss est journaliste et passionné par les sports de combat dont il apprécie les valeurs.",
Christian Courtonne,"Christian Courtonne, kinésithérapeute depuis 1970, obtient sa ceinture noire en 1972 et son diplôme de professeur d&#39État en 1974. Il est sélectionné par maître Kase pour représenter son équipe aux premiers Champion­nats du monde de karaté traditionnel au sein de l&#39IAKF en 1973. De 1973 à 1976, il se distingue par ces qualités de combattant et de technicien. L&#39enseignement de cet expert 7 e dan de la très exigeante International Shotokan Ryu Kase Ha est aujourd&#39hui vivement apprécié. Il a écrit de nombreux ouvrages de référence sur le karaté et ses connaissances de kinésithérapeute lui permettent de diffuser un message très technique, qui préserve le corps du pratiquant.",
Tadao Inogai,,
Stéphane Fauchard,,https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Mr Jérémy Raphaël,,
Gichin Funakoshi,"Gichin Funakoshi (1868-1957), père du karaté est connu dans le monde entier comme l&#39un des grands maîtres d&#39arts martiaux du XXe siècle. Né en 1868 à Shuri, préfecture d&#39Okinawa, il se forma au karate-dô dès son plus jeune âge et étudia les Classiques de Confucius. La première partie de sa vie fut consacrée a l&#39étude et, après s&#39être entraîné des décennies auprès des plus grands maîtres d&#39Okinawa, il fut élu par ses pairs Président de l&#39Association pour l&#39Esprit des Arts Martiaux d&#39Okinawa. C&#39est en ce nom que lui fut confiée la première démonstration publique de karaté qui se déroula lors de la première exhibition nationale d&#39athlétisme a Tokyo en 1922. Pour répondre à la demande que suscita cet événement, il s&#39installa définitivement dans cette ville et fonda le Shôtôkan. C&#39est ainsi que le karaté quitta la clandestinité pour essaimer d&#39abord au Japon puis le reste du monde. Maître Gichin Funakoshi mourut en avril 1957 à l&#39âge de 89 ans.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
