Nom,Description,Photo
Lisa Kleypas,"Lisa Kleypas est née en 1964 aux États-Unis. Après des études de sciences politiques, elle publie son premier roman à 21 ans. Elle a reçu les plus hautes récompenses, et notamment le prix de la meilleure romance historique pourL&#39amant de lady Sophia. Ses livres sont traduits en quatorze langues. La légèreté de son style, la vivacité des dialogues, la sensualité de ses personnages caractérisent son oeuvre.",https://m.media-amazon.com/images/I/21fyTOKHIgL._SY600_.jpg
Anne Jacobs,"Anne Jacobs écrit sous pseudonyme de nombreux romans historiques et sagas exotiques, mais c&#39est sa série La Villa aux étoffes qui la propulse au rang d&#39auteur best-seller, aussi bien en Allemagne qu&#39à l&#39international. Composée de La Villa aux étoffes (2020), des Filles de la villa aux étoffes (2020), de L&#39Héritage de la villa aux étoffes (2021) et de Retour à la villa aux étoffes (2021), cette saga, publiée en France aux éditions Charleston et chez 10/18, a déjà conquis près de 3 millions de lecteurs.",https://m.media-amazon.com/images/S/amzn-author-media-prod/60ddsjfsooq06m97p8lsbsn955._SY600_.jpg
Mario Escobar,,https://m.media-amazon.com/images/S/amzn-author-media-prod/g5u16pbfj8p5hcuqliv3prg8c._SY600_.jpg
James Clavell,,https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Anne Jacobs,"Anne Jacobs écrit sous pseudonyme de nombreux romans historiques et sagas exotiques, mais c&#39est sa série La Villa aux étoffes qui la propulse au rang d&#39auteur best-seller, aussi bien en Allemagne qu&#39à l&#39international. Composée de La Villa aux étoffes (2020), des Filles de la villa aux étoffes (2020), de L&#39Héritage de la villa aux étoffes (2021) et de Retour à la villa aux étoffes (2021), cette saga, publiée en France aux éditions Charleston, a déjà conquis près de 3 millions de lecteurs.",https://m.media-amazon.com/images/S/amzn-author-media-prod/60ddsjfsooq06m97p8lsbsn955._SY600_.jpg
Prof. Shaul Harel,,https://m.media-amazon.com/images/S/amzn-author-media-prod/3mn6ijq73n0r0l42r4rj9uagvm._SY600_.jpg
Anne Jacobs,"Anne Jacobs écrit sous pseudonyme de nombreux romans historiques et sagas exotiques, mais c&#39est sa série La Villa aux étoffes qui la propulse au rang d&#39auteur best-seller, aussi bien en Allemagne qu&#39à l&#39international. Composée de La Villa aux étoffes (2020), des Filles de la villa aux étoffes (2020), de L&#39Héritage de la villa aux étoffes (2021), de Retour à la villa aux étoffes (2021) et de Tempête sur la villa aux étoffes (2022), cette saga, publiée en France aux éditions Charleston, a déjà conquis près de 3 millions de lecteurs.",https://m.media-amazon.com/images/S/amzn-author-media-prod/60ddsjfsooq06m97p8lsbsn955._SY600_.jpg
,,
,,
James Clavell,,https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Anne Jacobs,Anne Jacobs a publié sous pseudonyme plusieurs romans historiques et sagas exotiques. Sa trilogie La Villa aux étoffes connaît un véritable succès en Allemagne et à l&#39international.,https://m.media-amazon.com/images/S/amzn-author-media-prod/60ddsjfsooq06m97p8lsbsn955._SY600_.jpg
Anne Jacobs,Anne Jacobs a publié sous pseudonyme plusieurs romans historiques et sagas exotiques. Sa trilogie La Villa aux étoffes connaît un véritable succès en Allemagne et à l&#39international.,
Tracy Rees,"Diplômée de Cambridge, Tracy Rees a travaillé dans l&#39édition pendant huit ans avant de se tourner vers la psychologie. L&#39Oiseau des neiges est son premier roman (Presses de la Cité, 2017 ; Pocket, 2018), suivi par Le Manoir aux roses (Charleston, 2022 ; Pocket, 2023) et Les Secrets de Silvermoor (Charleston, 2023). Elle partage aujourd&#39hui sa vie entre Londres et le sud du pays de Galles où elle est née.",
,,
,,
