Nom,Description,Photo
Florian Vezzoli,,https://m.media-amazon.com/images/S/amzn-author-media-prod/iph3iismsjnfr4r0fol4bkk7mk._SY600_.jpg
Eléanore Sarda,,
Marie Russo,,https://m.media-amazon.com/images/S/amzn-author-media-prod/76618tf4cchb6lf5mevu6h2sb5._SY600_.jpg
Yunyi Piedeleu,,https://m.media-amazon.com/images/S/amzn-author-media-prod/l90e8354h5vlgjpqbur73800i8._SY600_.jpg
Emory Green,,https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Cindy PHAN,,https://m.media-amazon.com/images/S/amzn-author-media-prod/8f29qtcuao49hlc0h9ugauuvuf._SY600_.jpg
ProZenVita Édition,,
Scarabée Zen Editions,,https://m.media-amazon.com/images/S/amzn-author-media-prod/kqiblho3dh0jcftdb1c22gsmv7._SY600_.jpg
PsykoCouac,"Pierre Bordaberry est docteur en psychologie et psychothérapeute en libéral. Lors de son doctorat, il a découvert que les informations autour de la santé mentale étaient très peu fiables sur Internet, et a créé sa chaîne YouTube PsykoCouac dans le but de vulgariser la psychologie, tout en offrant à ses abonnés une fiabilité dans les informations apportées grâce aux dernières connaissances scientifiques. Son site : https://www.bordaberrydocpsy.com/.

Alix Lefief-Delcourt est l’auteure de nombreux guides pratiques et santé aux Éditions Leduc.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Véronique DESCHAMPS,,https://m.media-amazon.com/images/S/amzn-author-media-prod/fpqlv9oocch6ho3k2n35ra4gk3._SY600_.jpg
Evelyne Jeannine BROSSAUD,,
Derick Howell,,https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Emory Green,,https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Emmanuelle INÊS,,
Bruno Humbeeck,"Bruno Humbeeck est psychopédagogue et directeur de recherches au sein du service des Sciences de la famille de l’université de Mons (Belgique). Il est déjà l’auteur de nombreux livres dont, chez Mardaga, Quelles pédagogies pour mon enfant ? (2020), Hyperparentalité (2022) et L’intelligence émotionnelle chez l’enfant (2023). Renommé pour ses capacités de vulgarisation, il est LA référence médiatique en psychopédagogie. Auteur basé en Brabant wallon (BE).",https://m.media-amazon.com/images/S/amzn-author-media-prod/fviemfo5r80374c1e4oi6cuuee._SY600_.jpg
Alex M Langston,,https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Emory Green,,https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
