Nom,Prix,Description,Isbn,Photo,Editeur,Auteur,Categorie
Incandescente pour toujours,19.0,"Professeure de chant de la Star Academy, Adeline Toniutti est LA révélation, sur TF1, de l&#39émission culte. Chaque semaine, sa flamboyance, son énergie, son expertise ont touché des millions de téléspectateurs. Derrière les feux des projecteurs, celle qu&#39on surnomme la « fille du facteur » ou la « soprano rock&#39n&#39roll » a réalisé un véritable parcours du combattant pour traverser les épreuves que la vie lui a infligées et pour retrouver le bonheur. Destinée à être chanteuse d&#39opéra, un accident domestique la prive de sa voix. Son compagnon se met alors à la maltraiter, les coups s&#39enchaînent, anorexie et chute sociale s&#39ensuivent. Cette vie, qui a pu la mener au bord du suicide, Adeline Toniutti nous la raconte dans Incandescente pour toujours. Intime, elle se livre, « l&#39âme dans la plume », à travers un récit poignant avec le ton et la force qu&#39on lui connaît, afin de nous rappeler : « Tant qu&#39on respire encore et qu&#39on ne nous a pas fermé les yeux, il faut se battre. »",978-2268110349,https://m.media-amazon.com/images/I/71L4QhM0B2L._SY522_.jpg,Editions du Rocher (3 avril 2024),Adeline Toniutti,Radio
Je m&#39appelais Franck,9.2,""" Je vais te raconter ma vie. Une vie de surprises, de chocs et de désillusions qui m&#39a fait prendre conscience de la fragilité de l&#39existence. Mais un parcours ponctué d&#39expériences plus ou moins heureuses dont j&#39ai toujours tiré une leçon. Et déjà, tu le sais, puisque c&#39est le titre du livre : avant d&#39être Vincent, je m&#39appelais Franck... ""
"" Je vais te raconter ma vie. Une vie de surprises, de chocs et de désillusions qui m&#39a fait prendre conscience de la fragilité de l&#39existence. Mais un parcours ponctué d&#39expériences plus ou moins heureuses dont j&#39ai toujours tiré une leçon. Et déjà, tu le sais, puisque c&#39est le titre du livre : avant d&#39être Vincent, je m&#39appelais Franck... ""

"" Vincent Lagaf&#39 est un survivant. """,978-2266340755,https://m.media-amazon.com/images/I/71ncSAwW-AL._SY522_.jpg,Pocket (4 avril 2024),Vincent Lagaf,Radio
La Légende de Paris Match,14.82,"Paris Match est le témoin privilégié de l&#39histoire des Français depuis 1949. Inventeur d&#39un certain style d&#39information, vif, illustré, proche, il a fait entrer chez nous l&#39intimité des grands de ce monde.
Ce sont des reportages iconiques, des portraits inoubliables : la conquête de l&#39Annapurna en 1950 ; le Mondial 1998 ; le couronnement d&#39Elizabeth II et la mort de Lady Di ; l&#39arrivée du rock dans les bagages de Johnny ; la plage de la Madrague où pose "" B.B. "" pour les photographes de Match seuls ; et aussi la dernière une du général de Gaulle et le scoop révélant le visage alors inconnu de la fille secrète du président Mitterrand.
Bien plus qu&#39une rétrospective, voici un hommage vibrant aux grandes signatures et aux valeurs qui ont façonné le magazine pendant plus de sept décennies : le courage, l&#39audace et, par-dessus tout, la passion.",978-2259317955,https://m.media-amazon.com/images/I/61Ev6qamibL._SY522_.jpg,Plon (25 avril 2024),Patrick Mahé,Radio
La Prochaine fois je vous l&#39écrirai...,22.0,""" Nommer ma dette ne suffit pas à la payer. Peut-être même cela l&#39aggrave-t-il. Après tout, comme le disait Victor Hugo : ""Il y a, dans l&#39admiration, je ne sais quoi de fortifiant.&#39 ""
Philippe Meyer n&#39est jamais meilleur qu&#39en admirant ceux dont il brosse le portrait. La galaxie épatante de ses amis donne le tournis : deux académiciens, deux cinéastes, un ancien Premier ministre, mais aussi des inconnus, comme un médecin luttant pour la dignité des malades mentaux, un jeune haut fonctionnaire pétri d&#39idéaux...
Parmi ceux qu&#39il a aimés, on retrouve les figures de Bertrand Tavernier, Cyril Collard, Annie Kriegel, Pierre Desproges, Michel Rocard, Frédéric Rossif, René de Obaldia, Charles Aznavour, Jean-Marie Domenach, Jean-François Revel, Claude Sautet, Jean d&#39Ormesson...
Parfois piquant, toujours tendre, avec son humour subtil et sa culture ébouriffante, Philippe Meyer rend grâce et c&#39est formidable.",979-1037511751,https://m.media-amazon.com/images/I/618DHBfWEzL._SY522_.jpg,Les Arènes (25 avril 2024),Philippe Meyer,Radio
Sans transition...: Autobiographie,20.5,"Pour la première fois, dans cette autobiographie sincère, émouvante et savoureuse, Dechavanne se raconte et dévoile, sans transition, des moments de vie et des facettes inconnues de son parcours, de sa jeunesse épique à Montmartre jusqu&#39au plateau de Quelle époque !, sans oublier C&#39est encore mieux l&#39après-midi, Ciel, mon mardi !, Coucou, c&#39est nous ! Et tout le reste...",978-2080435477,https://m.media-amazon.com/images/I/614jj8FITqL._SY522_.jpg,FLAMMARION; Illustrated édition (24 janvier 2024),Christophe Dechavanne,Radio
"Livre d&#39or: Bleu | Mariage, EVJF, PACS, Anniversaire, Départ à la retraite, Vernissage | 100 pages vierges à remplir |",7.68,"🧡 🧡 🧡 LIVRE D’OR 🧡🧡🧡
Ce livre d’or bleu et doré accueillera les mots de vos amis, de votre famille ou de vos collègues. Vous pourrez le relire pour revivre ces instants de bonheurs à travers les mots de vos invités.
Description du livre d’or :
🔸 Format carré souple, plus pratique à manipuler et à se passer de mains en mains
🔸Finition brillante pour un rendu élégant, raffiné et chic ;
🔸Dimension : 21,5 cm x 21,5 cm ;
🔸Papier blanc de qualité ;",,https://m.media-amazon.com/images/I/711WGGMxSlL._SY522_.jpg,Independently published (8 mai 2023),Emily Grayhill,Radio
Digital Signal Processing and Software Defined Radio: Theory and Construction of the T41-EP Software Defined Transceiver,14.24,"This book combines Digital Signal Processing (DSP) and Software Defined Radio (SDR) principles into a single, easy-to-read, book. The book discusses various DSP principles, explains their purpose and how they work. It then discusses circuit(s) that can be used to implement the DSP principle. However, the book is unique in that is proceeds to use those design principles and circuits to develop an actual circuit that you can build and use to build the T41-EP (as seen of the cover); a 20W, HF, 7 band, CW/SSB Software Defined Transceiver (SDT) with features not even found in commercial radios costing ten times as much (e.g., up to 192kHz spectrum display bandwidth, ALP CW decoder, Bode Plots). The T41-EP is a self-contain SDT that does not require an external PC, laptop, or tablet to use. The EP stands for Experimenter&#39s Platform because the T41-EP is designed around 5 small printed circuit boards. You can easily swap our PCBs for boards of you own design if you wish. The small board sizes (less then 100x100mm) allow you to take advantage of the special prices offered by most PCB fabricators. Because the T41-EP project is completely Open Source, you have complete access to the C source code that controls the T41-EP as well as the hardware schematics and Gerber files (for making your own PCBs). The latest (V12) PCBs are available for less than $5 each on the web site (https://groups.io/g/SoftwareControlledHamRadio). If you wish, pre-fabricated PCBs with all SMD devices already on the board are available as a semi-kit from 4SQRP (see http://www.4sqrp.com/index.php for details).

Anyone interested in practical DSP or SDR will want this volume in their library.",979-8323291762,https://m.media-amazon.com/images/I/61fy6UFOrJL._SY522_.jpg,Independently published (18 avril 2024),Albert F Peter AC8GY,Radio
Je reviens de loin,21.0,"L&#39animateur très aimé de La Carte aux Trésors et de Faut pas rêver a traversé l&#39épreuve d&#39une dépression finalement diagnostiquée comme bipolaire aigue.
Une confession intime et bouleversante :
Derrière le sourire enthousiaste de Sylvain Augier, tant aimé de millions de français, animateur de La Carte aux trésors, Faut pas rêver et La France vue du ciel, il y avait un secret bien caché : la bipolarité. Cette maladie psychique qui entraîne exaltation et dépression parfois jusqu&#39au suicide.
Dans son récit s&#39entremêlent succès et désespoir. La famille y apparait porteuse de joies et de souffrances. C&#39est un formidable message d&#39espoir : on peut revenir de loin.

Préface de Boris Cyrulnik.",978-2753304734,https://m.media-amazon.com/images/I/61uhG9nRB3L._SY522_.jpg,Telemaque (12 octobre 2023),Sylvain Augier,Radio
"Friends, mes amours et cette chose terrible",8.6,"""Salut, je m&#39appelle Matthew, mais vous me connaissez peut-être sous un autre nom. Mes amis m&#39appellent Matty. Et je devrais être mort."" Ainsi commence le captivant récit du célèbre Matthew Perry, acteur qui incarna le légendaire Chandler de Friends. Au fil de ses souvenirs, il évoque ses ambitions de jeunesse et son rapport à la célébrité, ses addictions et sa guérison après un grave problème de santé qui lui fit frôler la mort. Mais avant les cures de désintoxication et les séjours à l&#39hôpital, il y a le Matthew de 5 ans qui voyagea de Montréal à Los Angeles, ballotté entre des parents séparés ; celui de 14 ans, star du tennis au Canada ; celui de 24 ans qui décrocha le rôle le plus convoité des États-Unis pour le pilote d&#39une série appelée à l&#39époque Friends Like Us... Il revient sur l&#39aventure que fut Friends, nous livrant des anecdotes sur ses camarades de tournage et d&#39autres stars croisées sur la route. Avec l&#39humour et l&#39honnêteté qu&#39on lui connaît, Matthew Perry se met à nu et nous offre des Mémoires inoubliables.",978-2290390832,https://m.media-amazon.com/images/I/61LfK9cYLOL._SY522_.jpg,J&#39AI LU (8 novembre 2023),Matthew Perry,Radio
Le radioamateur: Prépapration à l&#39examen technique,12.52,"Le manuel de référence dans le domaine des radiocommunications.
Cet ouvrage, qui expose les bases de la transmission radio et de l’installation d’une station d’émission, est le fruit de nombreuses années d’expérience et d’enseignement. Tout particulièrement destiné aux candidats à l’examen de radioamateur, c’est un outil précieux pour le lecteur intéressé par les radiocommunications et désirant acquérir les connaissances techniques indispensables à l’installation et à la maintenance d’une station émettrice.",978-2710811978,https://m.media-amazon.com/images/I/41oXubn0cnL.jpg,TECHNIP; 5e édition (14 février 2023),Olivier Pilloud,Radio
Build Your Own Intelligent Amateur Radio Transceiver,6.92,"With the help of this sure-fire instruction guide, you can learn how to build a sophisticated, yet low-cost microprocessor-controlled radio transceiver as well as smaller devices such as a simple frequency synthesizer and a spectrum analyzer.
Filled with tested, hands-on projects that really work, this great reference features single-sided circuit boards that are easy to build, and includes detailed circuit-board layouts and extensive parts lists.
""Build Your Own Intelligent Amateur Radio Transceiver"" will enable you to:
Interface digital and analog circuitry
Keep digital switching noise out of sensitive analog circuits",978-0070282643,https://m.media-amazon.com/images/I/71XyFGLHABL._SY522_.jpg,"McGraw-Hill Inc.,US (19 décembre 1996)",Randolph L Henderson,Radio
Libertés sans expression,18.9,"Christine Kelly témoigne de son parcours, de sa vision du journalisme aujourd&#39hui au cœur des critiques, et surtout des attaques quotidiennes contre la liberté d&#39expression – toujours pour de "" bonnes raisons "".
Jamais je n&#39aurais pu penser que l&#39exercice du métier de journaliste me conduirait un jour à "" bénéficier "" d&#39une protection rapprochée. En France. En 2022. Qu&#39avais-je donc fait qui pût ainsi mettre ma vie en danger ? À moins que cette question ne soit le piège dans lequel il convient de ne pas tomber, car à chercher des raisons à la haine, on a tôt fait de lui trouver des excuses. Nous sommes à l&#39heure où l&#39inversion des valeurs abîme la société : se trouvent paradoxalement menacés ceux qui sont des remparts contre les différentes formes de censure. Et si l&#39on ne peut ni convertir la bêtise en intelligence ni interrompre ce désastre sous-estimé que sont les nouveaux intégrismes, au moins peut-on encore écrire des livres et publier un "" contredit "".",978-2749172194,https://m.media-amazon.com/images/I/61bG5SHdF-L._SY522_.jpg,Cherche Midi (9 juin 2022),Christine Kelly,Radio
Sur les routes du jazz,12.55,"Chroniques d&#39un passionné de musique

Savez-vous ce qui relie la mort de Robespierre à la naissance du jazz ? À quoi ressemblaient les vocalises des pharaons ? Quel est le rapport entre un moine allemand du xve siècle et Louis Armstrong ?
Après le succès de Sur les routes de la musique, adapté sur France Inter en 2022, André Manoukian nous livre de nouvelles chroniques qui retracent l’histoire du jazz. Un genre musical qui prend racine en Afrique, grandit aux Amériques avec les esclaves donnant naissance au gospel, au blues, et qui revient sous forme de rumba congolaise ou d’afro-beat. André Manoukian nous initie à cet art et dévoile par touches les petites histoires qui font la grande musique.",979-1033915355,https://m.media-amazon.com/images/I/71gl5E-N5nL._SY522_.jpg,HarperCollins (8 novembre 2023),André Manoukian,Radio
50 ans dans l&#39oeil de Libération,39.9,"C’est un demi-siècle raconté en images. L’actualité de ces dernières décennies capturée et mise en scène dans les photographies choisies par Libération.
Libé va avoir 50 ans. 50 ans que le journal fondé par Serge July raconte, accompagne et bouscule son époque. De la Une affiche au portrait de dernière page, la photographie irrigue le quotidien, comme aucun autre. On retrouvera Dans 50 ans dans l&#39œil de Libération, reportages inédits, images de légendes, portraits commandés par le journal. Des trésors, qui nous permettent de revivre l’histoire immédiate. Comme si on y était. Des grands noms (comme Henri Cartier Bresson, Raymond Depardon ou William Klein) aux collectifs les plus récents, ils ont couvert pour le journal les élections présidentielles comme les révoltes de la rue, les guerres, comme le festival de Cannes. Les soubresauts du monde et ce qui, parfois, en fait, la poésie.",978-2021510652,https://m.media-amazon.com/images/I/61V89KZCRfL._SY522_.jpg,SEUIL; Illustrated édition (7 avril 2023),Lionel Charrier,Radio
Veritas Tantam: Potentiam habet ut non subverti possit. La vérité a une telle puissance qu&#39elle ne peut être anéanti,6.9,"Le monde selon Olivier de Kersauson.
Comment rester libre dans une société de plus en plus contrainte ?
Le monde change : il vacille, il tangue. Olivier de Kersauson est de ceux qui le connaissent bien tout en l’interrogeant sans cesse. Son point de vue si caractéristique, son écriture pure et sans détours ont fait de lui un témoin hors norme de notre époque. Depuis le large, ce grand marin aperçoit nettement les contours de notre société en constante mutation. Pour lui, une seule chose compte : garder le cap au milieu des tempêtes. Alors, comment faire pour ne pas chavirer ? Comment rester libre dans une société de plus en plus contrainte ?
Olivier de Kersauson nous offre ici de magnifiques pages où s’aiguisent sa pensée autant que sa plume.",979-1041415885,https://m.media-amazon.com/images/I/71WMeooeh0L._SY522_.jpg,POINTS (19 janvier 2024),Olivier de Kersauson,Radio
Dieux d&#39Afrique,6.53,,978-2909571133,https://m.media-amazon.com/images/I/51CGH6M28FL.jpg,Revue Noire (15 juin 2002),Pierre Verger,Radio
Ham Radio For Dummies-,9.32,"An ideal first step for learning about ham radio
Beyond operating wirelessly, today′s ham radio operators can transmit data and pictures; use the Internet, laser, and microwave transmitters; and travel to places high and low to make contact. This hands–on beginner guide reflects the operational and technical changes to amateur radio over the past decade and provides you with updated licensing requirements and information, changes in digital communication (such as the Internet, social media, and GPS), and how to use e–mail via radio.
Addresses the critical use of ham radio for replacing downed traditional communications during emergencies or natural disasters",978-1118592113,https://m.media-amazon.com/images/I/71hMx2ON-IL._SY522_.jpg,For Dummies; 2nd édition (16 août 2013),H. Ward Silver,Radio
"""Playboy"", quarante ans",10.24,"Rayon : Enfer Editeur : Hors Collection Date de parution : 1996 Description : In-4, 336 pages, relié cartonné avec jaquette parfaite, occasion, très bon état. Envois quotidiens du mardi au samedi. Les commandes sont adressées sous enveloppes bulles. Photos supplémentaires de l&#39ouvrage sur simple demande. Réponses aux questions dans les 12h00. Librairie Le Piano-Livre. Merci. Référence catalogue vendeur: 61488",978-2258044685,https://m.media-amazon.com/images/I/31TZAxDTUbL.jpg,Presses de la Cité (3 octobre 1996),Gretchen Edgren,Radio
Skulls & Anatomy: Copyright Free Vintage Illustrations for Artists and Designers,8.54,"Do you want to make amazing artwork, take your creative practice to the next level and impress both your clients and peers?Skulls & Anatomy, Copyright Free Vintage Illustrations for Artists & Designers is a collection of 180 high quality, digitised, anatomical drawings for use in personal or commercial creative projects. This is an essential resource to take your art and design to the next level and give you a competitive advantage over your peers. Vault Editions&#39 team of designers and illustrators have spent a lifetime hunting and restoring vintage woodcuts and engravings from around the world to create amazing artwork with. Now, we are opening the vault of our archives to the public.Within this collection, you will find rare, high-quality images carefully curated by our team of professional artists and designers who have used this imagery to create book cover designs, gig-posters, logos, t-shirt designs and more. We have carefully restored the artwork and provided a download link within the publication where you will locate high-resolution files in JPEG format as well as TIFF files with backgrounds removed to speed up your workflow.By collaging multiple images together, you can create limitless impressive and dynamic designs in minutes that will impress everyone, no matter what your skill level is.Start creating amazing artwork today.",978-0648049760,https://m.media-amazon.com/images/I/81Hh-To7FsL._SY522_.jpg,Avenue House Press PTY LTD (6 mars 2019),Kale James,Radio
Skulls & Anatomy: Copyright Free Vintage Illustrations for Artists and Designers,11.27,"Do you want to make amazing artwork, take your creative practice to the next level and impress both your clients and peers?Skulls & Anatomy, Copyright Free Vintage Illustrations for Artists & Designers is a collection of 180 high quality, digitised, anatomical drawings for use in personal or commercial creative projects. This is an essential resource to take your art and design to the next level and give you a competitive advantage over your peers. Vault Editions&#39 team of designers and illustrators have spent a lifetime hunting and restoring vintage woodcuts and engravings from around the world to create amazing artwork with. Now, we are opening the vault of our archives to the public.Within this collection, you will find rare, high-quality images carefully curated by our team of professional artists and designers who have used this imagery to create book cover designs, gig-posters, logos, t-shirt designs and more. We have carefully restored the artwork and provided a download link within the publication where you will locate high-resolution files in JPEG format as well as TIFF files with backgrounds removed to speed up your workflow.By collaging multiple images together, you can create limitless impressive and dynamic designs in minutes that will impress everyone, no matter what your skill level is.Start creating amazing artwork today.",978-0648049760,https://m.media-amazon.com/images/I/81Hh-To7FsL._SY522_.jpg,Avenue House Press PTY LTD (6 mars 2019),Kale James,Radio
Friends: The One Where Everyone Is Hiding: A Seek-and-Find Book,18.44,"Where are the friends? Are they hiding in Monica&#39s apartment? Drinking coffee at Central Perk? Maybe at the beach house? Find all your favorite friends in fifteen unique settings-plus additional items and accessories-within this original and officially licensed search-and-find activity book.

Search for the beloved cast of Friends in more than a dozen fun scenes within this original officially licensed search-and-find activity book inspired by the most iconic settings from the show, including Central Perk, all the friends&#39 apartments, Estelle&#39s office, Joey&#39s TV studio set, and more. This book also invites you to look for additional items and accessories within each illustration. Can you spot Ross&#39s keyboards? The Mac and C.H.E.E.S.E. robot? Or Marcel the monkey? Good luck!


Copyright © 2023 Warner Bros. Entertainment Inc.
FRIENDS and all related characters and elements © & ™ Warner Bros. Entertainment Inc.",978-0762482900,https://m.media-amazon.com/images/I/91XG+A8rHLL._SY522_.jpg,Running Press Adult (23 novembre 2023),Michelle Morgan,Radio
Amicalement Vôtre: L&#39apologie des contraires,26.95,"Étude complète sur la série télévisée Amicalement vôtre : coulisses du tournage, guide des épisodes, portraits des acteurs, présentation des produits dérivés, etc. Illustrée de plusieurs centaines de documents d&#39archives.",978-2912215468,https://m.media-amazon.com/images/I/71y0UuMKM9L._SY522_.jpg,Yris; Illustrated édition (1 décembre 2020),Didier Liardet,Radio
