Nom,Description,Photo
Alain Schmoll,"Dirigeant et repreneur d’entreprises, Alain Schmoll est un passionné de littérature. Il crée un blog de lecture, puis se met à l’écriture de fictions. Mêlant suspense et romance dans des intrigues inspirées de l’actualité, ses cinq romans embarquent leurs personnages vers des dénouements inattendus.",https://m.media-amazon.com/images/S/amzn-author-media-prod/q8n5m10jp8ir2s3c8v8acrrvg9._SY600_.jpg
Alain Schmoll,"Dirigeant et repreneur d’entreprises, Alain Schmoll est un passionné de littérature. Il crée un blog de lecture, puis se met à l’écriture de fictions. Mêlant suspense et romance dans des intrigues inspirées de l’actualité, ses cinq romans embarquent leurs personnages vers des dénouements inattendus.",https://m.media-amazon.com/images/S/amzn-author-media-prod/q8n5m10jp8ir2s3c8v8acrrvg9._SY600_.jpg
Alain Schmoll,"Dirigeant et repreneur d’entreprises, Alain Schmoll est un passionné de littérature. Il crée un blog de lecture, puis se met à l’écriture de fictions. Mêlant suspense et romance dans des intrigues inspirées de l’actualité, ses cinq romans embarquent leurs personnages vers des dénouements inattendus.",https://m.media-amazon.com/images/S/amzn-author-media-prod/q8n5m10jp8ir2s3c8v8acrrvg9._SY600_.jpg
Renaud Camus,,https://m.media-amazon.com/images/S/amzn-author-media-prod/5b7biqv80913laigj1f49q00nm._SY600_.jpg
Nathalie Schuck,"Nathalie Schuck, grand reporter et rédactrice en chef adjointe du Point, a suivi les mandats de Nicolas Sarkozy, François Hollande et Emmanuel Macron. Elle est l&#39auteure de Madame la Présidente (Plon, 2019) avec Ava Djamshidi, et de Ça reste entre nous, hein ? Deux ans de confidences de Nicolas Sarkozy (Flammarion, 2014) avec Frédéric Gerschel.",
Valérie Benaïm,"Valérie Benaïm est une journaliste et animatrice de télévision très populaire.
Elle est une chroniqueuse régulière de l’émission Touche pas à mon poste ! sur C8.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Gilles Kepel,"Gilles Kepel est Professeur des universités, politiste et arabisant. Il a notamment publié Terreur dans l&#39Hexagone. Genèse du djihad français (2015), Sortir du chaos. Les crises en Méditerranée et au Moyen-Orient (2018) et Prophète en son pays (2023). Ses livres sont traduits dans une vingtaine de langues.

Cartes inédites de Fabrice Balanche, maître de conférences à
l&#39université Lyon II.",
Éric Branca,"Historien et journaliste, Éric Branca a publié une quinzaine d&#39ouvrages, dont, chez Perrin, le best-seller L &#39Ami américain, Washington contre de Gaulle, 1940-1969 (2017), "" On m&#39insulte en répétant que je veux faire la guerre. "" Les entretiens oubliés d&#39Hitler, 1923-1940 (2019), De Gaulle et les Grands (2020, prix Michel Anfrol), Le Roman des damnés. Ces nazis au service des vainqueurs après 1945 (2021) et L&#39Aigle et le Léopard. Les liaisons dangereuses entre l&#39Angleterre et le IIIe Reich (2023).",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Giuliano da Empoli,,https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Pascal Boniface,"Le Monde Diplomatique : « Les grandes questions […] sont présentées de manière simple, mais juste et précise. »

L’Elephant.fr : ""une bande dessinée de géopolitique complète et visuellement très séduisante""

dBD : ""Chaque séquence est présentée de manière claire et concise, avec une touche d&#39humour ""

Darius Rochebin - LCI : ""Je la recommande""

Politis : ""Vaste entreprise qui concilie la rigueur historique et l&#39humour""
Emmanuel Ostian - LCI : ""Géostratégix fera plaisir aux amateurs de BD et de géopolitique. C’est délicieux""

Michel-Edouard Leclerc : ""C&#39est une véritable somme qu&#39il faut avoir lue pour pouvoir déchiffrer les récents épisodes de la géopolitique mondiale. Je conseille, top !""

Bulles d&#39Encre : ""Un très bon ouvrage de vulgarisation de la géopolitique, indispensable""

Blast-info.fr : « ce petit ouvrage dessiné sera précieux »",https://m.media-amazon.com/images/S/amzn-author-media-prod/6sjmjqknaate5s9ll9jq3k397g._SY600_.jpg
