Nom,Prix,Description,Isbn,Photo,Editeur,Auteur,Categorie
"Collection Simenon, les romans durs - La Neige était sale",23.5,"Frank est le fils de Lotte, tenancière de la maison close que fréquentent les forces d&#39occupation de cette ville moyenne d&#39Europe de l&#39Est jamais nommée, figée dans les pénuries, le froid et la sourde horreur des années de guerre. Il a 17 ans et les filles n&#39ont plus de secrets pour lui, puisqu&#39il a les pensionnaires de sa mère à disposition. Sans savoir ce qu&#39il cherche, Frank se laisse glisser sur la pente du banditisme, assassine, sans raison matérielle ni patriotique, un occupant particulièrement répugnant, vole et tue une vieille femme qu&#39il connaît depuis l&#39enfance, et plonge dans un avilissement que seule éclaire l&#39image idéalisée de Sissy, sa chaste voisine, éperdument amoureuse de lui. La déchéance volontaire peut-elle conduire à la rédemption ? C&#39est la question lancinante que soulève La neige était sale, le grand roman existentialiste de Georges Simenon, adapté avec brio par Jean-Luc Fromental et Bernard Yslaire.",978-2505115809,https://m.media-amazon.com/images/I/91rZdYl7mkL._SY522_.jpg,DARGAUD; Illustrated édition (26 janvier 2024),Fromental Jean-Luc,Mystère et suspense
"Rip T6 - Eugène, Toutes les bonnes choses ont une fin",19.02,"Ils nous bouffent notre pain. Ils piquent nos gagne-pains. Des pains dans la tronche, c’est tout ce qu’ils méritent !
Comment ça, faut que j’me calme !?
Vous savez à qui vous avez affaire ?
Je suis Eugène !
Et il est pas né celui qui va me dire ce que je dois faire ou pas faire. Je me suis pas tapé des mois de mitard pour qu’une fois dehors on vienne me faire chier.
Et pas question que je paie à cause de celui qui a chouravé cette maudite bague. Faut que je la retrouve, ainsi je serai enfin blanc comme neige.
Après tout, ne dit-on pas que toutes les bonnes choses ont une fin ?",978-2380461787,https://m.media-amazon.com/images/I/41p5sLcV--L.jpg,Petit à petit; Illustrated édition (13 septembre 2023),Gaet&#39s,Mystère et suspense
XIII - Tome 27 - Mémoire rechargée,10.0,"Jason Mac Lane, alias XIII, a infiltré la Fondation Mayflower, une organisation ultra-conservatrice qui prépare un complot afin de s’emparer de la présidence des États-Unis._x000D_ _x000D_ _x000D_ _x000D_ Perché au sommet de Washington Monument, il s’apprête à exécuter l’ordre de la Fondation dans l’espoir de sauver ses amis : tirer sur le Pape en visite officielle ! À 2132 mètres de distance, sa balle touche le Saint-Père au bras. Parmi les officiels, c’est la panique. _x000D_ _x000D_ _x000D_ _x000D_ Réfugiés à l’intérieur du Capitole, le Président et les membres du gouvernement voient le toit du bâtiment s’effondrer sur eux. Quelques minutes plus tard, trois terroristes islamistes tirent dans la foule depuis une camionnette-bélier. Puis des mini-drones, de la taille d’un insecte, lâchent un gaz mortel sur les décombres du Capitole._x000D_ _x000D_ _x000D_ _x000D_ Le président du Sénat, membre du complot, accède alors à la tête du pays. La Fondation Mayflower a atteint son objectif. Il ne lui reste plus qu’à « reprogrammer » XIII en lui implantant une mémoire neuve, afin qu’il devienne entièrement dévoué à sa cause…",978-2505083320,https://m.media-amazon.com/images/I/618Does6URL._SY522_.jpg,DARGAUD; Illustrated édition (4 décembre 2020),Sente Yves,Mystère et suspense
Memphis - Intégrale,29.5,"Un thriller mystérieux enfin en intégrale
Louis Rockwell est maquettiste pour le quotidien de la ville de Memphis, Tennessee. Alors qu’il retrouve par hasard son ex-fiancée, celle-ci ne le reconnaît pas. Il découvre qu’elle vit en fait dans une vaste résidence où les habitants mènent une existence végétative. Roosevelt, un collègue de Louis très adepte de la théorie du complot, a lui aussi remarqué d’étranges phénomènes en ville. Les deux hommes se rendent progressivement compte que la ville semble être coupée du monde depuis les années 60... Rodolphe et Bertrand Marchal signent avec Memphis un thriller mystérieux et haletant - dans la lignée de Dark City d&#39Alex Proyas. Retrouvez pour la première fois en une intégrale, l’ambiance si particulière des villes américaines dans les années 60…",978-2344063613,https://m.media-amazon.com/images/I/81eSs70bk+L._SY522_.jpg,Glénat BD; Illustrated édition (22 mai 2024),Rodolphe,Mystère et suspense
Harry Dickson - Tome 1 - Mysteras,15.95,"Londres, prison de Hammersmith. Baltimore Harmon, un condamné à mort, est exécuté à l&#39aide d&#39un étrange prototype de chaise électrique. Le tout sous le discret regard de la romancière Delphina Cruyshank, qui observe la scène au télescope depuis une luxueuse tour, accessible à elle seule. Le premier va s&#39échapper à la suite de son exécution. Alors que la seconde va disparaître de ses appartements... Entre mystère, chambre close et surnaturel, la journée d&#39Harry Dickson s&#39annonce compliquée...

Onofrio Catacchio, qui a déjà réalisé des adaptations BD de polars, propose un Harry Dickson respectueux et moderne, sur un scénario de la réputée autrice jeunesse Luana Vergari alliée à Doug Headline, scénariste de Max Cabanes.",979-1034769001,https://m.media-amazon.com/images/I/81n7FPwxFEL._SY522_.jpg,DUPUIS; Illustrated édition (5 mai 2023),Vergari Luana,Mystère et suspense
Yan - Tome 01,14.95,"Le doux chant… de la vengeance
La famille de Yan, 15 ans, fait partie de la prestigieuse troupe de l’Opéra de Pékin… Mais le jour où tous ses membres sont sauvagement assassinés, l’adolescente se retrouve accusée à tort de ce meurtre sordide ! Seule survivante du massacre, elle sera incarcérée durant de longues années dans un centre de recherche tenu secret. Mais l’heure de vérité a sonné. De retour parmi les vivants, Yan n’a rien oublié. Revêtue du traditionnel costume théâtral que sa famille avait coutume de porter, elle va entrer dans une spirale de vengeance…
Avec cette nouvelle série en trois volumes, Chang Sheng dynamite les genres ! Il revisite les codes du seinen manga tout en nous offrant une relecture d’un célèbre opéra de Pékin à travers un récit de super-héroïne déjanté où cultures pop et traditionnelle cohabitent à merveille. Une saga époustouflante et magistralement mise en scène que l’on dévore d’une traite !",978-2344061701,https://m.media-amazon.com/images/I/71-PjXCR3WL._SY522_.jpg,Glénat Manga; Illustrated édition (3 avril 2024),Chang Sheng,Mystère et suspense
Lady S - Tome 16 - Missions suicides,12.95,"Comment Lady S. est-elle devenue une espionne au crâne rasé, à la solde du Turkménistan ? Tout a démarré huit ans plus tôt alors que, à la suite du décès de sa tante, Shania retourne travailler au Mawali, espérant y croiser Simon. Son ami Conrad, lui, enquête sur un crash provoqué par un attentat terroriste. Deux quotidiens qui vont peut-être vite se rejoindre...

Vous pensiez connaître Lady S. ? Mais ni vous ? ni ses ennemis ? ne pouviez deviner que cette combattante hors pair allait réinventer sa vie et la BD d&#39aventures grâce aux talents conjoints de Bollée et Aymond ! Lady S. ? Une femme forte. Une femme neuve. Pour des aventures ultracontemporaines et trépidantes.",979-1034768851,https://m.media-amazon.com/images/I/814kpSg9KpL._SY522_.jpg,DUPUIS; Illustrated édition (15 septembre 2023),Bollée Laurent-Frédéric,Mystère et suspense
Dog Man: The Scarlet Shedder: A Graphic Novel (Dog Man #12): From the Creator of Captain Underpants,14.54,"Our canine superhero returns in DOG MAN: THE SCARLET SHEDDER, the suspenseful and hilarious twelfth graphic novel in the #1 worldwide bestselling series by award-winning author and illustrator Dav Pilkey!
P.U.! Dog Man got sprayed by a skunk! After being dunked in tomato juice, the stink is gone but the scarlet red color remains. Now exiled, this spunky superhero must struggle to save the citizens who shunned him! Will the ends justify the means for Petey, who&#39s reluctantly pulled back into a life of crime in order to help Dog Man? And who will step forward when an all-new, never-before-seen villain unleashes an army of A.I. robots?
The fun and creativity continue with Dog Man with Love: The Official Coloring Book.",978-1338896435,https://m.media-amazon.com/images/I/713-J3tw46L._SY522_.jpg,Graphix; 1er édition (19 mars 2024),Dav Pilkey,Mystère et suspense
"Complots à Versailles - Tome 7 Madinina, l&#39île aux fleurs",10.63,"Un nouveau tome inédit de la série Complots à Versailles !
Début 1686, Cécile et Guillaume débarquent en Martinique. Ils sont reçus par Charles-François d&#39Angennes, gouverneur de Marie-Galante et propriétaire de la plus grande exploitation sucrière de l&#39île. Mais son domaine, l&#39habitation "" La Montagne "", fait des envieux, et, un soir, dans un champ de cannes, Cécile surprend une inquiétante discussion : voudrait-on mettre à mal la raffinerie et la distillerie de leur hôte ?Cécile essaie d&#39en parler à Guillaume, mais leur désaccord au sujet de la traite des esclaves provoque une dispute. Pourtant, ils doivent absolument découvrir ce qui se trame avant qu&#39il ne soit trop tard. Arriveront-ils à mettre leurs différends de côté pour mener l&#39enquête ?",978-2822240574,https://m.media-amazon.com/images/I/710RK-Y-12L._SY522_.jpg,Jungle; Illustrated édition (20 avril 2023),Cee Cee Mia,Mystère et suspense
Je suis leur silence,19.99,"Barcelone, de nos jours. Eva Rojas, une jeune et brillante psychiatre, rechigne à répondre aux questions du Dr Llull. Pourtant, elle n&#39a d&#39autre choix que de collaborer pour espérer récupérer sa licence et exercer à nouveau son métier. Il y a quelques jours, Eva a été appelée en renfort par l&#39une de ses patientes, Pénélope, pour l&#39accompagner, en tant que personne de confiance, durant la lecture du testament de sa grand-mère. Si cette dernière est toujours vivante, cette réunion familiale n&#39en demeurera pas moins éprouvante. À son arrivée à Can Monturós, l&#39excentrique psy perçoit rapidement les lourds secrets qui pèsent sur le domaine viticole. Et pour cause : percer les gens à jour, c&#39est son fonds de commerce. Les Monturós, qui ont fait fortune grâce à leurs vignes pendant la période franquiste, semblent dissimuler quelques secrets inavouables... Alors qu&#39elle séjourne au domaine, un membre de la famille est assassiné. Et les regards inquisiteurs ont tôt fait de se tourner vers Eva, qui mènera l&#39enquête pour tenter de prouver son innocence. Après le poétique Malgré tout, Jordi Lafebre nous livre, à coups de récits enchâssés et de personnalités hautes en couleurs, un roman graphique lumineux, au rythme résolument moderne et au ton empreint d&#39humour. Un récit entre la comédie et le polar catalan.",978-2505119777,https://m.media-amazon.com/images/I/91OIuqv2xXL._SY522_.jpg,DARGAUD; Illustrated édition (13 octobre 2023),Jordi Lafebre,Mystère et suspense
Final Incal,13.33,"Jodorowsky and Mœbius’s internationally bestselling Sci-Fi saga THE INCAL comes to its phenomenal finale!

Lowly class ‘R’ detective John Difool and his faithful companion, Deepo, are unwillingly hurled into yet another universe-saving mission, as their world is faced with the threat of an all-devouring metallic virus. Visionary storyteller Jodorowsky returns to the epic mythology he created with the late Mœbius in the early 80s. For the conclusion of the legendary spiritual space adventure series, he partners with Eisner-winning artist Ladrönn.",978-1594651076,https://m.media-amazon.com/images/I/61WoWDa2UxL._SY522_.jpg,"Humanoids, Inc.; 1er édition (11 mars 2015)",Alejandro Jodorowsky,Mystère et suspense
XIII Trilogy : Jones - Tome 1 - Azur noir,13.0,"Jones est élève officier à l&#39école de la Navy de Patuxent River où elle doit réussir les dures épreuves de l&#39entraînement au pilotage de plusieurs types d&#39appareils volants, ainsi que le rigoureux apprentissage des techniques de close-combat dont on sait qu&#39elle deviendra experte, mais dont on découvrira la difficulté. En parallèle, son frère Marcus s&#39est évadé d&#39un pénitencier en compagnie de deux dangereux activistes amérindiens ; il accompagne ces derniers qui viennent de s&#39emparer de l&#39îlot d&#39Alcatraz et défient les autorités américaines en exigeant l&#39obtention de Droits Civiques. Ils ont pris en otage une centaine de sympathisants naïfs venus apporter leur soutien à la cause indienne et introduit un véritable arsenal sur Alcatraz et sont prêts à déclencher un bain de sang pour parvenir à leurs fins... De quoi provoquer une intervention des « Spads » du général Ben Carrington, qui se trouve être le tuteur d&#39une certaine sous-lieutenant bien connue des lecteurs de XIII... Entre la jeunesse de Jones, retracée dans Little Jones, et ses faits d&#39armes racontés dans la série de Van Hamme et Vance, il restait des zones d&#39ombre à explorer dans sa vie mouvementée. Il fallait bien une trilogie, signée par Yann et Taduc, pour lever le voile sur le destin de cette femme pas comme les autres...",978-2505113614,https://m.media-amazon.com/images/I/81AuughHntL._SY522_.jpg,DARGAUD; Illustrated édition (20 octobre 2023),Yann,Mystère et suspense
Blake & Mortimer - Tome 14 - La Machination Voronov,12.65,"1957 : USA et URSS se livrent une guerre sans merci pour être les premiers dans l&#39espace. Sur le cosmodrome de Baïkonour, et malgré un danger de pluie de météorites, le général Oufa, commandant militaire de la base, oblige le professeur Ilioutchine, chef du projet scientifique, à procéder au lancement d&#39une fusée. Frappé par les météorites, l&#39engin retombe. L&#39équipe chargée de ramasser les débris est anéantie par un mystérieux virus. Moscou ordonne de détruire toute trace du fléau. Mais le Dr Voronov, chef de la clinique du KGB de la base, isole la souche venue de l&#39espace. Il s&#39en sert pour assassiner les maîtres du Kremlin, traîtres selon lui à la pensée du grand Staline, et les chefs d&#39Etat occidentaux. Son assistante fait passer à l&#39Ouest un échantillon du virus mortel. Une terrible lutte contre la montre commence entre les héros du monde libre, le professeur Mortimer et son ami le capitaine Blake, et le sinistre Voronov qui dispose d&#39une autre arme secrète : un certain colonel Olrik...",978-2870971789,https://m.media-amazon.com/images/I/91lYnQLIr3L._SY522_.jpg,BLAKE MORTIMER (7 octobre 2013),Sente Yves,Mystère et suspense
Affaires d&#39Etat - Extrême Droite - Tome 04,10.97,"Pègre et politique au Pays basque
Bayonne, dans les années 80. Entouré de Riou et de Lévêque, le commissaire Pommard continue d’enquêter sur la sanglante fusillade qui a fait deux victimes dans un bar en ville : Iban Calzada, un Basque espagnol établi en France et Frankie Van Herke, patron d’une boîte de nuit. Une première piste les mène à Johanne Brunet, la compagne de Frankie. Le mobile serait alors d’ordre intime. Mais au fil des investigations et des filatures, les enquêteurs vont remonter jusqu’à une organisation criminelle, le GAL, nom donné aux commandos qui exécutent des membres de l’ETA sur le sol français. Et la prochaine victime semble toute désignée. Il s’agirait de Manuel Larrosa, un éleveur discret qui aurait fait partie du commando qui a tué l’amiral Carillo-Blanco à Madrid, en 1973. Pommard et son équipe sont aux aguets, mais curieusement le chef du GAL a été averti de leur plan d’action ! Et s’il y avait une taupe au sein même de l’unité de Pommard ? Si l’opération échoue, Charrier, à la tête du réseau, n’aura aucun mal à disparaître à l’étranger. C’est à la frontière franco-espagnole que tout va se jouer…
Avec ce dernier tome",978-2344057322,https://m.media-amazon.com/images/I/71VcgUpy2tL._SY522_.jpg,Glénat BD; Illustrated édition (10 avril 2024),Philippe Richelle,Mystère et suspense
Alpha - Tome 18 - Drones,12.95,"Vingt-et-un drones livrés par la société américaine Blade Inc. disparaissent en Roumanie. Le coupable est tout trouvé : James Leitton, PDG d&#39Aerok, un concurrent malheureux que tout accuse. Dwight Tyler est donc dépêché sur place pour interroger Leitton. Une mission a priori simple... qui se complique rapidement quand il découvre l&#39homme d&#39affaire assassiné ! Alpha va devoir goûter l&#39hospitalité roumaine un peu plus longtemps que prévu...",978-2808207225,https://m.media-amazon.com/images/I/81NGdLk7hNL._SY522_.jpg,LOMBARD; Illustrated édition (20 octobre 2023),Herzet Emmanuel,Mystère et suspense
Arsène Lupin contre Sherlock Holmes - vol. 02/2,14.9,"La dernière confrontation de deux légendes. En Normandie, un vieil alchimiste aurait percé le secret de la transformation du plomb en or. Il n&#39en faut pas plus pour attirer la convoitise d&#39Arsène Lupin, déguisé pour l&#39occasion en vicomte Raoul d&#39Avenac. Le mystère que renferme le manoir de la Barre-y-va a-t-il à voir avec le mascaret qui se forme deux fois par an lors des équinoxes ? Lupin/d&#39Avenac mène l&#39enquête. Mais ce que le gentleman cambrioleur ignore, c&#39est que Sherlock Holmes est sur ses traces. Le célèbre détective de Baker Street tente en effet d&#39éliminer Lupin, après avoir tué sa fiancée, seul moyen pour lui de garder secret ce crime et sa légende intacte.",978-2818999691,https://m.media-amazon.com/images/I/71oC1vNYfpL._SY522_.jpg,Bamboo; Illustrated édition (31 mai 2023),Jérôme FELIX,Mystère et suspense
Blake & Mortimer - Tome 9 - Le Piège diabolique,16.5,"Quelle obscure folie a pu pousser Miloch (le savant fou de S.O.S. Météores, inventeur d&#39une machine à contrôler les intempéries) à faire de Mortimer son légataire universel ? L&#39honorable savant voit ainsi sa curiosité scientifique piquée au vif au point d&#39en oublier toute prudence. Passant outre la mise en garde du capitaine Blake, il se rue tête baissée dans un piège mortel. Miloch est en effet l&#39inventeur du Chronoscaphe, une machine à voyager dans le temps. En léguant son invention à Mortimer, il l&#39a par la même occasion attiré dans une épouvantable chausse-trappe destinée à le perdre dans l&#39infinie des temps. Voilà notre imprudent voyageur obligé de parcourir les siècles à la recherche de son époque. Il passera ainsi de l&#39ère préhistorique au Moyen Âge, avant d&#39affronter dans notre futur lointain, un tyran despotique et tout puissant qui a réduit l&#39humanité en esclavage. Ce voyage épique, terrifiant et bouleversant, constitue l&#39une de ses aventures les plus singulières, d&#39autant que cette fois-ci Blake ne pourra rien faire pour l&#39aider : quoi qu&#39il arrive, Mortimer est seul contre le temps...",978-2870971734,https://m.media-amazon.com/images/I/91F7ciz8u6L._SY522_.jpg,BLAKE MORTIMER (4 avril 2013),Edgar P. Jacobs,Mystère et suspense
Dans la tête de Sherlock Holmes - Tome 2 - L&#39Affaire du ticket scandaleux,14.9,"Alors que Sherlock Holmes et le Dr Watson sont sur la piste du magicien chinois Wu-Jing, le ministre des Colonies Britanniques est à son tour visé. Cette fois, ce sont les plus hautes sphères de l’Etat qui sont frappées. Quel genre de complot le sulfureux mage peut-il bien tramer ? Le célèbre détective est décidément confronté à un personnage aussi secret qu’inquiétant et il n’est pas au bout de ses surprises…",979-1033512547,https://m.media-amazon.com/images/I/A1ldSTfqCuL._SY522_.jpg,ANKAMA; Illustrated édition (24 septembre 2021),Benoit Dahan,Mystère et suspense
Blake & Mortimer - Tome 2 - La Vallée des Immortels - Le Millième Bras du Mékong,16.5,"Inquiets pour Mortimer qui a été kidnappé par les hommes du général Xi-Li, le capitaine Blake, accompagné de l&#39agente nationaliste chinoise Ylang Ti, se lance à la recherche de son ami. Se servant des indices que Mortimer a eu l&#39intelligence de semer sur son chemin, ils remontent peu à peu la piste qui devrait les conduire jusqu&#39à lui. De leur côté, Mortimer et Han-Dié, archéologue nationaliste qui a trahi son gouvernement pour vendre des documents historiques au général Xi-Li, sont emmenés de force vers le repaire du seigneur de guerre. Mortimer profite de ce voyage pour en apprendre davantage sur les documents qui apporteront la preuve à Xi-Li qu&#39il est bel et bien le descendant et l&#39héritier de Shi-Huangdi, le premier empereur de Chine... dont la légende dit qu&#39il aurait été emmené à la fin de sa vie dans la Vallée des Immortels. Arrivé au camp de prisonniers, Mortimer retrouve Nasir, prisonnier de Xi-Li et à l&#39agonie. Déterminé à sauver son ami grâce à une ""perle de vie"" miraculeuse, Mortimer s&#39évade en compagnie de Mister Chou à la recherche de la fameuse Vallée des Immortels où ces perles seraient cachées. Et si ce mystérieux endroit n&#39était pas qu&#39un mythe ? Blake parviendra-t-il à rejoindre Mortimer à temps ; nos deux héros pourront-ils sauver Nasir ? Surtout, parviendront-ils à sauver Hong Kong à temps des projets de destruction ourdis par le général Xi-Li et l&#39étrange ingénieur Chase... alias le colonel Olrik ?",978-2870972816,https://m.media-amazon.com/images/I/91SxGN7CDtL._SY522_.jpg,BLAKE MORTIMER; Illustrated édition (22 novembre 2019),Sente Yves,Mystère et suspense
Le Marchand d’éponges,6.84,"""Un vieux tas de fringues abandonnées dans le froid, c&#39était tout ce que l&#39assassin avait vu de lui, s&#39il l&#39avait seulement vu.""Un meurtre vient troubler le quotidien de Pi, clochard et vendeur d&#39éponges à ses heures. Interrogé comme témoin, il fait la connaissance du célèbre Adamsberg, commissaire aux méthodes déroutantes. La vérité sur l&#39affaire se dévoile peu à peu, en même temps que se dessine le portrait d&#39un homme brisé par la vie.L&#39originalité graphique d&#39Edmond Baudoin, entre peinture et bande dessinée, illustre avec un réalisme surprenant les mots de Fred Vargas.D&#39après Cinq francs pièces, extrait du recueil Coule la Seine.",978-2290230336,https://m.media-amazon.com/images/I/71XAeXy8ALL._SY522_.jpg,Librio; Illustrated édition (4 mars 2020),Fred Vargas,Mystère et suspense
DANS LA TETE DE SHERLOCK HOLMES T01 : L&#39AFFAIRE DU TICKET SCANDALEUX,14.9,Un simple diagnostic médical du Dr Watson se révèle être bien plus que cela… La découverte d&#39une poudre mystérieuse sur des vêtements et d’un ticket de spectacle très particulier amène Sherlock Holmes à penser que le patient n&#39est pas l&#39unique victime d&#39un complot de grande ampleur. Il semblerait en effet que l’étrange disparition de londoniens trouve son explication dans les représentations d&#39un magicien Chinois. D&#39autres tickets retrouvés confirment les soupçons du détective…,979-1033509721,https://m.media-amazon.com/images/I/A1cMaqU2sUL._SY522_.jpg,ANKAMA; Illustrated édition (24 mai 2019),Benoît Dahan,Mystère et suspense
Pourvu que les Bouddhistes se trompent,18.63,"Dernier tome du chef-d&#39oeuvre de Manu Larcenet, réussite artistique exemplaire, Blast ne peut laisser indifférent. De par sa forme d&#39abord, 4 albums denses, sombres, tragiques, bourrés jusqu&#39à la gueule d&#39une humanité débordante et d?une sauvagerie fascinante. Mais aussi par ses qualités graphiques et narratives hors du commun qui en font un ovni éditorial. Ce 4ème tome clôt avec une maestria scénaristique rare, le parcours d&#39un homme captivant. Une conclusion coup de poing qui vous laissera KO.",978-2205072730,https://m.media-amazon.com/images/I/91buBYjb6CL._SY522_.jpg,DARGAUD; Illustrated édition (7 mars 2014),Larcenet Manu,Mystère et suspense
HERCULE POIROT - LE NOEL D&#39HERCULE POIROT,16.5,"Quoi de plus beau et de plus romantique qu&#39une famille réunie à quelques jours de Noël ? L&#39occasion de se retrouver, de partager la chaleur d&#39un foyer alors que la neige tombe au-dehors. Mais le vieux Siméon Lee n&#39est pas du genre sentimental et, s&#39il a réuni ses enfants autour de lui, c&#39est qu&#39il a des choses à leur annoncer, ce qui risque de ne pas plaire à tout le monde. De ne pas plaire au point de tuer ? Pour Hercule Poirot, en visite chez son ami le colonel Johnson, une vieille connaissance rencontrée autour du Drame en trois actes, élucider un crime sera le plus beau des cadeaux de Noël !",978-2889323739,https://m.media-amazon.com/images/I/81ad64i0jRL._SY522_.jpg,Paquet; Illustrated édition (22 novembre 2023),Agatha Christie,Mystère et suspense
Sherlock Holmes et les mystères de Londres T02: Le Retour de Spring-Heeled Jack,15.5,"Londres a peur, la Tamise continue à charrier les cadavres de jeunes filles affublées d&#39un horrible masque. Les autorités sont sur les charbons ardents. Dans les quartiers du EastEnd, les classes populaires commencent à s&#39agiter en accusant sans preuve les étrangers de commettre ces forfaits. Pour Holmes il faut faire vite avant que Londres s&#39embrase. Fénéon demande l&#39aide de ses amis anarchistes.",978-2302098442,https://m.media-amazon.com/images/I/81ub+fp4SWL._SY522_.jpg,Soleil; Illustrated édition (10 janvier 2024),Michel Suro,Mystère et suspense
Affaires d&#39Etat - Jihad - Tome 04,9.94,"Une plongée sans précédent au cœur des réseaux islamiques…
En 1986, la DST continue son enquête pour démasquer les terroristes qui ensanglantent la capitale. Cette fois, les services de renseignement peuvent compter sur un informateur fiable, Anis Bouhageb. Il suit le principal suspect, Fahd Rafia, à la trace… De son côté, l’inspecteur Crémeux est convaincu que le Liban et la Tunisie ne sont pas à l’origine des attentats à la bombe. Même s’il manque cruellement de preuves, lors de l’interpellation musclée de Rafia, certains indices vont se révéler très parlants. Et si depuis le début Téhéran tirait les ficelles de toutes ces opérations meurtrières ? Bientôt enjeux diplomatiques et intérêts économiques vont venir entraver le cours de l’enquête et ralentir la justice française ! Entre corruption et trahisons, les masques ne vont pas tarder à tomber aussi bien dans les hautes sphères du pouvoir qu’au cœur des réseaux islamiques…
Avec ce dernier tome d’",978-2344057346,https://m.media-amazon.com/images/I/81+2dmnzz2L._SY522_.jpg,Glénat BD; Illustrated édition (10 avril 2024),Philippe Richelle,Mystère et suspense
Complots à Versailles - Tome 6 Mme de Maintenon,13.5,"Un nouveau tome inédit pour la série !
Depuis le mariage secret de Mme de Maintenon avec Louis XIV, l&#39ambiance est austère à Versailles. Celle qui est surnommée "" Mme de Maintenant "" est au coeur de nouvelles rumeurs et de ragots. L&#39entourage de Cécile s&#39inquiète de sa proximité avec la femme qui conseille désormais le roi car, à l&#39approche de la signature de l&#39édit de Fontainebleau, les tentatives de manipulation se succèdent. Cécile se retrouve malgré elle au coeur de tensions et tout bascule quand elle est empoisonnée par un mystérieux homme au bec-de-lièvre. Complot ou coïncidence ? Un épisode dévastateur dont Cécile et Guillaume devront se relever.",978-2822237918,https://m.media-amazon.com/images/I/71zDN-AycfL._SY522_.jpg,Jungle; Illustrated édition (17 novembre 2022),Annie Jay,Mystère et suspense
Fox - Intégrale,8.8,"Allan Fox... un héros est né !
Véritable thriller sur fond de pyramides, Fox fait appel à l&#39aventure, au fantastique et au suspense. Explorateur des arcanes d&#39un savoir perdu dans la mémoire des siècles, de l&#39Egypte oubliée aux landes d&#39Ecosse en passant par l&#39Amérique, il donne l&#39occasion au tandem Jean Dufaux/Jean-François Charlesde se livrer à un véritable safari du fantastique. Le somptueux dessin de Charles sert de tremplin à une histoire jubilatoire. Cette magnifique intégrale par les auteurs de Murena et India Dreams est une véritable invitation à se plonger dans un monde de mystères et de sortilèges, de charme et de frissons…",978-2344064399,https://m.media-amazon.com/images/I/71nS9HoOp7L._SY522_.jpg,Glénat BD; Illustrated édition (15 mai 2024),Jean Dufaux,Mystère et suspense
Une Aventure de Jacques Gipar T10: Le Trésor de Noirmoutier,17.55,"Noirmoutier, une île bien tranquille. Au bout de ce coin de Vendée plutôt aéré, Le Café des Flots accueille une clientèle en mal de grand air. Que vient faire Jacques Gipar hors saison estivale aussi loin à l&#39ouest ? Est-il sur les traces de contrebandiers ? Sur la piste de criminels cachés en province ? Ou a-t-il l&#39espoir de mettre la main sur un trésor perdu ? Une nouvelle enquête de Jacques Gipar, à lire l&#39annuaire des marées à sa portée...",978-2889322091,https://m.media-amazon.com/images/I/81vCyMndc6L._SY522_.jpg,Paquet; Illustrated édition (9 février 2022),Thierry Dubois,Mystère et suspense
Blake & Mortimer - Tome 15 - L&#39Étrange rendez-vous,17.63,"États-Unis, octobre 1777, une petite troupe de soldats britanniques en déroute erre à travers les épaisses forêts des monts Adirondacks. Traqués par les troupes américaines et les Indiens Oneidas, ils ont à leur tête le major Macquarrie, gentilhomme écossais sans fortune. Le soir, ils trouvent refuge dans une clairière isolée. Durant la nuit, une lumière irréelle envahit la forêt. Le major Lachlan Macquarrie, cherchant la source de ce phénomène étrange, découvre trois rayons de couleur vive tombant du ciel. Il s&#39approche et disparaît dans un éclair en même temps que les rayons mystérieux. 177 ans plus tard, le corps du major est retrouvé dans l&#39État du Colorado. Il semble être mort par asphyxie quelques minutes auparavant. Il a sur lui des lunettes noires d&#39une matière inconnue sur terre ainsi qu&#39un message parlant de plutonium, de peupliers et d&#39un mystérieux roi jaune. Blake et Mortimer, dont Macquarrie est le lointain aïeul, vont alors se rendre aux États-Unis, où ils découvriront l&#39une des plus effroyables machinations auxquelles ils auront été confrontés. Poursuivis par des hommes en noir armés d&#39étranges rayons verts, luttant contre des soldats venus d&#39un passé qu&#39ils croyaient disparu, nos deux héros pourront-ils sauver la terre d&#39une destruction programmée ? Lorsque deux auteurs majeurs au sommet de leur art transcendent le mythe, le résultat ressemble à nos rêves d&#39enfant les plus fous.",978-2870971796,https://m.media-amazon.com/images/I/81ATXYB10+L._SY522_.jpg,BLAKE MORTIMER; Illustrated édition (30 avril 2013),Van Hamme Jean,Mystère et suspense
Sherlock Holmes et les mystères de Londres T01: La Noyée de la Tamise,15.5,"Une jeune fille est retrouvée morte, noyée dans la Tamise. Elle porte un masque étrange sur le visage. Aussitôt, les autorités pensent à la communauté jamaïcaine de l&#39East End, mais le célèbre détective n&#39est pas d&#39accord. Pour étayer ses dires, il va faire appel à Felix Fénéon, spécialiste des masques anciens, mais qui est poursuivi pour avoir posé une bombe dans un restaurant parisien !",978-2302093713,https://m.media-amazon.com/images/I/810FsUNe43L._SY522_.jpg,Soleil; Illustrated édition (19 avril 2023),Michel Suro,Mystère et suspense
