Nom,Description,Photo
Mamytwink,"Mamytwink partage sa passion pour l&#39Histoire sur sa chaîne YouTube où il réunit plus de 2 millions d&#39abonnés. Après les succès des ouvrages Les Explorations nocturnes et du premier opus de Histoires de guerre, Mamytwink nous invite à découvrir les destins incroyables de ces oubliés de l&#39Histoire.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Roberto Saviano,"Né à Naples en 1979, Roberto Saviano étudie la philosophie avant de devenir journaliste. En 2006, il publie son premier livre, Gomorra (traduit en 2007 par Gallimard), succès phénoménal qui provoque l&#39ire de la mafia napolitaine et le contraint à vivre sous protection policière permanente. Figure de la lutte contre le crime organisé, il a publié à ce jour huit livres et il est toujours très impliqué dans les débats socio-politiques de son pays.",https://m.media-amazon.com/images/I/61BlCE1sRgL._SY600_.jpg
Seima Taniguchi,,https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Fareed Zakaria,"Fareed Zakaria is the host of CNN&#39s flagship international affairs show, Fareed Zakaria GPS, as well as weekly columnist for the Washington Post. He is the author of four New York Times bestsellers, including his last one, Ten Lessons for a Post-Pandemic World. He lives in New York City.",https://m.media-amazon.com/images/I/81Vd+-Wo8QL._SY600_.jpg
Savan,Mangaka.,
Souryu,Souryu est un mangaka japonais. Il s&#39est notamment fait connaître avec Magical Girl Holy Shit (série en cours depuis 2016) et Black Girls High School (en cours depuis 2017) qu&#39il dessine en parallèle. Kouiu noga ii est son dernier titre en date.,https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Joe Abercrombie,"Publié dans près de 15 pays, Joe Abercrombie se place en tête des meilleures ventes avec chaque nouvel ouvrage, au côté de J.R.R. Tolkien, Terry Pratchett et George R.R. Martin. Il a été qualifié par le Times de « l&#39étoile la plus brillante de la nouvelle génération d&#39auteurs de Fantasy britannique ».


Traducteur.

Didier Graffet est né le 9 avril 1970 dans la région lyonnaise. Diplômé de la prestigieuse école Émile-Cohl, il commence sa carrière par le biais du jeu de rôle et obtient sa première commande en 1994 pour la couverture du magazine Casus Belli. Il s&#39est immédiatement imposé comme le principal peintre de la Fantasy en France, notamment par sa collaboration dès la première heure avec les éditions Bragelonne, pour lesquelles il signe les couvertures remarquées dans toute l&#39Europe de Légende et Waylander de David Gemmell,ou de la saga Orcs de Stan Nicholls. Attiré par la mer et l&#39idée du voyage, il illustre en 2001 le roman de Jules Verne Vingt Mille Lieues sous les Mers, puis L&#39Île Mystérieuse en 2005 (Gründ). Il rejoint par la suite l&#39équipe du studio « Jules Verne Aventures » et réalise l&#39affiche de plusieurs éditions du festival à Paris et Los Angeles. Il illustre L&#39Anneau des Nibelüngen en roman graphique (Soleil), la série La Compagnie noire de Glen Cook (L&#39Atalante), et un calendrier sur le Trône de fer (Bantam). S&#39il continue de confectionner des couvertures pour Bragelonne ou des éditeurs américains, il se consacre de plus en plus à la peinture et travaille régulièrement avec le studio DBFX-Workshop pour des projets de films. Il vit avec son épouse et ses trois enfants dans le Calvados.",https://m.media-amazon.com/images/I/31-oUMfu4IL._SY600_.jpg
Christophe Hondelatte,"Maison d&#39arrêt de Rouen, 2007. Nicolas Cocaign tue son compagnon de cellule au prétexte qu&#39il ne s&#39est pas lavé les mains après être allé aux toilettes. Le lendemain matin, un gardien de prison, alerté par d&#39étranges effluves, découvre un spectacle monstrueux... Paris, 1984. En six semaines, huit femmes âgées sont retrouvées assassinées. Toutes ont été ligotées, bâillonnées et torturées. Les policiers n&#39ont aucune piste, si ce n&#39est des empreintes digitales, inconnues... Loire-Atlantique, 1913. Un garçon de ferme de quinze ans, Marcel Redureau, avoue le meurtre de la famille de viticulteurs pour qui il travaillait. Avec une incroyable sauvagerie, il a tué à coups de serpe le père, la mère, la grand-mère, la bonne et les trois enfants. Les médecins sont formels : Marcel n&#39est pas fou. Reste donc à découvrir son mobile... Du triple assassinat du château d&#39Escoire à l&#39affaire du tailleur de pierre, violeur multirécidiviste, du XIXe siècle à nos jours, ce livre rassemble vingt-cinq histoires criminelles qui ont défrayé la chronique. Et nous invite à un singulier voyage, aux confins de la folie, au coeur du mal.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Arakure,"Déjà traduit en Chine et aux USA, Arakure est un auteur chevronné du hentai avec une dizaine de mangas à son actif. Spécialisé dans les histoires d&#39adultères, il signe son travail d&#39un trait unique qui fait de lui l&#39un des mangakas les plus originaux de sa génération.",
Souryu,Souryu est un mangaka japonais. Il s&#39est notamment fait connaître avec Magical Girl Holy Shit (série en cours depuis 2016) et Black Girls High School (en cours depuis 2017) qu&#39il dessine en parallèle. Kouiu noga ii est son dernier titre en date.,https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Kotaro Shouno,,https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Aurélie Preston,"Aurélie Preston est une artiste et influenceuse, connue également pour avoir participé à des émissions de télé-réalité (Les Marseillais en Thaïlande, Les Ch&#39tits versus les Marseillais, Les Anges 8, La villa des coeurs brisés, ou encore Zéro Complexe). Une fois la page de télé-réalité tournée, Aurélie se jette à coeur perdu dans sa passion première, la musique. Elle sort plusieurs EP très bien accueillis par son public. Elle fait également ses premiers pas au cinéma dans le dernier film d&#39Audiard (sortie 2024).",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Anne-Laure Buffet,"Anne-Laure Buffet est thérapeute et conférencière, spécialiste des violences intrafamiliales. Elle est notamment l&#39auteur des Prisons familiales (Eyrolles, 2019) et de Tous toxiques, tous victimes ? (L&#39Observatoire, 2021).",https://m.media-amazon.com/images/I/51d+55h4zDL._SY600_.jpg
Barend ter Haar,,
Christine Schuhl,"Christine Schuhl est éducatrice de jeunes enfants et universitaire. Elle anime des formations et des conférences depuis plus de 20 ans, sur le thème de « la prévention des douces violences » qu&#39elle a défini. Elle a impulsé sur ce thème la réflexion de tous les professionnels de la petite enfance, cette démarche s&#39est étendue ensuite à de nombreux secteurs d&#39activité de la maternité aux services de gériatrie... Parmi les premières conseillères pédagogiques dans les structures d&#39accueil, elle approfondit quotidiennement sa pratique sur le terrain en observant et en accompagnant des équipes professionnelles. Elle est rédactrice en chef de la revue Les métiers de la petite enfance (Elsevier Masson). Elle est également l&#39auteure de Réaliser un projet accueil petite enfance (7e édition) ; de Remédier aux douces violences (5e édition), de Repérer et éviter les douces violences dans l&#39anodin du quotidien (4e édition) en collaboration avec Denis Dugas (dessinateur) ; de Créer et rêver avec le tout-petit (3e édition) en collaboration avec Guylène Pinto (dessinatrice) et de Petite enfance et neurosciences (3e édition) en collaboration avec Josette Serres et Alain Lascaux (dessinateur) (Chronique sociale).

Formation arts décoratifs (Ensad), Denis Dugas a exercé plusieurs professions. Dessinateur humoriste, illustrateur scientifique en édition et presse France et étranger, comédien, marionnettiste et créateur du dessin original de la marionnette Casimir, de Gribouille, Brok et Chnok, Isidore et Clémentine (TF1), cocréateur d&#39émissions scientifiques comme Planète Bleue et Objectif Demain (A2), producteur et responsable de Public-Image, société de production de films et événements et revenu au dessin, qui fut son premier métier.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Sarah Barukh,"Sarah Barukh a été salariée, entrepreneure, réalisatrice et romancière. Elle a mené une enquête de deux ans pour identifier et retrouver les 125 familles qui témoignent dans ce texte.",https://m.media-amazon.com/images/I/51F+ij1+XbL._SY600_.jpg
Gérard Fauré,"Gérard Fauré a été trafiquant de drogue, membre du SAC, bras droit du parrain Gaëtan Zampa, braqueur de banques... jusqu&#39à son arrestation en 1986.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Emma Oliveira-Christiaen,,
Robert Mercier,,https://m.media-amazon.com/images/S/amzn-author-media-prod/oda0i7087u40e9co9guij2r4fu._SY600_.jpg
Sébastien Aguilar,"Sébastien Aguilar est titulaire d’une licence en Biologie marine et d’un master en
Sciences criminelles spécialisé en identifi cation forensique de l’Université
de Lausanne. Technicien principal de PTS aff ecté à la Préfecture de Police de Paris, il exerce le rôle de chef de service de police technique et scientifi que.
Membre de l’Association québécoise de Criminalistique, il participe à diverses présentations et rédactions d’articles ou d’ouvrages. Passionné par la Recherche et le Développement de nouvelles techniques, il pilote depuis 2015 un projet expérimental en matière de traces d’oreille et réalise ainsi plusieurs expertises judiciaires dans le domaine.

Benoit de Maillard est un passionné de longue date de police scientifique. Après des études supérieures en Physique-Chimie, il valide un Diplôme Universitaire de Sciences Pénales et de Criminologie puis un DEA de criminalistique à l’Ecole des Sciences Criminelles de Lausanne. En 2007, il réussit le concours d’entrée dans la spécialité Identité Judiciaire et en 2015, le concours de Technicien en Chef de PTS. Depuis 10 ans, il exerce sa spécialité au sein de Services Locaux de Police Technique.",
