Nom,Prix,Description,Isbn,Photo,Editeur,Auteur,Categorie
One piece - Edition originale Vol.2,6.99,"Luffy fait la connaissance de Nami, une ravissante jeune fille maîtrisant la navigation. Seulement, Nami déteste les pirates et refuse d’entrer dans son équipage. Pire, elle fait prisonnier Luffy, pour le livrer au terrible… Baggy le clown !",978-2723489898,https://m.media-amazon.com/images/I/71Hw3JAfJRL._SY522_.jpg,Glénat Manga; Illustrated édition (3 juillet 2013),Eiichiro Oda,Shōnen
One Piece - Édition originale - Tome 01: À l&#39aube d&#39une grande aventure,6.99,"Le roi des pirates, ce sera lui !
Nous sommes à l&#39ère des pirates. Luffy, un garçon espiègle, rêve de devenir le roi des pirates en trouvant le “One Piece”, un fabuleux trésor. Seulement, Luffy a avalé un fruit du démon qui l&#39a transformé en homme élastique. Depuis, il est capable de contorsionner son corps dans tous les sens, mais il a perdu la faculté de nager. Avec l&#39aide de ses précieux amis, il va devoir affronter de redoutables pirates dans des aventures toujours plus rocambolesques.
Également adapté en dessin animé pour la télévision et le cinéma, One Piece remporte un formidable succès à travers le monde. Les aventures de Luffy au chapeau de paille ont désormais gagné tous les lecteurs, qui se passionnent chaque trimestre pour les aventures exceptionnelles de leurs héros.",978-2723488525,https://m.media-amazon.com/images/I/91t7YlWwGfL._SY522_.jpg,Glénat Manga; Original édition (3 juillet 2013),Eiichiro Oda,Shōnen
One Piece - Édition originale - Tome 03: Une vérité qui blesse,6.99,"Tout comme Luffy, Baggy le clown a mangé un fruit du démon. Le pirate peut ainsi séparer son corps en plusieurs morceaux et éviter la plupart des attaques qui le visent. Mais, lorsqu’il plante ses lames dans le chapeau de Luffy, Baggy ignore la colère dont il va être la source…",978-2723489904,https://m.media-amazon.com/images/I/91sKhhBDJ0L._SY522_.jpg,Glénat Manga; Illustrated édition (3 juillet 2013),Eiichiro Oda,Shōnen
Solo Leveling T14,14.95,"Lorsque d&#39étranges portails sont apparus aux quatre coins du monde, l&#39humanité a dû trouver une parade pour ne pas finir massacrée par les griffes des monstres des monstres qui en sortent. Dans le même temps, certaines personnes ont développé des capacités permettant de les chasser. Ces combattants intrépides n&#39hésitent pas à foncer au coeur des donjons pour combattre les créatures qu&#39ils abritent.",978-2382882917,https://m.media-amazon.com/images/I/71JGcnah6TL._SY522_.jpg,Kbooks (21 août 2024),DUBU(REDICE STUDIO),Shōnen
One Piece - Édition originale - Tome 04: Attaque au clair de lune,6.99,"Des pirates projettent d’attaquer le paisible village d’Usopp ! Ni une, ni deux, Luffy et ses amis décident de piéger la plage et d’attendre ces derniers de pied ferme. Mais le temps passe et les pirates ne se montrent toujours pas, quand soudain… ils distinguent des cris provenant d’une direction opposée ?!",978-2723489911,https://m.media-amazon.com/images/I/913wc4EdSlL._SY522_.jpg,Glénat Manga; Illustrated édition (3 juillet 2013),Eiichiro Oda,Shōnen
One Piece - Édition originale - Tome 06: Le serment,6.99,"À la recherche d’un cuisinier pour leur équipage, Luffy et ses compagnons font halte sur le “Baratie”, un navire-restaurant. Alors que le terrible amiral Don Krieg est sur le point de mettre à exécution son plan pour s’emparer du bateau, un mystérieux personnage fait son apparition…",978-2723489935,https://m.media-amazon.com/images/I/61uG417P4pL._SY522_.jpg,Glénat Manga; Illustrated édition (3 juillet 2013),Eiichiro Oda,Shōnen
One Piece - Édition originale - Tome 05: Pour qui sonne le glas,6.99,"Voici enfin venu le face à face entre Luffy et le cruel Klahadoll ! Quelle issue va connaître ce combat acharné entre les deux adversaires ?! Pendant ce temps, Usopp et Zoro volent à la rescousse de Kaya et des enfants poursuivis par un drôle de personnage…",978-2723489928,https://m.media-amazon.com/images/I/9161teLdxwL._SY522_.jpg,Glénat Manga; Illustrated édition (3 juillet 2013),Eiichiro Oda,Shōnen
Solo Leveling T01,14.95,"Lorsque d&#39étranges portails sont apparus aux quatre coins du monde, l&#39humanité a dû trouver une parade pour ne pas finir massacrée entre les griffes des monstres qu&#39ils ont apportés avec eux. Dans le même temps, certaines personnes ont développé des capacités permettant de chasser. Ces combattants intrépides n&#39hésitent pas à foncer au coeur des donjons pour combattre les créatures qu&#39ils abritent.",978-2382880296,https://m.media-amazon.com/images/I/81jS951SgDL._SY522_.jpg,Kbooks; Illustrated édition (7 avril 2021),Chugong,Shōnen
Oshi no ko - tome 11 collector,14.03,"Dans le monde du spectacle, le mensonge est une arme !
Ruby voue une haine incommensurable à l&#39homme derrière les meurtres d&#39Aï et de Gorô. Bien décidée à se venger, elle poursuit son ascension dans le monde du spectacle sans se soucier des conséquences. Après sa rencontre avec Ichigo, Aqua comprend qu&#39il s&#39était trompé de coupable, son désir de vengeance ravivé, le voilà prêt à tout abandonner pour punir le meurtrier d&#39Aï. Pendant ce temps, Kana, qui n&#39est plus très sûre de son avenir au sein des B Komachi, rencontre un grand réalisateur, dans l&#39espoir de reprendre sa carrière d&#39actrice. Une rencontre qui mènera à un scandale ! Voici un tome 11 plein de rebondissements !

Version Collector",979-1042014186,https://m.media-amazon.com/images/I/71Ypo19pXXL._SX679_.jpg,Kurokawa; Edition spéciale (7 mai 2024),Aka Akasaka,Shōnen
Solo Leveling T06,18.07,"Lorsque d’étranges portails sont apparus aux quatre coins du monde, l’humanité a dû trouver une parade pour ne pas finir massacrée par les griffes des monstres des monstres qui en sortent. Dans le même temps, certaines personnes ont développé des capacités permettant de les chasser. Ces combattants intrépides n’hésitent pas à foncer au cœur des donjons pour combattre les créatures qu’ils abritent.",978-2382880791,https://m.media-amazon.com/images/I/71EdH0QeenL._SY522_.jpg,Kbooks; Illustrated édition (4 mai 2022),Dubu (Redice Studio),Shōnen
One Piece - Édition originale - Tome 07: Vieux machin,6.99,Les hommes de Krieg tiennent Zeff en otage et lui adressent une demande insensée ! La lâcheté de cet acte rend Luffy fou de rage mais Sanji l’empêche de contre-attaquer. Derrière cette décision pour le moins étrange se dissimule le passé mystérieux qui lie Sanji à Zeff…,978-2723489942,https://m.media-amazon.com/images/I/91VPUjVne6L._SY522_.jpg,Glénat Manga; Illustrated édition (3 juillet 2013),Eiichiro Oda,Shōnen
Solo Leveling T10,14.95,"Lorsque d&#39étranges portails sont apparus aux quatre coins du monde, l&#39humanité a dû trouver une parade pour ne pas finir massacrée par les griffes des monstres des monstres qui en sortent. Dans le même temps, certaines personnes ont développé des capacités permettant de les chasser. Ces combattants intrépides n&#39hésitent pas à foncer au coeur des donjons pour combattre les créatures qu&#39ils abritent.",978-2382882108,https://m.media-amazon.com/images/I/71nN0BtegtL._SY522_.jpg,Kbooks; Illustrated édition (14 juin 2023),DUBU(REDICE STUDIO),Shōnen
Solo Leveling T02,14.95,"Lorsque d&#39étranges portails sont apparus aux quatre coins du monde, l&#39humanité a dû trouver une parade pour ne pas finir massacrée par les griffes des monstres des monstres qui en sortent. Dans le même temps, certaines personnes ont développé des capacités permettant de les chasser. Ces combattants intrépides n&#39hésitent pas à foncer au coeur des donjons pour combattre les créatures qu&#39ils abritent.",978-2382880302,https://m.media-amazon.com/images/I/81CMi5bebML._SY522_.jpg,Kbooks; Illustrated édition (9 juin 2021),Chugong,Shōnen
