Nom,Description,Photo
Annie Duke,"This brilliant and entertaining book documents a major flaw in human actions and decisions: the bias against quitting. I learned a lot from its compelling tales of failures and sound recommendations. You will too ― Daniel Kahneman, author of THINKING, FAST AND SLOW

Every business school has a course in starting new businesses, but few have a course in shutting them down at the right time. This book fills that gap with brilliant new insights and fantastic stories. Quit what you are doing right now and start reading this book ― Richard Thaler, coauthor of NUDGE

Illuminating, easily digestible... she neatly summarizes social-science research from psychologist Daniel Kahneman, economist Richard Thaler and others that helps explain our seemingly irrational behavior when it comes to persisting and even escalating our commitment in the face of losing propositions ― Wall Street Journal

Engrossing, important, and grounded in science, Quit is a gem that will allow you to navigate the world more effectively ― Katy Milkman, author of HOW TO CHANGE

A game-changing book of strategy from a world-class thinker on risk and decision-making ― Shane Parrish, host of The Knowledge Project podcast

Offers a wealth of knowledge to help you figure out when to persist and when to pull the plug ― Adam Grant, #1 bestselling author of THINK AGAIN

Quit is the rare book that is both a page-turner and a legitimately important contribution. If you&#39ve never thought of quitting as a competitive advantage before, prepare to be enlightened ― David Epstein, bestselling author of RANGE

There aren&#39t many times you will say, ""this book changed my life."" This is one of them
― Seth Godin

Only a poker player could write this classic book on when--and more importantly how--to fold a bad hand in business, investing, relationships and life ― Ryan Holiday, author of COURAGE IS CALLING

The opposite of a great virtue is also a virtue. And Quit is the perfect dialectical complement to Grit. Weave these two virtues into your character and live a much more fulfilling life ― Philip Tetlock, author of SUPERFORCASTING

Quitting is not just an art; it&#39s also a science - and there is no one so uniquely suited to teach us both as Annie Duke ― Brian Christian, coauthor of ALGORITHMS TO LIVE BY

You won&#39t want to quit reading this book, both because it is such a rewarding read and also because its lessons are so important, useful, and memorable. ― Don Moore, author of PERFECTLY CONFIDENT

Not since Kenny Rogers has an expert storyteller so clearly demonstrated the importance of knowing when to hold &#39em and when to fold &#39em, nor presented a clearer strategy to determine when, instead of merely walking away, it&#39s time to run
― David McRaney, author of HOW MINDS CHANGE",https://m.media-amazon.com/images/I/81n7uMl60IL._SY600_.jpg
Agathe Edition,,
Professor Anil Seth,"Anil Seth is a leading British researcher in the field of consciousness science, and the author of the Sunday Times best-selling Being You: A New Science of Consciousness. He is Professor of Cognitive and Computational Neuroscience and Co-Director of the Sackler Centre for Consciousness Science at the University of Sussex. He writes regularly for New Scientist, Guardian and the BBC, and has been interviewed on Radio 4&#39s The Life Scientific. His TED talk on consciousness has been viewed nearly 13 million times; he is currently a Wellcome Trust Engagement Fellow and he tweets at @anilkseth.",https://m.media-amazon.com/images/S/amzn-author-media-prod/v47s2g1sqrrv4khatbcilu6gfg._SY600_.jpg
Capucine Moreau,"Capucine Moreau, 41 ans, est lyonnaise d&#39origine et toulousaine d&#39adoption. C&#39est dans la ville rose qu&#39elle exerce son métier de sexologue, et qu&#39elle a créé L&#39École de Capucine. Elle y offre divers espaces d&#39introspection, d&#39apprentissage et de partage, tant individuels que collectifs, pour "" cultiver l&#39érotisme "". Pour elle, réhabiliter profondément désir et jouissance est une véritable source d&#39amour de soi, de l&#39autre, mais aussi d&#39énergie vitale et de joie ! La créativité érotique dans le couple, manuel pratique à l&#39écriture personnelle, est son premier ouvrage.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Marc Dannam,,https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
W. R. Wilkerson III,"W. R. Wilkerson III es un periodista freelance, compositor de canciones y el autor de The Man Who Invented Las Vegas (Ciro’s Books, 2000). Sus textos ha aparecido en Los Angeles Times, The Hollywood Reporter y USA Today, entre otros medios. Wilkerson reside actualmente en el sur de California con su hijo.


Jim Heimann es editor ejecutivo de TASCHEN América. Este antropólogo cultural, historiador y ávido coleccionista es autor de numerosos libros sobre arquitectura, cultura pop e historia de la Costa Oeste, Los Ángeles y Hollywood, como Surfing; Los Angeles. Portrait of a City, California Crazy y la serie All-American Ads, todos de TASCHEN.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Béchir Ben Yahmed,"Béchir Ben Yahmed (1928-2021) est un journaliste tunisien, fondateur de Jeune Afrique , qui a participé aux négociations qui ont abouti à l&#39indépendance de la Tunisie. Homme d&#39affaires actif dans la presse africaine, il est également auteur de chroniques et le directeur de publication du mensuel La Revue.",
Michel Cymes,"Michel Cymes est né en 1957 à Paris. Médecin et animateur très populaire, il présente plusieurs émissions médicales sur France Télévisions et propose une chronique quotidienne sur RTL.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Augustin Art Collection,,
Jeremstar,"Idole des jeunes, Jeremstar est aujourd&#39hui le plus grand spécialiste français de la téléréalité. Il est l&#39éditeur de deux sites de news qui lui sont consacrés. C&#39est un marionnettiste, qui propulse ou détruit les candidats en un claquement de doigts. Il est l&#39auteur de Téléréalité, le manuel pour percer.",
Jacques Séguéla,"Jacques Séguéla, symbole de la publicité française, a conduit de nombreuses campagnes politiques en France et dans le monde avec succès. Personne n&#39a oublié ses interventions dans les campagnes de François Mitterrand, et son slogan "" La force tranquille "", et celles de nombreux leaders de gauche.


Jean-Louis Borloo, homme politique français, a été ministre délégué à la Ville et à la Rénovation urbaine dans le gouvernement Raffarin, ministre de l&#39Emploi, de la Cohésion sociale et du Logement dans celui de Villepin, puis ministre de l&#39Écologie, de l&#39Énergie et du Développement durable dans celui de Fillon. Il défend une candidature et les valeurs du Centre pour 2012.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Vincent Jourdaa,"Vincent Jourdaa passe ses premières années professionnelles à travailler sur des documentaires puis en tant que créatif au sein du monde du divertissement télévisuel. Il décide ensuite de consacrer tout son temps et sa plume à l&#39univers de la pop culture, que ce soit à travers son blog La Passion du Triste et le magazine Rétro Lazer (édité par Omaké Books).",
Mark Sanderson,"MARK SANDERSON started his journalistic career reviewing films for Time Out. He is now a literary critic for the London Evening Standard and the Sunday Telegraph. He is the author of several books: Wrong Rooms (2002), a memoir, and the novels Snow Hill (2010) and The Whispering Gallery (2011).",
Papeterie Couleur et Harmony,,
