Nom,Prix,Description,Isbn,Photo,Editeur,Auteur,Categorie
On n&#39ampute pas le cœur,19.0,"Au printemps 2023, une douleur aiguë, malheureusement familière, resurgit dans la jambe de Matthieu Lartot. Vingt-six ans après qu&#39il a été traité pour un sarcome, une nouvelle forme de ce cancer très rare réapparaît, encore plus agressive.
Cette fois, l&#39amputation est inévitable.

Devenu le Monsieur Rugby de France Télévisions, Matthieu décide de rendre publics sa maladie, son opération et l&#39objectif fou qu&#39il s&#39est fixé : être au rendez-vous de la Coupe du monde de rugby, qui s&#39ouvre deux mois plus tard. Il relève ce défi grâce à une détermination hors norme et à des rencontres qui ont transformé ce parcours du combattant en aventure humaine.
À travers ce témoignage, Matthieu Lartot souhaite transmettre son énergie tenace à ceux qui, comme lui, affrontent la maladie.",978-2221275320,https://m.media-amazon.com/images/I/51x44bjWdGL._SY522_.jpg,Robert Laffont (4 avril 2024),Matthieu Lartot,Internet
Jennifer Aniston: L&#39impossible bonheur,24.95,"Découvrez la fascinante histoire de l&#39une des actrices les plus emblématiques de notre époque. Plongez dans la vie d&#39une célébrité hors du commun : son parcours, ses succès et ses épreuves.

Cette biographie captivante retrace l&#39incroyable ascension de Jennifer Aniston, une « girl next door » californienne, enfant de la balle qui rêvait de faire mieux que ses parents. Légendaire Rachel de la série Friends, mariée un temps au sex-symbol de l&#39Amérique, Jennifer Aniston a gagné son statut d&#39icône et son étoile sur Hollywood boulevard.

Mais plus que l&#39actrice, c&#39est la femme qui mérite d&#39être connue. Son rêve de maternité brisé, son mariage ultra-compliqué avec Brad Pitt et les véritables raisons de leur rupture, ses relations jamais apaisées avec sa mère, sont autant d&#39épreuves qu&#39elle a su surmonter. Aux prises avec les démons de son ami Matthew Perry - c&#39est elle qui, la première, a deviné ses addictions - elle reste aujourd&#39hui le pilier de la famille de",978-2017234418,https://m.media-amazon.com/images/I/81DDkRmZFLL._SY522_.jpg,Hachette Pratique (15 mai 2024),Anaïs Maquiné Denecker,Internet
"Moi, millionnaire ?",18.9,"L&#39incroyable destin de Bruno Hourcade, grand vainqueur des "" 12 Coups de Midi "" et recordman de victoires individuelles dans un jeu télé
Je n&#39étais, a priori, pas destiné aux paillettes des plateaux de télévision. Mais les livres, qui ont toujours été mes compagnons, ont guidé ma soif d&#39apprendre et de me cultiver. Une curiosité qui m&#39a propulsé, le 20 janvier 2021, sur le plateau des "" 12 Coups de Midi "", l&#39émission de jeu de culture générale la plus populaire de France, animée par le charismatique Jean-Luc Reichmann.

Neuf mois plus tard, je me retrouvais à la tête de plus d&#39un million d&#39euros. Un record en termes d&#39argent gagné, mais aussi de participations, deux-cent-cinquante-deux jours au total et une somme que je n&#39aurais jamais réussi à accumuler en toute une vie de travail.

Une aventure à peine imaginable que je vous propose de suivre à mes côtés en vous dévoilant au passage les coulisses de cette télévision qui a fait de moi un millionnaire.",978-2701404158,https://m.media-amazon.com/images/I/6149KCY9xWL._SY522_.jpg,Hors Collection (18 avril 2024),Bruno Hourcade,Internet
Le Guide Complet du SEO: Donnez de la visibilité à votre business en ligne grâce au SEO !,12.76,"Devenez le numéro 1 en ligne 🚀

Vous voulez donner de la visibilité à votre business en ligne, générer plus de trafic sur votre site web, et augmenter vos conversions ?

Ce livre est fait pour vous si vous voulez émerger en ligne sans le moindre investissement et simplement grâce à toutes les connaissances SEO engrangées à travers cet ouvrage.

Dans ce guide complet du SEO, vous allez découvrir :

Le fonctionnement des moteurs de recherche
Les astuces pour trouver les bons mots clés",979-8883092403,https://m.media-amazon.com/images/I/51MAwPyqf7L._SY522_.jpg,Independently published (31 mars 2024),Andréa Bensaid,Internet
Incandescente pour toujours,19.0,"Professeure de chant de la Star Academy, Adeline Toniutti est LA révélation, sur TF1, de l&#39émission culte. Chaque semaine, sa flamboyance, son énergie, son expertise ont touché des millions de téléspectateurs. Derrière les feux des projecteurs, celle qu&#39on surnomme la « fille du facteur » ou la « soprano rock&#39n&#39roll » a réalisé un véritable parcours du combattant pour traverser les épreuves que la vie lui a infligées et pour retrouver le bonheur. Destinée à être chanteuse d&#39opéra, un accident domestique la prive de sa voix. Son compagnon se met alors à la maltraiter, les coups s&#39enchaînent, anorexie et chute sociale s&#39ensuivent. Cette vie, qui a pu la mener au bord du suicide, Adeline Toniutti nous la raconte dans Incandescente pour toujours. Intime, elle se livre, « l&#39âme dans la plume », à travers un récit poignant avec le ton et la force qu&#39on lui connaît, afin de nous rappeler : « Tant qu&#39on respire encore et qu&#39on ne nous a pas fermé les yeux, il faut se battre. »",978-2268110349,https://m.media-amazon.com/images/I/71L4QhM0B2L._SY522_.jpg,Editions du Rocher (3 avril 2024),Adeline Toniutti,Internet
"How to Disappear: Erase Your Digital Footprint, Leave False Trails, And Vanish Without A Trace",5.07,"For the first time in paperback we bring you the authoritative and comprehensive guide for people who seek to protect their privacy as well as for anyone who&#39s ever entertained the fantasy of disappearing--whether actually dropping out of sight or by eliminating the traceable evidence of their existence.
Written by the world&#39s leading experts on finding people and helping people avoid being found, How to Disappearcovers everything from tools for disappearing to discovering and eliminating the nearly invisible tracks and clues we tend to leave wherever we go. Learn the three keys to disappearing, all about your electronic footprints, the dangers and opportunities of social networking sites, and how to disappear from a stalker.",978-1493045280,https://m.media-amazon.com/images/I/81BWNjBvqdL._SY522_.jpg,Lyons Press; Reprint édition (19 septembre 2019),Frank Ahearn,Internet
25 exercices Excel avec corrigés détaillés par étapes - Tome 1 – Niveau débutants & Intermédiaires: Avec 50 classeurs téléchargeables,17.28,"Ce manuel pédagogique propose des exercices corrigés pour aider les apprenants à maîtriser les fonctionnalités clés d&#39Excel. Il est destiné aux débutants qui souhaitent acquérir une solide base en Excel, ainsi qu&#39aux utilisateurs avancés qui cherchent à améliorer leurs compétences.
Les exercices pratiques couvrent un large éventail de fonctionnalités d&#39Excel, notamment les fonctions de base, les graphiques, les formules avancées et bien plus encore. Chaque exercice est accompagné d&#39instructions détaillées pour aider les utilisateurs à comprendre les étapes à suivre pour atteindre l&#39objectif.
Les corrigés complets sont inclus pour chaque exercice, ce qui permet aux utilisateurs de vérifier leur travail et de comprendre les erreurs éventuelles.
Ce manuel d’exercices Excel est idéal pour les personnes qui souhaitent se former de manière autonome, mais il peut également être utilisé par des formateurs pour enrichir leur enseignement et donner des devoirs à leurs étudiants. Les utilisateurs peuvent suivre leur progression en cochant les exercices qu&#39ils ont terminés et en notant les points qui nécessitent une attention particulière.
Il a été conçu pour les niveaux débutants (exercices identifiés avec 1 étoile) et pour les niveaux intermédiaires (exercices identifiés avec 2 étoiles).",979-8374038460,https://m.media-amazon.com/images/I/61MjaAstx2L._SY522_.jpg,Independently published (17 janvier 2023),Philippe RIQUELME,Internet
Discovery Discipline: La méthode radicale pour exceller en Product Discovery,10.07,"La méthode Discovery Discipline de Tristan Charvillat et Rémi Guyot est le fruit de 15 années d&#39expérience dans le Produit et le Design au sein de grandes startups du digital comme PayPal et BlaBlaCar.
Dans ce livre, ils dévoilent en détail les secrets qui permettent de transformer les problèmes en solutions, de gagner en vitesse d’exécution, en qualité et en confiance.

Vous y trouverez des réponses actionnables, pragmatiques et accessible à tous, grands groupes comme start-ups, pour enfin réconcilier vos activités d’innovation et votre réalité d’exécution.",978-2959120602,https://m.media-amazon.com/images/I/61NON+rBdAL._SY522_.jpg,Discovery Discipline (30 avril 2022),Tristan Charvillat,Internet
Day Trading Attention: How to Actually Build Brand and Sales in the New Social Media World,19.7,"New York Times and USA Today Bestseller

“One thing I&#39ve learned being around Gary for the last decade is that when he sees new consumer trends or new best practices in marketing, people should listen and act on them.” — Michael Rubin, CEO of Fanatics
 In his seventh business book, bestselling author, entrepreneur, and investor Gary Vaynerchuk offers fresh, in-depth advice to enhance brand development, grow sales, and beat the competition using modern advertising strategies grounded in social media.",978-0063317598,https://m.media-amazon.com/images/I/81NcBSPYv3L._SY522_.jpg,Harper Business (21 mai 2024),Gary Vaynerchuk,Internet
Je m&#39appelais Franck,9.2,""" Je vais te raconter ma vie. Une vie de surprises, de chocs et de désillusions qui m&#39a fait prendre conscience de la fragilité de l&#39existence. Mais un parcours ponctué d&#39expériences plus ou moins heureuses dont j&#39ai toujours tiré une leçon. Et déjà, tu le sais, puisque c&#39est le titre du livre : avant d&#39être Vincent, je m&#39appelais Franck... ""
"" Je vais te raconter ma vie. Une vie de surprises, de chocs et de désillusions qui m&#39a fait prendre conscience de la fragilité de l&#39existence. Mais un parcours ponctué d&#39expériences plus ou moins heureuses dont j&#39ai toujours tiré une leçon. Et déjà, tu le sais, puisque c&#39est le titre du livre : avant d&#39être Vincent, je m&#39appelais Franck... ""

"" Vincent Lagaf&#39 est un survivant. """,978-2266340755,https://m.media-amazon.com/images/I/71ncSAwW-AL._SY522_.jpg,Pocket (4 avril 2024),Vincent Lagaf,Internet
Il vaso di Pandoro. Ascesa e caduta dei Ferragnez,5.37,"Il 15 dicembre del 2023 Chiara Ferragni, fashion blogger e imprenditrice digitale di fama internazionale all’apice del suo successo, viene multata dall’Antitrust per pratica commerciale scorretta. L’accusa è quella di aver spacciato un’operazione commerciale per un’iniziativa benefica destinata alle cure di bambini malati di tumore. La caduta dalla vetta è disastrosa e provoca la crisi di un impero che pareva scintillante e solidissimo: quello dei Ferragnez. In un attimo, la coppia da 45 milioni di like idolatrata da stampa e follower, non esiste più. Eppure, i segnali di un’imminente caduta c’erano già. Dalla sovraesposizione dei minori alla compulsiva ostentazione del privilegio, dall’attivismo ruffiano alla beneficenza opaca, nel suo libro Selvaggia Lucarelli ripercorre all’indietro la storia recente del fenomeno mediatico più discusso del Paese. Il vaso di Pandoro è una nuova inchiesta e la storia dell’inchiesta che ha cambiato per sempre il mondo degli influencer, imponendo più di una riflessione su come sia pericoloso, oggi, maneggiare un successo così incorporeo da svanire in un click. Fino ad un’angosciante conclusione: quel vaso di Pandoro, che sia sigillato o rovinosamente aperto, riguarda tutti noi.",979-1255430483,https://m.media-amazon.com/images/I/714PO3-KpdL._SY522_.jpg,PaperFIRST (14 mai 2024),Selvaggia Lucarelli,Internet
Le Manuel du Stratège Google Ads 2024: Le guide pratique indispensable pour des campagnes rentables,8.42,"Après le succès retentissant de l’édition 2023, achetés par +1100 personnes et noté 4,7/5, je reviens avec le “Manuel du Stratège Google Ads 2024”.
Une nouvelle édition encore plus complète et actualisée avec les dernières tendances en vogue.
C’est au total 587 pages de conseils d’expert SEA que vous pouvez vous offrir pour le prix de deux menus Maxi Best Of.
🤩 Voici un petit échantillon des nouveautés de cette édition 2024 dont vous pourrez profiter :
Le chapitre sur Performance Max approfondi (Page 489).
Vous découvrirez l’étude de cas concrète d’un de mes clients qui est passé de 12k€ de CA à 120k€ de CA/semaine uniquement grâce aux campagnes Pmax.",979-8872232889,https://m.media-amazon.com/images/I/612Xn7-+jaL._SY522_.jpg,Independently published (6 janvier 2024),Matthieu Tran-Van,Internet
"Rechercher l&#39information stratégique sur le web: Sourcing, veille et analyse à l’heure de l’IA",9.22,"Un livre concret pour mener une veille stratégique opérationnelle
L’essor des intelligences artificielles génératives révolutionne les accès à l’information, dans le monde professionnel comme dans la sphère universitaire. Plus que jamais, la maitrise des nombreuses méthodes et approches de la recherche d’information, de la veille et de l’analyse stratégique est indispensable.
Rédigé par une experte en veille stratégique, ce livre actualise les connaissances dans les domaines de la recherche d’information et de la veille sur Internet. Il permet de comprendre le fonctionnement des moteurs de recherche à l’ère de l’intelligence artificielle, d’optimiser les recherches web, d’identifier des sources d’information méconnues, de mettre en place différents types de veille stratégique et de découvrir un éventail de méthodes d’analyse automatisée de l’information.",978-2807361409,https://m.media-amazon.com/images/I/717JOygwOYL._SY522_.jpg,DE BOECK SUP; 3e édition (2 mai 2024),Véronique Mesguich,Internet
Le Guide du E-Commerce: Comment créer sa marque et monter un business en ligne qui rapporte des millions,9.43,"Devenez dès maintenant un e-commerçant rentable

Bienvenue dans l&#39univers lucratif du commerce en ligne. Dans ce guide pratique, Vous allez découvrir les secrets pour créer votre propre marque et bâtir un empire financier qui rapporte des millions.

Vous allez apprendre à choisir vos clients afin de cibler ceux qui non seulement achètent, mais deviennent des ambassadeurs dévoués de votre marque. Plongez ensuite dans l&#39art de dénicher le produit gagnant et décodez les mystères du lancement du premier produit avec des conseils pratiques.

Comprenez le mécanisme derrière la construction d&#39un tunnel de vente rentable, apprenez à générer du trafic massif et découvrez des stratégies innovantes pour booster vos ventes de manière exponentielle. Le Guide du E-Commerce vous guide pas à pas, transformant vos rêves d&#39entrepreneur en une réalité.

Que vous soyez novice ou vétéran du commerce en ligne, ce livre est votre allié inestimable pour prendre votre part du gâteau dans le monde du e-commerce. Préparez-vous à déverrouiller les portes du succès, à embrasser une croissance fulgurante et à forger votre destin financier. Plongez dans cette aventure entrepreneuriale aujourd&#39hui, votre succès n&#39attend que d&#39être écrit.",978-9916422397,https://m.media-amazon.com/images/I/71c1IYL69sL._SY522_.jpg,JIKJI EDITIONS (8 janvier 2024),Alain Semevo,Internet
Carnet de Mots de Passe: Humour de Cocotte. Impression en Couleur - 104 pages à Remplir avec Répertoire Alphabétique. Agenda Mot de Passe Petit Format Discret. Carnet pour Mot de Passe Internet,18.82,"Carnet Mot de Passe - Humour de Cocotte
Vous recherchez un moyen sûr et amusant de garder vos précieux mots de passe à l&#39abri des regards indiscrets ? Ne cherchez pas plus loin ! Notre ""Carnet Mot de Passe est l&#39outil parfait pour organiser vos informations confidentielles de manière discrète, amusante et facile.
Caractéristiques principales :
1. Humour : Notre carnet de mots de passe est doté d&#39un design humoristique qui ajoutera une touche de légèreté à votre gestion des mots de passe.
2. Impression en Couleur : Les pages de ce carnet de mot de passe sont magnifiquement imprimées en couleur pour rendre l&#39expérience plus agréable visuellement.",,https://m.media-amazon.com/images/I/71-5O+6HH1L._SY522_.jpg,Independently published (12 octobre 2023),TrucExtraOrdinaire!,Internet
La Légende de Paris Match,16.96,"Paris Match est le témoin privilégié de l&#39histoire des Français depuis 1949. Inventeur d&#39un certain style d&#39information, vif, illustré, proche, il a fait entrer chez nous l&#39intimité des grands de ce monde.
Ce sont des reportages iconiques, des portraits inoubliables : la conquête de l&#39Annapurna en 1950 ; le Mondial 1998 ; le couronnement d&#39Elizabeth II et la mort de Lady Di ; l&#39arrivée du rock dans les bagages de Johnny ; la plage de la Madrague où pose "" B.B. "" pour les photographes de Match seuls ; et aussi la dernière une du général de Gaulle et le scoop révélant le visage alors inconnu de la fille secrète du président Mitterrand.
Bien plus qu&#39une rétrospective, voici un hommage vibrant aux grandes signatures et aux valeurs qui ont façonné le magazine pendant plus de sept décennies : le courage, l&#39audace et, par-dessus tout, la passion.",978-2259317955,https://m.media-amazon.com/images/I/61Ev6qamibL._SY522_.jpg,Plon (25 avril 2024),Patrick Mahé,Internet
La Prochaine fois je vous l&#39écrirai...,22.0,""" Nommer ma dette ne suffit pas à la payer. Peut-être même cela l&#39aggrave-t-il. Après tout, comme le disait Victor Hugo : ""Il y a, dans l&#39admiration, je ne sais quoi de fortifiant.&#39 ""
Philippe Meyer n&#39est jamais meilleur qu&#39en admirant ceux dont il brosse le portrait. La galaxie épatante de ses amis donne le tournis : deux académiciens, deux cinéastes, un ancien Premier ministre, mais aussi des inconnus, comme un médecin luttant pour la dignité des malades mentaux, un jeune haut fonctionnaire pétri d&#39idéaux...
Parmi ceux qu&#39il a aimés, on retrouve les figures de Bertrand Tavernier, Cyril Collard, Annie Kriegel, Pierre Desproges, Michel Rocard, Frédéric Rossif, René de Obaldia, Charles Aznavour, Jean-Marie Domenach, Jean-François Revel, Claude Sautet, Jean d&#39Ormesson...
Parfois piquant, toujours tendre, avec son humour subtil et sa culture ébouriffante, Philippe Meyer rend grâce et c&#39est formidable.",979-1037511751,https://m.media-amazon.com/images/I/618DHBfWEzL._SY522_.jpg,Les Arènes (25 avril 2024),Philippe Meyer,Internet
Sea of Thieves: The Cookbook,7.28,"A pop-culture cookbook featuring food and drinks inspired by the best-selling multiplayer pirate video game, Sea of Thieves. Bursting with delicious fish, meat, vegetarian and vegan dishes that are sure to inspire seafaring chefs of all skill levels, this cookbook is the perfect culinary companion for your plundering adventures.
Let Larinna, leader of the Bilge Rats, be your guide on a culinary Sea of Thieves adventure. Take in taverns across the regions, from the bountiful Shores of Plenty to the fiery Devil’s Roar, or venture to a distant Sea Post to sample delicacies cooked up by The Hunter’s Call.
Stop off at The Captain’s Head for Tina’s Vegan House Chili, choose succulent grilled “Kraken” tentacles at The Charred Parrot, or venture to The Unicorn for their House Roast. If you enjoy a tipple, try pirate-inspired cocktails such as Salty Sea Dog Grog, The Devil&#39s Roar, Siren&#39s Sorrow, Sunset Over Crescent Isle, or The Ancient&#39s Curse. Sweet spoils to tempt you include Grilled Mango and Coconut Ice Cream, Port Merrick Banana Cream Pie, Ashen Lava Cake, and Devil’s Shroud Cake.",978-1803365077,https://m.media-amazon.com/images/I/91yytBIfQnL._SY522_.jpg,Titan Books Ltd; 1er édition (7 mai 2024),Kayce Baker,Internet
"The Design Tokens Book: De la théorie à la pratique, le chaînon manquant entre design et développement",8.59,"Dans «The Design Tokens Book», Ismaïl Hamila & Adrien Gibrat démêlent avec précision l’écheveau complexe qui lie design et développement à travers le prisme des Design Tokens. Situé à l’intersection du Design d’interface et du développement front-end, ce livre élève les Design Tokens au-delà de simples variables pour en faire le cœur d’une démarche innovante et structurée au sein des Design Systems.
Destiné autant aux Design System Leads qu’aux Product Designers, Développeurs Front-end, et Managers, cet ouvrage met en lumière comment les Design Tokens servent de vecteur pour l’intégration d’une vision et démarche Design Ops dans les entreprises. En s’appuyant sur des cas pratiques, des ateliers, et des exercices, ainsi que les témoignages de professionnels reconnus comme Brad Frost, Ben Callahan,",978-2959313004,https://m.media-amazon.com/images/I/71xx52w91DL._SY522_.jpg,Hism (17 avril 2024),Ismail Hamila,Internet
Encyclopaedia Eorzea ~The World of Final Fantasy XIV~ Volume III,5.02,"The third volume of the official Final Fantasy XIV lore books, written and compiled by the Final Fantasy XIV development team! This deluxe hardcover tome comprises records of adventures that transcend the bounds of space and time, from the ancient world to the very stars above.

Offering an astonishing amount of information covering the Shadowbringers and Endwalker expansions, this third volume of Encyclopaedia Eorzea brings readers further into the realms of the global hit video game. Hundreds of richly illustrated, full-color pages present detailed explorations of the events that occurred in Etheirys, Norvrandt, and the sea of stars, as well as comprehensive descriptions of their histories, peoples, lands, and more.

An unending source of knowledge and inspiration to all those who seek truths across and beyond our star.",978-1646092017,https://m.media-amazon.com/images/I/81MNyOYGUFL._SY522_.jpg,Square Enix Books; 1er édition (19 décembre 2023),Square Enix,Internet
ChatGPT Prompts: Maîtrisez vos Réseaux Sociaux. Le guide Ultime avec +2000 Commandes Prêtes à l&#39emploi pour Demander tout ce que vous Voulez. +BONUS,8.49,"""ChatGPT Prompts : Maîtrisez vos Réseaux Sociaux. Le guide Ultime avec plus de 2000 Commandes Prêtes à l&#39emploi pour Poser Toutes les Questions que vous Voulez.+BONUS"" est la nouvelle encyclopédie de commandes prêtes à l&#39emploi d&#39A.I. Studios.
Ce guide innovant présente une vaste collection de stimuli créatifs et inspirants, spécialement conçus pour engager et défier la puissance de l&#39IA grâce à ChatGPT.
Découvrez comment utiliser ces prompts uniques pour donner vie à des conversations engageantes, à des publicités époustouflantes et à des contenus extraordinaires qui émerveilleront vos clients et vous permettront de booster vos activités en ligne et hors ligne.
Préparez-vous à libérer votre créativité illimitée avec ce livre essentiel",979-8396364264,https://m.media-amazon.com/images/I/71fPiN6jWkL._SY522_.jpg,Independently published (1 septembre 2023),A.I. Studios,Internet
Je reviens de loin,21.0,"L&#39animateur très aimé de La Carte aux Trésors et de Faut pas rêver a traversé l&#39épreuve d&#39une dépression finalement diagnostiquée comme bipolaire aigue.
Une confession intime et bouleversante :
Derrière le sourire enthousiaste de Sylvain Augier, tant aimé de millions de français, animateur de La Carte aux trésors, Faut pas rêver et La France vue du ciel, il y avait un secret bien caché : la bipolarité. Cette maladie psychique qui entraîne exaltation et dépression parfois jusqu&#39au suicide.
Dans son récit s&#39entremêlent succès et désespoir. La famille y apparait porteuse de joies et de souffrances. C&#39est un formidable message d&#39espoir : on peut revenir de loin.

Préface de Boris Cyrulnik.",978-2753304734,https://m.media-amazon.com/images/I/61uhG9nRB3L._SY522_.jpg,Telemaque (12 octobre 2023),Sylvain Augier,Internet
"Friends, mes amours et cette chose terrible",8.6,"""Salut, je m&#39appelle Matthew, mais vous me connaissez peut-être sous un autre nom. Mes amis m&#39appellent Matty. Et je devrais être mort."" Ainsi commence le captivant récit du célèbre Matthew Perry, acteur qui incarna le légendaire Chandler de Friends. Au fil de ses souvenirs, il évoque ses ambitions de jeunesse et son rapport à la célébrité, ses addictions et sa guérison après un grave problème de santé qui lui fit frôler la mort. Mais avant les cures de désintoxication et les séjours à l&#39hôpital, il y a le Matthew de 5 ans qui voyagea de Montréal à Los Angeles, ballotté entre des parents séparés ; celui de 14 ans, star du tennis au Canada ; celui de 24 ans qui décrocha le rôle le plus convoité des États-Unis pour le pilote d&#39une série appelée à l&#39époque Friends Like Us... Il revient sur l&#39aventure que fut Friends, nous livrant des anecdotes sur ses camarades de tournage et d&#39autres stars croisées sur la route. Avec l&#39humour et l&#39honnêteté qu&#39on lui connaît, Matthew Perry se met à nu et nous offre des Mémoires inoubliables.",978-2290390832,https://m.media-amazon.com/images/I/61LfK9cYLOL._SY522_.jpg,J&#39AI LU (8 novembre 2023),Matthew Perry,Internet
"Moins de plaisir, Plus de bonheur: Changer sa vie et arrêter d’être dépendant aux distractions grâce à la dopamine détox",5.37,"Reprogrammez votre cerveau grâce à la dopamine détox et retrouvez votre attention et votre motivation.

Aujourd’hui, nous consacrons la plupart de notre temps libre aux réseaux sociaux, aux plateformes de streaming, aux jeux vidéo ou à internet. La société moderne nous a rendu accro aux plaisirs fugaces et instantanés, si bien que nous sommes devenus impatients, démotivés et distraits.

Quelle est la solution pour reprendre le contrôle de notre vie et être plus épanoui au quotidien ?
Faire ce qu&#39on appelle uneDopamine Detox.

Toutes nos dépendances sont neurologiques. Les écrans, les jeux d’argent, la malbouffe, l’alcool, la drogue sont tout autant de sources qui génèrent de la dopamine dans notre cerveau. Si cette « molécule du plaisir » nous procure une certaine sensation de satisfaction, elle engendre aussi de nombreuses complications, modifie nos connexions neuronales et influence notre comportement.",979-8823763950,https://m.media-amazon.com/images/I/71GYj2hmS8L._SY522_.jpg,Independently published (10 mai 2022),Valentin Auwercx,Internet
Défaire le discours sexiste dans les médias,12.47,"Rose Lamy collecte et décortique des centaines d’exemples d’un discours sexiste dans la presse, à la télévision ou à la radio. Ce sexisme ne dit jamais son nom, se loge dans le choix d’un mot ou d’une virgule, participant à la culpabilisation des victimes et à la déresponsabilisation des accusés.
Comment lutter contre le sexisme quand il est perpétué et amplifié par les médias ? Il est temps d’explorer les fondements de ce discours, pour en défaire les mécanismes et nous en libérer.
En 2019, Rose Lamy a créé le compte Instagram Préparez-vous pour la bagarre, décidée à mettre au jour un discours sexiste et antiféministe à l’œuvre au quotidien dans les médias. Il est suivi aujourd’hui par plus de 215 000 personnes. Défaire le discours sexistedans les médias est son premier livre.",978-2757896396,https://m.media-amazon.com/images/I/61dlap2hSBL._SY522_.jpg,POINTS; New édition (21 octobre 2022),Rose Lamy,Internet
"Allez fils, on s&#39relève !",19.0,"Quand j’étais plus jeune, mon papa m’a fait découvrir les films Rocky. Les citations de ces films sont devenues, pour nous, une vraie philosophie de vie.
J’ai vite compris qu’avec le cœur vaillant, c’est-à-dire avec du courage et de la conviction, on vient à bout de tout. On peut réussir tout ce qu&#39on entreprend.
Peu importe qui l’on est et d’où l’on vient…
Les événements que l’on a vécus et que je vous raconte dans ce livre m’ont rappelé que personne ne frappe aussi fort que la vie…
C’est pas d&#39être un bon cogneur qui compte, l&#39important c&#39est de se faire cogner et d&#39aller quand même de l&#39avant, c&#39est de pouvoir encaisser sans jamais,",979-8877827592,https://m.media-amazon.com/images/I/71KV2m9Ed6L._SY522_.jpg,Independently published (18 février 2024),Chris Joyz,Internet
OSINT : L&#39Art de Collecter l&#39Information Ouverte: Société Numérique : L&#39Impact Croissant de la Collecte d&#39Informations en Ligne,14.08,"Découvrez l&#39univers fascinant de l&#39Open Source Intelligence (OSINT) à travers ce premier livre francophone complet sur le sujet, écrit par un collectif d&#39experts en sécurité et en renseignement. Plongez au cœur des méthodes avancées de collecte d&#39informations en ligne, des outils puissants utilisés par les professionnels et des applications pratiques dans les domaines de la sécurité nationale, de la justice, de la cybersécurité et bien plus encore.
Dans une société numérique en constante évolution, l&#39OSINT est devenu un outil indispensable pour comprendre les menaces émergentes, anticiper les risques potentiels et renforcer la sécurité globale. À travers une approche éthique et responsable, ce livre met en lumière l&#39importance de l&#39OSINT dans la préservation de la sécurité nationale et de la vie privée des individus.",979-8854601962,https://m.media-amazon.com/images/I/61dRsTK1xML._SY522_.jpg,Independently published (1 août 2023),Lieutenant-Colonel Martin,Internet
MacBook pour Seniors: Les pratiques de base pour devenir autonome,7.33,"Guide débutant pour apprendre à utiliser un Mac
Vous prévoyez l&#39achat d&#39un MacBook mais vous hésitez encore ?
Vous venez d&#39acquérir un MacBook et avez besoin d’un guide d’utilisation ?
Un proche vient d’acquérir un MacBook et il ne semble pas y comprendre grand chose ?
Pourquoi choisir ce guide ?
Conçu pour les débutants : Focus sur les outils et fonctionnalités essentiels. Pas de prise de tête avec du superflu et fonctions que vous n’utiliserez jamais.
Savoir de quoi on parle : Un glossaire complet avec plusieurs termes liés à l’informatique qu&#39il faut connaitre pour ne pas être “à la ramasse"".",979-8858550112,https://m.media-amazon.com/images/I/61GE9FXuEEL._SY522_.jpg,Independently published (5 décembre 2023),Pixel Basics,Internet
The Art of the Last of Us Part II,15.47,"Follow Ellie&#39s profound and harrowing journey of vengeance through an exhaustive collection of original art and intimate creator commentary in the full-color hardcover volume: The Art of The Last of Us Part II.

Created in collaboration between Dark Horse Books and the developers at Naughty Dog, The Art of The Last of Us Part II offers extensive insights into the making of the long-awaited sequel to the award-winning The Last of Us.",978-1506713762,https://m.media-amazon.com/images/I/81FKgQGYKGL._SY522_.jpg,Dark Horse Books; 1er édition (23 juin 2020),Naughty Dog,Internet
"Excel 2024: Le manuel actualisé, étape par étape, pour apprendre Excel en 24 heures. Fonctions, tableaux, graphiques, opérations. Toutes les nouvelles commandes avec des exercices pratiques",5.64,"Découvrez l&#39univers infini d&#39Excel avec "" Excel 2024 ""! Du débutant à l&#39expert, ce guide vous révèle les secrets pour dompter chaque fonctionnalité.

Explorez l&#39environnement, créez des tableaux percutants, maîtrisez les calculs et sublimez vos données avec des graphiques saisissants.

Excel n&#39est plus un tableur, c&#39est votre allié puissant pour le succès professionnel. Libérez le potentiel des chiffres et des analyses! Transformez votre façon de travailler avec "" Excel 2024""

Excel n&#39est pas seulement un logiciel, c&#39est une clé pour débloquer votre productivité. Apprendre à utiliser Excel vous donne un avantage indéniable dans le monde professionnel moderne.",979-8870639420,https://m.media-amazon.com/images/I/61Tos19-tjL._SY522_.jpg,Independently published (2 décembre 2023),Noel Bardin,Internet
