Nom,Prix,Description,Isbn,Photo,Editeur,Auteur,Categorie
Enquêtes surnaturelles,20.0,"Vous incarnez le détective Holmes, le docteur Watson ou leur allié Thomas Carnacki, le chasseur de mystères. Confronté à des crimes surnaturels survenus à Londres, vous devrez mettre votre intelligence et vos convictions à l&#39épreuve si vous espérez les élucider. Les faits relèvent-ils de créatures infernales ou de simples mystificateurs ? Gardez l&#39esprit clair, soyez méthodique, interrogez les témoins avec tact, fouillez les lieux, dénichez des indices, confrontez-vous aux énigmes et vous résoudrez, peut-être, ces étranges affaires !",978-2367960470,https://m.media-amazon.com/images/I/71kQFVz8nAL._SY522_.jpg,Makaka Editions; Illustrated édition (24 juillet 2020),Boutanox,Comics
La Vie secrète des arbres en BD,9.2,"Peter Wohlleben est le forestier le plus célèbre du monde, auteur du best-seller La Vie secrète des arbres, traduit dans plus de quarante langues. Ce livre est son histoire.
Avec un formidable talent de conteur, il nous plonge dans l&#39intimité des arbres, jusqu&#39à leurs racines. Au fil des pages, il nous entraîne à la découverte de l&#39extraordinaire fonctionnement de la forêt : comment les arbres interagissent, communiquent, se déplacent et se défendent.
La Vie secrète des arbres nous donne accès à un monde merveilleux mais fragile.
Protéger les arbres, c&#39est protéger l&#39humanité tout entière.",979-1037507273,https://m.media-amazon.com/images/I/71pDiyLZTAL._SY522_.jpg,Les Arènes BD; Illustrated édition (28 septembre 2023),Peter Wohlleben,Comics
Le coffre aux bisous: Une aventure féérique au royaume des merveilles pour les enfants de 3 à 6 ans,9.18,"Louni le lutin câlin invite les petits explorateurs âgés de 3 à 6 ans à la recherche du coffre aux bisous. C&#39est une quête fascinante et interactive au cœur du royaume des merveilles. Dans cette histoire haute en couleurs, les jeunes lecteurs partiront à la rencontre de personnages attachants et uniques comme Lolo le crocodile le plus sympathique des marais, Timy le ouistiti espiègle et Jonathan l&#39éléphant aux démangeaisons incessantes.
Cette quête extraordinaire conduite par notre lutin au grand cœur mènera les enfants à relever des défis, à aider de nouveaux amis et à traverser des moments magiques et inoubliables.
Ce récit interactif et joyeux, plein de rires et de rebondissements, est une véritable invitation à l&#39imaginaire. Ce livre pour enfants est idéal pour développer la créativité, l&#39empathie et le sens du rire. Embarquez, petits et grands, dans cette aventure féerique et laissez-vous transporter jusqu&#39au pays des doux rêves et des tendres bisous !",979-8854389266,https://m.media-amazon.com/images/I/51voUk4vJ4L._SY522_.jpg,Independently published (31 juillet 2023),Thomas Boxus,Comics
Lightfall: Le Temps des Ténèbres (3),8.15,"Les lumières se sont éteintes sur Irpa. Alors que les rescapés de la bataille de Rinn entament une longue marche pour trouver refuge à Baihle, Béa et Cad font route vers la Citadelle des Savoirs, accompagnés du Cochon-Sorcier et de leur ami arsaï. Les menaces se multiplient au fil du voyage, qu&#39elles proviennent des ombres ou de cette boue hostile qu&#39on appelle la Fange. Mais la rencontre avec une alliée inattendue va lever le voile sur un secret immémorial... et apporter une nouvelle lueur d&#39espoir.",978-2075194549,https://m.media-amazon.com/images/I/71VqD4dmhfL._SY522_.jpg,GALLIMARD BD; Illustrated édition (24 avril 2024),Tim Probert,Comics
Solo Leveling T14,14.95,"Lorsque d&#39étranges portails sont apparus aux quatre coins du monde, l&#39humanité a dû trouver une parade pour ne pas finir massacrée par les griffes des monstres des monstres qui en sortent. Dans le même temps, certaines personnes ont développé des capacités permettant de les chasser. Ces combattants intrépides n&#39hésitent pas à foncer au coeur des donjons pour combattre les créatures qu&#39ils abritent.",978-2382882917,https://m.media-amazon.com/images/I/71JGcnah6TL._SY522_.jpg,Kbooks (21 août 2024),DUBU(REDICE STUDIO),Comics
Une aventure Classic de Tanguy & Laverdure - Tome 6 - Traque au Canada,5.8,"1962, quelque part au-dessus du Canada, Tanguy et Laverdure ont sauté d&#39un avion civil à la poursuite d&#39un pilote canadien félon prêt à tout. Arrivés au sol, leur traque va les mener à une scierie dont les bûcherons n&#39abattent pas que des arbres. Après ""Le Mystère du Sabre jaune"", cet album plein d&#39action et de péripéties aériennes clôt ce diptyque dans les décors sauvages du Canada, avec toujours un scénario au cordeau de Patrice Buendia et un dessin virtuose de Matthieu Durand, dignes héritiers de Jean-Michel Charlier et Albert Uderzo.",978-2205208757,https://m.media-amazon.com/images/I/71Ic0Maj0WL._SY522_.jpg,DARGAUD ZEPHYR (17 mai 2024),Buendia Patrice,Comics
Les Sisters - tome 01: Un air de famille,11.9,"Du rififi chez les filles : découvrez le quotidien savoureux de deux soeurs volcaniques ! Wendy, c&#39est ma grande sister. Moi, du coup, j&#39suis la plus petite. Si qu&#39on m&#39avait demandé mon avis, j&#39aurais préféré être l&#39aînée des deux. Ben oui quoi, moi je saurai jamais ce que ça fait d&#39avoir un p&#39tite soeur qui fait tout pareil que moi, qui essaie par tous les moyens de forcer le cadenas de mon journal intime, qui écoute à la porte de ma chambre quand je parle des garçons avec mes meilleures cop&#39s, qui fait rien qu&#39à me piquer mes fringues dès que j&#39ai le dos tourné, qui découpe les photos dans mes magazines préférés.
En fait, ça m&#39aurait trop plu d&#39être ma propre sister. juste pour avoir la chance de m&#39avoir moi comme sister !!!",978-2350784953,https://m.media-amazon.com/images/I/71qxYxPCsbL._SY522_.jpg,Bamboo; Illustrated édition (30 avril 2008),Christophe Cazenove,Comics
LES GUERRES DE LUCAS,24.9,"Scrupuleusement fidèle à la réalité historique, méticuleusement documenté, Les Guerres de Lucas met en scène l’invraisemblable épopée de George Lucas, enfant rebelle passé à côté de la mort, prodige du nouvel Hollywood et visionnaire indomptable.

Une exploration inédite des coulisses de Star Wars, de l’enfer du casting au tournage cauchemardesque, où querelles entre acteurs, histoire d’amour secrète et désastres en pagaille jalonnent le quotidien. Un bourbier gigantesque dont sortira pourtant une œuvre majeure qui changera à jamais le cinéma.

Les Guerres de Lucas est une plongée en apnée dans les affres de la création, intense et poignante, mais drôle malgré tout.",978-2493184993,https://m.media-amazon.com/images/I/61rBTv-QkZL._SY522_.jpg,Editions Deman; Illustrated édition (4 octobre 2023),Laurent Hopman,Comics
"BD Mortelle Adèle, Tome 17: Karmastrophique",11.5,"Mortelle Adèle est bien décidée à améliorer sa réputation ! Mais comment s&#39y prendre quand on est la reine des bêtises et qu&#39on n&#39a jamais fait une seule bonne action ? Adèle se lance ce nouveau défi, mais avec son mauvais karma, les catastrophes ne sont peut-être pas très loin... Attention, le résultat pourrait bien être KARMASTROPHIQUE !!!

© Mr Tan et Diane Le Feyer d&#39après l&#39oeuvre créée par Mr Tan et Miss Prickly",979-1027608614,https://m.media-amazon.com/images/I/71mHPCslzWL._SY522_.jpg,Bayard Jeunesse; Illustrated édition (10 juin 2020),Mr Tan,Comics
Enquêtes surnaturelles,20.0,"Vous incarnez le détective Holmes, le docteur Watson ou leur allié Thomas Carnacki, le chasseur de mystères. Confronté à des crimes surnaturels survenus à Londres, vous devrez mettre votre intelligence et vos convictions à l&#39épreuve si vous espérez les élucider. Les faits relèvent-ils de créatures infernales ou de simples mystificateurs ? Gardez l&#39esprit clair, soyez méthodique, interrogez les témoins avec tact, fouillez les lieux, dénichez des indices, confrontez-vous aux énigmes et vous résoudrez, peut-être, ces étranges affaires !",978-2367960470,https://m.media-amazon.com/images/I/71kQFVz8nAL._SY522_.jpg,Makaka Editions; Illustrated édition (24 juillet 2020),Boutanox,Comics
