Nom,Prix,Description,Isbn,Photo,Editeur,Auteur,Categorie
L&#39Odyssée d&#39Hakim T01: De la Syrie à la Turquie,24.95,"L&#39histoire vraie d&#39Hakim, un jeune Syrien qui a dû fuir son pays pour devenir « réfugié » . Un témoignage puissant, touchant, sur ce que c&#39est d&#39être humain dans un monde qui oublie parfois de l&#39être.L&#39histoire vraie d&#39un homme qui a dû tout quitter : sa famille, ses amis, sa propre entreprise... parce que la guerre éclatait, parce qu&#39on l&#39avait torturé, parce que le pays voisin semblait pouvoir lui offrir un avenir et la sécurité. Un récit du réel, entre espoir et violence, qui raconte comment la guerre vous force à abandonner votre terre, ceux que vous aimez et fait de vous un réfugié.
Une série lauréate du Prix Franceinfo de la Bande Dessinée d’Actualité et de Reportage.",978-2413011262,https://m.media-amazon.com/images/I/81qDioikdmL._SY522_.jpg,Delcourt; Illustrated édition (29 août 2018),Fabien Toulmé,Romans graphiques
Space Relic Hunters,23.0,"Dans une galaxie régie par un quatuor souverain d&#39une grande puissance, Xia et Little Mercur sont les chasseurs de reliques les plus célèbres du coin. Ils vivent au gré de leurs trafics jusqu&#39au jour où leur dernière mission pourrait bien leur coûter la vie. Ce space opera retourne autant les cerveaux que les estomacs !
Après une guerre de religion interplanétaire et une galaxie dévastée 200 ans plus tôt, quatre dieux, surnommés "" Le Grand Quatuor "", décident d&#39ériger un nouvel empire. Ils instaurent une dictature violente et répressive, anéantissant toutes formes de religions autres que celle vouée à leur propre culte. Les Légions divines ont été créées pour faire respecter cet ordre, mais malgré leur surveillance, les différents peuples et espèces continuent de vénérer en secret leurs anciens dieux. Cette situation engendre un trafic galactique de reliques aliènes, liées à de nombreux cultes dorénavant interdits. Qui dit interdit, dit contrebande et la naissance de Relic Hunters. C&#39est de cette activité que vivent Xia, une humaine, et Little Mercur, un alien masqué dont on ne connaît pas la race. Ils font partie des meilleurs chasseurs de reliques de la galaxie et sont rejoints pour une nouvelle mission par Vitellius, un ex-centurion déserteur des Légions divines.",978-2356741516,https://m.media-amazon.com/images/I/71SfKgvvTbL._SY522_.jpg,Maghen; Illustrated édition (24 août 2023),Runberg Sylvain,Romans graphiques
Anaïs Nin: Sur la mer des mensonges,23.5,"Début des années 30. Anaïs Nin vit en banlieue parisienne et lutte contre l&#39angoisse de sa vie d&#39épouse de banquier. Plusieurs fois déracinée, elle a grandi entre 2 continents, 3 langues, et peine à trouver sa place dans une société qui relègue les femmes à des seconds rôles. Elle veut être écrivain, et s&#39est inventé, depuis l&#39enfance, une échappatoire : son journal. Il est sa drogue, son compagnon, son double, celui qui lui permet d&#39explorer la complexité de ses sentiments et de percevoir la sensualité qui couve en elle. C&#39est alors qu&#39elle rencontre Henry Miller, une révélation qui s&#39avère la première étape vers de grands bouleversements.",978-2203161917,https://m.media-amazon.com/images/I/81C8P+1vFHL._SY522_.jpg,CASTERMAN; Illustrated édition (26 août 2020),Léonie Bischoff,Romans graphiques
X-MEN EPIC COLLECTION: FATAL ATTRACTIONS,8.71,"Magneto tears Wolverine&#39s world apart! As the terrifying Legacy virus spreads among mutantkind, the X-Men suffer a truly heartbreaking loss. Then, when the messianic madman Magneto returns, offering mutantkind safe haven aboard his asteroid home, which longtime X-Man will join his Acolytes - and why? Secrets of Magneto&#39s life are finally revealed as the villain&#39s threat to humanity grows - but when the X-Men face him in a final showdown, both Magneto and Professor X will do the unthinkable! Plus: The Upstarts target Forge! A techno-organic threat rises! Gambit takes center stage in a solo tale that sheds new light on the New Orleans Thieves and Assassins Guilds! And peer deep into the inner workings of the X-Mansion! Collecting UNCANNY X-MEN (1981) #301-306, X-MEN (1991) #24-25, X-MEN UNLIMITED (1993) #2, WOLVERINE (1988) #75, GAMBIT (1993) #1-4 and X-MEN: SURVIVAL GUIDE TO THE MANSION.",978-1302956851,https://m.media-amazon.com/images/I/91GuC+BQM8L._SY522_.jpg,Marvel Universe; 1er édition (23 avril 2024),Scott Lobdell,Romans graphiques
L&#39Étranger,22.0,"Le jour où sa mère est morte, Meursault a remarqué qu&#39il faisait très chaud dans l&#39autobus qui le menait d&#39Alger à l&#39asile de vieillards, et il s&#39est assoupi. Plus tard, dans la chambre mortuaire, il a apprécié le café que lui offrait le concierge, a eu envie de fumer, a été gêné par la violente lumière des lampes électriques. Et c&#39est avec une conscience aiguë du soleil qui l&#39aveugle et le brûle que l&#39employé de bureau calme et réservé va commettre un acte irréparable. Camus présente un homme insaisissable amené à commettre un crime et qui assiste, indifférent, à son procès et à sa condamnation à mort.",978-2070645183,https://m.media-amazon.com/images/I/917Y37sBjBL._SY522_.jpg,Gallimard Jeunesse; Illustrated édition (12 avril 2013),Jacques Ferrandez,Romans graphiques
Minuscule folle sauvage,15.21,"Qu&#39est-ce que je vaux si je suis seule ? Ai-je le droit de disparaître dans la forêt ? A quel moment puis-je décréter que je suis folle ?  
Dans son premier roman graphique, Pauline de Tarragon nous ouvre les portes de son laboratoire privé, celui dans lequel elle concocte des potions pour comprendre, réparer et survivre. 
C&#39est avec humour et poésie que l&#39autrice nous livre un monologue intime qui touchera en plein coeur les introverti.es,  les inadapté.es, les phobiques aussi bien du vide que du trop-plein, et les tristes de naissance.
Ce petit bijou minimaliste, plein d&#39humour et de sensibilité, vous fera passer du rire aux larmes.",978-2360121625,https://m.media-amazon.com/images/I/71NMpRF0ZVL._SY522_.jpg,VILLE BRULE (16 février 2024),Pauline de Tarragon,Romans graphiques
AMAZING SPIDER-MAN EPIC COLLECTION: BIG APPLE BATTLEGROUND,7.34,"J. Jonah Jameson has uncovered proof that Peter Parker is Spider-Man - and that&#39s just the beginning of the web-slinger&#39s problems! Dinosaurs are fighting the Lizard on Broadway. Doctor Faustus plots to drive our hero insane. And the Molten Man and Punisher are back in town! That&#39s just another day in the Big Apple for Spider-Man! But when the Green Goblin returns, all bets are off! Spider-Man&#39s secret identity, the lives of Aunt May and Mary Jane - everything is on the line! Also featuring a team-up with Nova, the first appearance of Rocket Racer, the return of the crime boss Silvermane, an Annual with more spiders than men…and Peter Parker proposes to Mary Jane! Will she accept? Collecting AMAZING SPIDER-MAN (1963) #165-185, AMAZING SPIDER-MAN ANNUAL (1964) #11-12, NOVA (1977) #12 and MARVEL CALENDAR 1978.",978-1302955267,https://m.media-amazon.com/images/I/81mQixP55tL._SY522_.jpg,Marvel Universe; 1er édition (28 mai 2024),Len Wein,Romans graphiques
The Electric State,5.93,"** Soon to be a Netflix film starring Millie Bobbie Brown and Chris Pratt **

Stranger Things meets On the Road in this hypnotic, lavishly illustrated novel.
 
In late 1997, a runaway teenager and her small yellow toy robot travel west through a strange American landscape where the ruins of gigantic battle drones litter the countryside, along with the discarded trash of a high-tech consumerist society addicted to a virtual-reality system. As they approach the edge of the continent, the world outside the car window seems to unravel at an ever faster pace, as if somewhere beyond the horizon, the hollow core of civilization has finally caved in.

Told in achingly melancholy, spare prose and featuring almost a hundred gorgeous, full-colour illustrations,",978-1471176081,https://m.media-amazon.com/images/I/71iVkVbr6CL._SY522_.jpg,Simon & Schuster Ltd (6 septembre 2018),Simon Stålenhag,Romans graphiques
Le Clan des Otori (Tome 1-Le Silence du Rossignol),17.8,"Le Silence du Rossignol vous entraîne dans une quête épique, au coeur d&#39un Japon féodal où se côtoient poésie délicate et terrible violence. Vengeance, traîtrise, honneur et loyauté, beauté, amour fou... Derrière les visages impassibles et les codes immuables se cachent des coeurs passionnés et des sentiments farouches.",978-2075123341,https://m.media-amazon.com/images/I/816qlIpRW3L._SY522_.jpg,Gallimard Jeunesse; Illustrated édition (3 mars 2021),Stéphane Melchior,Romans graphiques
Les Amants d&#39Hérouville - Une histoire vraie,27.95,"1970. Marie-Claude rencontre Michel Magne, génial compositeur de musiques de films. C’est le coup de foudre. Elle le rejoint dans son château d’Hérouville où Bowie, Elton John et bien d’autres stars se rassemblent. Mais le succès attise les convoitises. Derrière le conte de fée, la tragédie se profile. Ce roman vrai révèle le destin inouï de Michel Magne au cœur de la pop culture des années 50 à 80.",978-2413003472,https://m.media-amazon.com/images/I/81EMLrbLw+L._SY522_.jpg,Delcourt; Illustrated édition (17 février 2021),Yann Le Quellec,Romans graphiques
Des souris et des hommes,6.5,"Traduction de M.-E. Coindreau. Dossier pédagogique de V. Manouguian. Au coeur de la crise économique américaine, Lennie et George traversent la Californie et cherchent du travail. Ils n&#39ont qu&#39un rêve : posséder un jour leur propre ferme. Mais dans cet univers cruel, le destin est rarement clément. Groupements de textes : 1. Des amitiés hors du commun 2. Dénoncer les conditions de travail",978-2410004823,https://m.media-amazon.com/images/I/71QtTa4fa7L._SY522_.jpg,Belin - Gallimard (8 août 2017),John Steinbeck,Romans graphiques
From Hell,49.95,"Pour faire face à un chantage concernant la naissance d&#39un enfant né de l&#39union inavouable d&#39un petit-fils de la famille royale et d&#39une prostituée, la Reine Victoria dépèche son médecin, William Gull, afin de régler ce problème. Celui-ci, tout en suivant les ordres de la Reine, va néanmoins poursuivre ses propres plans. Les meurtres atroces qu&#39il va commettre à Whitechapel durant l&#39automne 1888 défrayeront la chronique? Le mystérieux assassin, surnommé Jack l&#39éventreur, ne sera jamais identifié par la police. Les crimes qu&#39il commet auront pour Gull/Jack l&#39éventreur une portée telle qu&#39ils provoqueront chez lui des visions terrifiantes d&#39un XXe siècle froid et inhumain?",978-2840555148,https://m.media-amazon.com/images/I/81oLsJfRMrL._SY522_.jpg,Delcourt (24 octobre 2000),Eddie Campbell,Romans graphiques
L&#39obéissance,8.62,"En mars 1918, la Grande Guerre est tout près d&#39être perdue, sous les coups de l&#39armée allemande rassemblée pour un dernier assaut. Au même moment, le gouvernement belge demande au gouvernement français de lui prêter la guillotine et le bourreau de Paris pour exécuter à Furnes, en zone d&#39occupation allemande, un condamné à mort. Voici plus de cinquante ans que la Belgique n&#39exécute plus ses criminels, mais le roi des Belges a décidé de faire un exemple. La France accepte. Deibler, ""l&#39exécuteur des hautes oeuvres"", se met en route vers Furnes, avec sa machine démontée et rangée dans des caisses, sous la protection d&#39une petite escorte. Il leur faudra traverser la ligne de front, munis de sauf-conduits délivrés par tous les belligérants. Les États se sont mis d&#39accord, non pour arrêter la tuerie, mais pour permettre à un bourreau d&#39exécuter un homme de plus. S&#39inspirant de faits réels, François Sureau nous présente un récit dramatique sur l&#39obéissance aux ordres, une méditation sur la conscience de ceux qui y consentent malgré tout.",978-2070358632,https://m.media-amazon.com/images/I/9167B5nqAZL._SY522_.jpg,Folio (23 octobre 2008),François Sureau,Romans graphiques
La Morsure,5.91,"Fred Dewilde est un homme de la résilience. Il a vécu de l&#39intérieur les attentats qui ont plongé la France dans un état de sidération. Quelques mois après l&#39attaque du Bataclan, il tente de renouer avec une vie familiale heureuse et légère. Cependant, l&#39annonce des attentats de Nice le replongent dans la peur mais aussi le refus de la haine. C&#39est par le dessin de Fred Dewilde a choisi d&#39exprimer les échos et les mécanismes du traumatisme. Pour lui, et plus encore pour ses enfants, il raconte la douleur qui envahit les victimes de cette guerre d&#39un genre nouveau... Profondément blessé, il lutte contre le désir de vengeance. Chaque planche de cette bande dessinée donne à voir toute l&#39humanité d&#39un des survivants du terrorisme contemporain.",978-2410015362,https://m.media-amazon.com/images/I/91VzYIcfGJL._SY522_.jpg,BELIN; Illustrated édition (19 septembre 2018),Fred Dewilde,Romans graphiques
La fille dans l&#39écran,19.95,"Coline vit en France et rêve de devenir illustratrice. Ses recherches d&#39inspiration la conduisent à contacter Marley, une photographe installée à Montréal.

De son côté, Marley a abandonné sa passion pour la photo pour se laisser porter par une vie sociale trépidante : un job alimentaire, un amoureux québécois...

Les deux jeunes femmes que tout oppose vont tisser sur internet un lien plus fort que la distance et le décalage horaire, qui va grandir de façon troublante jusqu&#39à la rencontre...",978-2501133043,https://m.media-amazon.com/images/I/81T7rxiIYnL._SY522_.jpg,MARAbulles; Illustrated édition (9 janvier 2019),Lou Lubie,Romans graphiques
"Le Jardin, Paris",25.5,"""Le Jardin"" est un cabaret parisien au succès grandissant dirigé par une femme. Toutes celles qui y travaillent ont un nom de fleur et l&#39ambiance y est familiale. Rose, un garçon de 19 ans, est né et a grandi dans cet établissement. Il souhaite à son tour être danseur et se produire sur la scène, devant un public, comme ses amies. Il va rapidement en devenir l&#39attraction principale.",978-2413022534,https://m.media-amazon.com/images/I/71M9leJyMbL._SY522_.jpg,Delcourt; Illustrated édition (6 janvier 2021),Gaëlle Geniller,Romans graphiques
Here U are (Vol. 5),9.9,"Yu Yang è uno studente amichevole e sicuro di sé ed è fra i responsabili dell’accoglienza delle nuove matricole del suo campus. Un giorno si ritrova a dare il benvenuto ai nuovi studenti arrivati, fra cui c’è anche Li Huan, un ragazzo dall’atteggiamento piuttosto schivo… Come si evolverà la relazione fra i due?",978-8822649843,https://m.media-amazon.com/images/I/01PkLIhTX3L.gif,Star Comics (16 juillet 2024),Djun,Romans graphiques
"Heartstopper Volume 4: The bestselling graphic novel, now on Netflix!",16.26,"*Now an acclaimed live-action Netflix series!*

Boy meets boy. Boys become friends. Boys fall in love. The bestselling LGBTQ+ graphic novel about life, love, and everything that happens in between: this is the fourth volume of the HEARTSTOPPER series. *Includes exclusive Teachers mini-comic*

&#39Absolutely delightful. Sweet, romantic, kind. Beautifully paced. I loved this book.&#39 RAINBOW ROWELL, author of Carry On

Charlie didn&#39t think Nick could ever like him back, but now they&#39re officially boyfriends. Charlie&#39s beginning to feel ready to say those three little words:",978-1444952797,https://m.media-amazon.com/images/I/81277VhMalL._SY522_.jpg,Hodder Children&#39s Books; 1er édition (6 mai 2021),Alice Oseman,Romans graphiques
C&#39est comme ça que je disparais,19.0,"L’autrice et dessinatrice Mirion Malle a fait des études de bande dessinée l’ESA Saint-Luc (Bruxelles) et est également titulaire d’un master de sociologie, spécialité études féministes. Bien connue pour ses BD didactiques, elle a publié en 2016 Commando Culotte (aux éditions Ankama, Label 619), en 2017, elle illustre Les règles, quelle aventure ! (textes d’Elise Thiébaut, éditions la ville brûle), un livre sur les règles destiné aux pré-ados et aux ados. En janvier 2019, elle publie La Ligue des Super Féministes (éditions la ville brûle).

Très attendue, il s’agit de la première BD de fiction de Mirion Malle, bien connue pour ses BD didactiques aussi percutantes qu’hilarantes. Elle nous livre avec C’est ainsi que je disparais une tranche de vie douce-amère, très « nouvelle vague » dans la façon dont l’héroïne et les personnages qui gravitent autour d’elle donnent à voir leurs difficultés, leurs peines, leur relations amicales et amoureuses. Mirion Malle nous entraîne au plus près des personnages et de leurs émotions, et surtout au plus près du mal-être et de la dépression vécue par l’héroïne, Clara, dans laquelle nombre de jeunes adultes se reconnaîtront.

Cette BD aborde en effet le sujet de la santé mentale et de la dépression. Et Mirion Malle, avec le talent qui est le sien, le fait avec énormément de sensibilité et de pudeur, par petites touches impressionnistes et sensibles composant un tableau particulièrement touchant.

On retrouve par ailleurs dans cette première BD de fiction des thèmes qui traversent ses autres ouvrages (la sororité, le soutien, l’écoute, les chansons des années 2000, la communication et les réseaux sociaux) et on y découvre la vie à Montréal (et le parler québécois qui va avec !).",978-2360121205,https://m.media-amazon.com/images/I/711tHetThCL._SY522_.jpg,VILLE BRULE; Illustrated édition (17 janvier 2020),Mirion Malle,Romans graphiques
L&#39Art invisible,13.45,"L&#39Art invisible est l&#39ouvrage théorique de référence sur la bande dessinée. Salué par les plus grands noms (Will Eisner, Art Spiegelman, Alan Moore...), Scott McCloud a été le premier à formaliser la bande dessinée en tant que média, de ses origines à sa forme la plus actuelle. Cette parfaite synthèse, claire et accessible, permet à l&#39amateur comme au spécialiste de profiter de l&#39analyse riche et pertinente de son auteur.",978-2756009698,https://m.media-amazon.com/images/I/81v4Nkk-tWL._SY522_.jpg,Delcourt; Illustrated édition (24 octobre 2007),Scott Mccloud,Romans graphiques
,16.63,,,,,,Romans graphiques
Vertigéo,18.01,"Un cataclysme. Plus de soleil. Plus de vie. L&#39humanité frôle l&#39extinction. Les derniers hommes plantent sur le sol carbonisé les fondations de la première tour. Ainsi débute la poussée. Des siècles se sont écoulés et les tours poussent toujours vers le ciel, consommant hommes et matériaux à un rythme effréné. Mais lorsqu&#39une ingénieure en fuite croise la route d&#39un contremaître fatigué, tout bascule. Les croyances de cet homme explosent et il n&#39a plus dès lors qu&#39un seul but : découvrir l&#39effroyable vérité sur Vertigéo.",978-2203257313,https://m.media-amazon.com/images/I/91XMe4eaabL._SY522_.jpg,CASTERMAN (15 mai 2024),Amaury Bündgen,Romans graphiques
,18.45,,,,,,Romans graphiques
L&#39Accident de chasse - Fauve d&#39or 2021,29.0,"Lauréat du Fauve d&#39Or d&#39Angoulême 2021 !
Chicago, 1959. Charlie Rizzo, qui vient de perdre sa mère, doit emménager avec son père aveugle. Pour le jeune garçon, l&#39histoire est limpide : Matt Rizzo a perdu la vue à la suite d&#39un accident de chasse, comme il le lui a toujours raconté. Mais le jour où un policier sonne à leur porte, Matt choisit de révéler à son fils la partie immergée de son passé, et la véritable raison de sa cécité : un vol à main armé qu&#39il a commis des années plus tôt, alors qu&#39il fréquentait la mafia de Chicago...

Roman graphique en noir et blanc à la puissance expressive sans pareille, tiré de faits réels, L&#39Accident de chasse est une ode bouleversante à la rédemption et aux pouvoirs sans limites de la littérature.",978-2355847813,https://m.media-amazon.com/images/I/71Au8IpN4tL._SY522_.jpg,Sonatine; Illustrated édition (27 août 2020),Landis Blair,Romans graphiques
Building Stories,69.95,"Coupes d&#39immeuble, histoires étage par étage, flashbacks et narrations parallèles, les récits se mêlent et se répondent pour conter les interactions sociales d&#39un voisinage de Chicago. Relations familiales, liaisons amoureuses, séduction, paternité, éducation, les thématiques se développent au gré des choix du lecteur et construisent un récit fin et sensible. Une oeuvre inclassable et indicible.",978-2756035970,https://m.media-amazon.com/images/I/81XDh05vdWL._SY522_.jpg,Delcourt; Illustrated édition (29 octobre 2014),Chris Ware,Romans graphiques
Here,17.68,"From one of the great comic innovators, the long-awaited fulfillment of a pioneering comic vision: the story of a corner of a room and of the events that have occurred in that space over the course of hundreds of thousands of years.

“A book like this comes along once a decade, if not a century…. I guarantee that you’ll remember exactly where you are, or were, when you first read it.” —Chris Ware, The Guardian

""In Here McGuire has introduced a third dimension to the flat page. He can poke holes in the space-time continuum simply by imposing frames that act as trans­temporal windows into the larger frame that stands for the provisional now. Here is the ­comic-book equivalent of a scientific breakthrough. It is also a lovely evocation of the spirit of place, a family drama under the gaze of eternity and a ghost story in which all of us are enlisted to haunt and be haunted in turn.” —",978-0375406508,https://m.media-amazon.com/images/I/617ZcUjfDkL._SY522_.jpg,Pantheon; Illustrated édition (9 décembre 2014),Richard McGuire,Romans graphiques
Dune - Tome 2 : Le Messie de Dune - Édition collector (02),21.9,"Le tome 2 du chef-d&#39œuvre de la science fiction de Frank Herbert fait peau neuve avec une traduction revue et corrigée, dans une version collector !
Douze ans après sa victoire sur Arrakis, Paul règne sur un empire meurtri par une guerre sainte qu&#39il ne contrôle plus.
Vénéré comme un messie par ses fidèles, il est prisonnier de ses visions, incapable de mettre fin à la violence.
Quel sera le prix de la rédemption ?",978-2221255728,https://m.media-amazon.com/images/I/71thtdNn3KL._SY522_.jpg,Robert Laffont; Edition spéciale (2 septembre 2021),Frank Herbert,Romans graphiques
L&#39étranger,6.3,"""Quand la sonnerie a encore retenti, que la porte du box s&#39est ouverte, c&#39est le silence de la salle qui est monté vers moi, le silence, et cette singulière sensation que j&#39ai eue lorsque j&#39ai constaté que le jeune journaliste avait détourné les yeux. Je n&#39ai pas regardé du côté de Marie. Je n&#39en ai pas eu le temps parce que le président m&#39a dit dans une forme bizarre que j&#39aurais la tête tranchée sur une place publique au nom du peuple français...""",978-2070360024,https://m.media-amazon.com/images/I/8130inT26AL._SY522_.jpg,Gallimard (1 décembre 1971),Albert Camus,Romans graphiques
On Mars - Integrale,18.53,"La trilogie On Mars s&#39offre une intégrale pour (re)vivre un voyage astronomique, ou plutôt, une plongée en enfer !
Année 2132. Jasmine Stenford est envoyée sur Mars et condamnée aux travaux forcés. D&#39abord victime de la corruption de ses pairs sur Terre, elle n&#39imagine pas le cauchemar qui l&#39attend sur la planète rouge. L&#39enfer a quitté la Terre pour s&#39installer sur Mars !",978-2356741561,https://m.media-amazon.com/images/I/71wmNHNn5wL._SY522_.jpg,Maghen; Illustrated édition (9 novembre 2023),Runberg Sylvain,Romans graphiques
Le Poids des héros - Prix Landerneau BD 2023,16.05,"Dans Le Poids des héros, David Sala retrace sa trajectoire personnelle très tôt marquée par les figures tutélaires, mais non moins écrasantes, de ses grands-pères, héros de guerre et de la résistance. En convoquant son point de vue de petit garçon, il nous plonge dans une majestueuse et foisonnante exploration de l&#39enfance et de l&#39adolescence. Le recours à l&#39imaginaire permet d&#39approcher les zones d&#39ombre et les failles à bonne distance, tout en recomposant un parcours d&#39apprentissage et de transmission universel pour le lecteur. Sans oublier la saveur impérissable des courses en vélo, de la découverte des premiers morceaux de rap US, des premiers temps d&#39initiation artistique à l&#39école Emile Cohl.",978-2203215764,https://m.media-amazon.com/images/I/81qWx5KPaBL._SY522_.jpg,CASTERMAN; Illustrated édition (19 janvier 2022),David Sala,Romans graphiques
Lore Olympus: Volume Five: UK Edition: The multi-award winning Sunday Times bestselling Webtoon series,27.24,"Witness what the gods do after dark in the fifth volume of a stylish and contemporary reimagining of one of the best-known stories in Greek mythology, featuring exclusive behind-the-scenes content from creator Rachel Smythe.

""You want to know about The Bringer of Death.""

It is Persephone&#39s birthday, and she receives the ultimate gift: Hades confesses his desire for her, leading to their first kiss. But that doesn&#39t necessarily make things easier for the goddess of spring, who is still in over her head in gossip-driven Olympus. Persephone feels intense guilt over the official breakup between Hades and Minthe, she is struggling to find her footing in her fast-paced job, and - worst of all - the shades of her past are slowly coming to light.

After an unexpected encounter with Apollo, Persephone flees into the depths of the Underworld. Concerned for her safety and determined to find her, Hades must team up with Artemis, Eros, and Hera, but they&#39re working against a ticking clock. Zeus knows about the bloody secret in Persephone&#39s past, and now the furious king of the gods will stop at nothing to bring her to justice.

This edition of Smythe&#39s original Eisner Award-winning webcomic",978-1529909906,https://m.media-amazon.com/images/I/91V45e03NtL._SY522_.jpg,Del Rey (3 octobre 2023),Rachel Smythe,Romans graphiques
Magasin Général: Intégrale - Livre 2 : Confessions - Montréal - Ernest Latulippe,18.33,"L&#39histoire de Magasin général se déroule dans un village du Québec rural à partir du début des années 40. Elle gravite autour d&#39un personnage féminin, Marie, veuve avant l&#39heure et héritière du principal commerce local (le "" Magasin général "" qui donne son titre au récit), que l&#39irruption d&#39un étranger dans la petite communauté va progressivement réconcilier avec le bonheur ; bonheur d&#39aimer, bonheur d&#39être aimé(e), mais pas exactement de la manière que l&#39on pourrait imaginer... L&#39intégrale livre 2 contient les tomes 4, 5 et 6.",978-2203172326,https://m.media-amazon.com/images/I/81mZe7ds5fL._SY522_.jpg,CASTERMAN; Illustrated édition (13 novembre 2019),REGIS LOISEL / JEAN-LOUIS TRIPP,Romans graphiques
Fine Print Volume 2,9.26,"When Lauren signs the divine contract promising bliss for the price of love, she expects to be granted the services of the highest ranking god of desire. To everyone&#39s surprise this is a contested title and what was supposed to be a simple routine transaction becomes a mess of divine legalities, competitiveness and harsh decisions that involve a higher power, and the higher power is not happy about it. In this game of carnal delights and absolute stubbornness lives may be at stake, especially when an ex fury is put in an uncomfortable position that compromises the well being of her family. Welcome to fine print 2 this is where it gets weird. ",978-1534399464,https://m.media-amazon.com/images/I/81qy1DHO09L._SY522_.jpg,Image Comics; 1er édition (23 avril 2024),Stjepan Sejic,Romans graphiques
L&#39axe du loup: De la Sibérie à l&#39Inde sur les pas des évadés du Goulag,7.0,"Sylvain Tesson a refait le long voyage de la Sibérie au golfe du Bengale qu&#39effectuaient naguère les évadés du goulag. Pour rendre hommage à ceux dont la soif de liberté a triomphé des obstacles les plus grands, seul, il a franchi les taïgas, la steppe mongole, le désert de Gobi, les Hauts Plateaux tibétains, la chaîne himalayenne, la forêt humide jusqu&#39à la montagne de Darjeeling. Sur six mille kilomètres, il a connu le froid, la faim, la solitude extrême. La splendeur de la haute Asie l&#39a récompensé, comme les mots d&#39une ancienne déportée : "" On a le droit de se souvenir. ""

"" Le récit de voyage qu&#39il a rapporté est plein d&#39intelligence, d&#39authenticité, d&#39âpreté et d&#39émotion, traversé de bonheurs d&#39écriture qui sont la patte d&#39un écrivain. "" Hervé Bentégeat –",978-2266157186,https://m.media-amazon.com/images/I/712HcqNqUlL._SY522_.jpg,Pocket (18 janvier 2007),Sylvain Tesson,Romans graphiques
STAR WARS: THE HIGH REPUBLIC PHASE III VOL. 2 - THE HUNTED,19.38,"The next thrilling chapter of the HIGH REPUBLIC era of STAR WARS!

Lightsabers clash as Keeve Trennis finally finds what she’s been searching for in the Nihil Occlusion Zone! What is the secret of the ancient ruin? And can Keeve trust Lourna Dee when she needs her the most? The Jedi’s deepest fears manifest as a face from the past makes a shocking appearance!

COLLECTING: Star Wars: The High Republic (2023) 5-8 [Phase III], Star Wars: The Acolyte (2024) 1",978-1302955007,https://m.media-amazon.com/images/I/01PkLIhTX3L.gif,Licensed Publishing (19 novembre 2024),Cavan Scott,Romans graphiques
Chroniques birmanes,16.95,"Guy Delisle a suivi sa compagne durant 14 mois en Birmanie alors qu&#39elle y collaborait avec Médecins sans Frontières. Il raconte son expérience du pays, comment il a fini par apprivoiser son environnement, et petit à petit, comment il a découvert la réalité politique, sanitaire et sociale de ce pays dominé par une junte militaire, soutenue elle-même par de puissants groupes industriels.",978-2756009339,https://m.media-amazon.com/images/I/81sD2G8O0DL._SY522_.jpg,Delcourt (17 octobre 2007),Guy Delisle,Romans graphiques
Métal Hurlant n°11: Vacances métalliques,19.95,"Un des buts de Métal Hurlant a toujours été d’aller le plus loin possible, au-delà des frontières, qu’elles soient réelles ou imaginaires. Ce numéro 11 démontre une fois de plus la pertinence de cette volonté, d’une part en poussant les différents auteurs (trente-quatre !) à nous montrer ce qui se passe quand ils franchissent les frontières de force, mais d’autre part, la rédaction de Métal a mis un point d’honneur à faire venir des auteurs d’au-delà des frontières, puisque ce n’est pas moins de treize pays qui sont représentés.",978-2731649420,https://m.media-amazon.com/images/I/81K9mesSJwL._SY522_.jpg,Les Humanoïdes Associés (22 mai 2024),Collectif,Romans graphiques
Whiskey & New York - BD Roman graphique - Autobiographie,15.17,"Julia Wertz à la conquête de New York. Hilarant !
Julia Wertz quitte la côte ouest des États-Unis pour les rues inhospitalières de New York. Mais n&#39ayez crainte, il ne s&#39agit pas du typique récit barbant d&#39une jeune fille en fleur, arborant ses victoires face aux tragédies de l&#39existence, et autres bêtises dans le genre. C&#39est simplement un livre hilarant – parfois poignant – rempli d&#39humour absurde et d&#39autodérision. Case après case, Julia Wertz nous raconte ses quatre appartements, ses sept horribles boulots, ses drames familiaux, ses voyages ratés ente un sacré nombre de bouteilles de whisky...
Par l&#39autrice des Entrailles de New York.",979-1090743526,https://m.media-amazon.com/images/I/71B8PaSoCiL._SY522_.jpg,L&#39agrume; Illustrated édition (17 octobre 2016),Julia Wertz,Romans graphiques
