Nom,Prix,Description,Isbn,Photo,Editeur,Auteur,Categorie
Ballad of Sword and Wine: Qiang Jin Jiu (Novel) Vol. 1,19.0,"The fan-favorite danmei/Boys’ Love novel series originally released in Chinese!

In this historical tale of war and political intrigue, an intense relationship burns between the son of an infamous traitor and the vengeful nobleman who despises him...at first.

Shen Zechuan is the eighth son of the traitorous Prince of Jianxing, a man who doomed his cities and people to destruction at the hands of the foreign enemy. As the only surviving member of his reviled line, Shen Zechuan is dragged to the capital in chains. He bears the hatred of the nation, but no one&#39s hate burns hotter than that of Xiao Chiye, the youngest son of the powerful Prince of Libei.

Xiao Chiye would love nothing more than to see Shen Zechuan dead--but against all odds, he clings to life. Rather than succumb to his family&#39s disgrace, he becomes a thorn in Xiao Chiye&#39s side, clawing his way into the cutthroat political world of the capital. Yet as these two bitter enemies beat against the bonds of their fate, they find themselves kindred spirits, unlikely allies...and perhaps something more.

This Chinese historical fiction tale built around the desire between two men (danmei) has attracted fans from around the world and inspired a comic and an audio drama. The Seven Seas English-language edition includes exclusive new covers and interior illustrations.",979-8888432587,https://m.media-amazon.com/images/I/81BXiltgvsL._SY522_.jpg,Seven Seas (4 juin 2024),Tang Jiu Qing,Science-Fiction
Transperceneige: Intégrale,25.0,"Un jour, la bombe a fini par éclater. Et toute la Terre s&#39est brutalement retrouvée plongée dans un éternel hiver gelé, hostile à toute forme de vie. Toute ? Pas tout à fait. Miraculeusement, une toute petite portion d&#39humanité a trouvé refuge in extremis dans un train révolutionnaire, le Transperceneige, mu par une fantastique machine à mouvement perpétuel que les miraculés de la catastrophe ont vite surnommé Sainte Loco. Mais à bord du convoi, désormais dépositaire de l&#39ultime échantillon de l&#39espèce humaine sur cette planète morte, il a vite fallu apprendre à survivre. Et les hommes, comme de bien entendu, n&#39ont rien eu de plus pressé que d&#39y reproduire les bons vieux mécanismes de la stratification sociale, de l&#39oppression politique et du mensonge religieux... Bande dessinée majeure des années 80 créée par Jean-Marc Rochette et Jacques Lob, reprise à la fin des années 90 pour deux volumes supplémentaires par Benjamin Legrand après le décès de son scénariste, la trilogie du Transperceneige reparait en un volume unique à l&#39occasion de son adaptation au cinéma (Snowpiercer) par le plus célèbre des cinéastes coréens, Bong Joon-ho. La redécouverte de l&#39une des meilleures sagas de science-fiction qu&#39ait produite la bande dessinée française : trente ans après sa création, Le Transperceneige n&#39a rien perdu de sa puissance et de sa singulière modernité.",978-2203088054,https://m.media-amazon.com/images/I/714I+5i0-8L._SY522_.jpg,CASTERMAN (26 mars 2014),BENJAMIN LEGRAND / JACQUES LOB / JEAN-MARC ROCHETTE,Science-Fiction
The Husky and His White Cat Shizun: Erha He Ta De Bai Mao Shizun (Novel) Vol. 5,14.91,"WHERE THERE’S SMOKE

As the day of Nangong Si and Song Qiutong’s wedding draws near, a scandalous rumor circulates among the guests at Rufeng Sect. The gossip implicates not only the bride and groom, but also Nangong Si’s childhood companion and Song Qiutong’s savior: the young hero, Ye Wangxi.

When the wedding festivities are interrupted by a mysterious man claiming to know even more explosive secrets, Mo Ran and Chu Wanning are thrown together in the ensuing chaos. But the more time he spends at Chu Wanning’s side, the more torturous it is for Mo Ran to suppress his feelings of fierce attraction and deep tenderness. Could love finally tame the beast that was the cruel tyrant Taxian-jun?",978-1685795061,https://m.media-amazon.com/images/I/91Bh+OG+r6L._SY522_.jpg,Seven Seas; 1er édition (23 avril 2024),Rou Bao Bu Chi Rou,Science-Fiction
Invincible - Intégrale T10,18.95,"Tout change lorsqu&#39Invincible découvre qu&#39il a été trahi par l&#39un de ses amis ! Mark Grayson va entamer une toute nouvelle phase de sa vie, et plus rien ne sera jamais comme avant...",978-2413048671,https://m.media-amazon.com/images/I/81pJy-ke9FL._SY522_.jpg,Delcourt; Illustrated édition (16 août 2023),Ryan Ottley,Science-Fiction
Utopie T02,13.5,"Will est devenu délinquant, déviant, hors la loi. Arreté par la police d&#39Andy Et Carla, il s&#39évade. Son rêve : rejoindre un monde libre ou il ferait bon vivre. Mais celui-ci existe-t-il ?",978-2413079040,https://m.media-amazon.com/images/I/810RoM1vwsL._SY522_.jpg,Delcourt; Illustrated édition (27 mars 2024),Griffo,Science-Fiction
Invincible - Intégrale T07,16.25,"Ce volume de l&#39Intégrale réédite la saga de la guerre contre les Viltrumites, ainsi que ses conséquences sur Terre, suite aux décisions de Mark au cours de cette bataille épique et historique.",978-2413045540,https://m.media-amazon.com/images/I/818+dgo5WKL._SY522_.jpg,Delcourt; Illustrated édition (31 août 2022),Robert Kirkman,Science-Fiction
Wunderwaffen T23: Nouveaux prédateurs,14.95,"La reprise de la guerre en Europe, avec le retour en force du Front de l&#39Est se rapproche. Une nouvelle génération d&#39avions spéciaux se dessine dans les deux camps alors que Murnau et Rudel se retrouvent, chacun de leur côté, face à des défis imprévus à relever. Surtout que la technologie issue de l&#39Expérience Philadelphie américaine capturée au Spitzberg ressemble bien à un cheval fou à dompter...",978-2302099326,https://m.media-amazon.com/images/I/81Gheli9mCL._SY522_.jpg,Soleil; Illustrated édition (12 juin 2024),Maza,Science-Fiction
The History of EC Comics,11.07,"En 1947, Bill Gaines hérite d’EC Comics, une nouvelle entreprise fondée par son père, le légendaire M. C. Gaines. Ce dernier a donné naissance aux comic books tels que nous les connaissons aujourd’hui, alors qu’il oeuvrait à All-American Comics, offrant au monde des personnages comme Wonder Woman et Green Lantern. Au cours des huit années suivantes, avec le gratin de l’époque, dont Al Feldstein, Harvey Kurtzman et Wally Wood, ils vont réinventer le concept même de comic book à travers des titres comme Tales from the Crypt, Crime SuspensStories, Weird Science et MAD.

EC a une prédilection pour les comics d&#39horreur, policiers, sanglants et morbides à la conclusion ironique et cinglante, mais la maison est aussi la première à publier des comics de guerre réalistes",978-3836549769,https://m.media-amazon.com/images/I/91-oGEZETNL._SY522_.jpg,EVERGREEN; Illustrated édition (7 août 2020),Grant Geissman,Science-Fiction
La Horde du contrevent T01: Le cosmos est mon campement,16.95,"Le plus grand roman contemporain de science-fiction enfin adapté en bande dessinée. Avec ce premier volume, éric Henninot nous propose une adaptation magistrale du livre-univers d&#39Alain Damasio.Après une formation impitoyable, et alors qu&#39ils étaient encore enfants, ils ont quitté Aberlaas, la cité des confins. Leur mission : marcher d&#39ouest en est jusqu&#39à atteindre l&#39Extrême-Amont, source mythique du vent qui balaye leur monde jour et nuit, sans trêve ni répit. Ils sont la 34e Horde du Contrevent. Golgoth ouvre la marche ; derrière lui, Sov, le scribe, sur les épaules duquel l&#39avenir de la Horde tout entière va bientôt reposer...",978-2756067261,https://m.media-amazon.com/images/I/91Eay4DPPYL._SY522_.jpg,Delcourt; Illustrated édition (18 octobre 2017),Éric Henninot,Science-Fiction
Métal Hurlant N°1: Le Futur c&#39est déjà demain,19.95,"En 2021, la science-fiction est aux portes de notre quotidien : écologie, robotique, transhumanisme, réalité virtuelle, passeport biologique, avatars post mortem, art numérique… Toutes ces thématiques sont abordées dans un numéro exceptionnel contenant une trentaine d’histoires courtes. Ces récits, éclectiques et fascinants, sont structurés autour d’un genre de la SF : l’anticipation proche. L’idée, c’est d’imaginer le jour d’après, l’instant ou la seconde à venir qui pourrait bien tout faire basculer. Au sommaire : rien que de la création contemporaine. Cette nouvelle série s’adresse autant à ceux qui ont vu naître Métal Hurlant qu’à la nouvelle génération de lecteurs.",978-2731640373,https://m.media-amazon.com/images/I/91d9bSxhoiS._SY522_.jpg,Les Humanoïdes Associés (29 septembre 2021),Ugo Bienvenu,Science-Fiction
Prométhée T0: Au commencement,11.25,"Darla Clemenceau est hantée par des visions d&#39apocalypse depuis qu&#39elle fut enlevée, lorsqu&#39elle était enfant, par un vaisseau extraterrestre. Elle est devenue depuis, la clé de la survie d&#39une dangereuse milice survivaliste. Un phénomène extraterrestre se produit sur la face cachée de la Lune où l&#39équipage de la navette spatiale Atlantis, comme l&#39ensemble de l&#39humanité, a rendez-vous avec son destin...",978-2302091337,https://m.media-amazon.com/images/I/71Wz-smDODL._SY522_.jpg,Soleil; Illustrated édition (27 mars 2024),Shawn Martinbrough,Science-Fiction
Sanctuaire - Intégrale (inclut Genesis),14.37,"En 2069, parti en mission de reconnaissance dans les eaux syriennes, le sous-marin américain USS Nebraska découvre dans les profondeurs un temple millénaire et se retrouve pris au piège d&#39une malédiction dont nul ne semble devoir sortir vivant…
Plongez ensuite dans les origines du mal de ce sanctuaire tourmenté avec Genesis, un préquel dans lequel toutes les énigmes seront levées.",978-2731679021,https://m.media-amazon.com/images/I/816wrdVb6UL._SY522_.jpg,Les Humanoïdes Associés; Illustrated édition (6 mars 2024),Xavier Dorison,Science-Fiction
Dr. Stone - Tome 01: Stone World,6.99,"Survivre et évoluer !
Taiju, un lycéen tokyoïte, est un jour victime d’un phénomène mystérieux : en une fraction de seconde, l’humanité entière est transformée en pierre ! Des milliers d’années plus tard, à son réveil, il décide de rebâtir la civilisation à partir de zéro avec son ami Senku !! Ne manquez pas ce mélange détonnant de récit de survie et d’aventure S.F. !!
Lorsque le scénariste d&#39Eyeshield 21 et le dessinateur de Sun-ken Rock décident de travailler ensemble, le résultat ne peut être qu&#39exceptionnel. Issu du prestigieux Weekly Shônen Jump, qui a vu éclore Dragon Ball et One Piece, Dr. Stone séduit d&#39emblée par son propos novateur et ses enjeux colossaux. Quand le renouveau de l&#39espèce humaine ne tient qu&#39à deux garçons, quelles solutions peuvent bien s&#39offrir à la survie de l&#39humanité ?",978-2344028032,https://m.media-amazon.com/images/I/91X3DdmHLkL._SY522_.jpg,Glénat Manga; Illustrated édition (4 avril 2018),Riichirô Inagaki,Science-Fiction
