Nom,Description,Photo
Buendia Patrice,"Passionné de cinéma et de films de genre, Patrice Buendia (né en 1971) scénarise ses premières BD dès sa plus tendre enfance, mais ce n'est qu'en 2003 qu'il publie ses premiers albums. Il est le cocréateur de séries comme ""Thomas Silane"" (Bamboo, 2004), ""Le Juge sans terre"" (Glénat, 2009), ""Les Enragés du Normandie-Niémen"" (Zéphyr, 2010) ou, plus récemment, ""Adler, l'aigle à deux têtes"" (Zéphyr, 2017). Il a également eu l'honneur de travailler sur certains épisodes de séries mythiques, comme le diptyque ""Les Oiseaux noirs"", de ""Buck Danny"" (Dupuis), ou les aventures 'classics' de ""Tanguy et Laverdure"" (Dargaud), mais aussi, sur celles plus modernes du plus célèbre duo de l'aviation française. Il publie, avec Gilles Laplagne au dessin, la série ""Médecins de guerre"" (Dargaud, 2021), une belle aventure humaine au coeur de la vie quotidienne de l'armée.

Matthieu Durand est né dans les années 1970... Mais il n'a pas connu bien longtemps la folie de cette décennie puisqu'il a vu le jour à son crépuscule, en novembre 1979. Alors qu'il n'a pas encore 10 ans, il découvre les bandes dessinées aéronautiques scénarisées par Jean-Michel Charlier, en particulier ""Les aventures de Tanguy et Laverdure"" (Dargaud), avec un coup de coeur pour le trait d'Albert Uderzo. Ces lectures lui apportent à la fois une passion pour l'aviation et un objectif professionnel : devenir dessinateur de BD. Son rêve, qui, à l'époque, relève plus de l'utopie, est de se retrouver un jour aux commandes de la série. Son attrait pour les choses de l'air le pousse à passer un bac scientifique, mais, le diplôme en poche, il préfère privilégier sa fibre créatrice et choisit des études d'arts plastiques pour, éventuellement, se diriger vers l'enseignement. Cependant, il garde toujours à l'esprit son objectif de faire de la BD d'aviation son métier. Pendant sa deuxième année de DEUG, il découvre l'infographie et passe une licence professionnelle dans ce domaine. Avec son diplôme de graphiste multimédia, il débute une carrière de web designer au sein d'agences de communication. En parallèle, et en autodidacte, il continue de travailler à son aspiration, pas du tout inavouée, de devenir dessinateur de romans illustrés. En 2006, les portes du 9e art s'entrouvrent à lui quand les éditions Zéphyr BD l'enrôlent pour mettre en images une nouvelle série policière se déroulant dans l'Amérique de l'après-guerre et ayant pour héros un pilote dénommé Jack Blues. S'ensuit une évolution vers son domaine de prédilection, à savoir l'aviation de chasse française, puisqu'il se voit proposer de collaborer à ""Team Rafale"" (Zéphyr) et, trois ans plus tard, on lui confie la création graphique de la série ""Rafale leader"". Enfin, après 8 huit albums d'aventures aériennes à son actif, son rêve devient réalité : en 2014, il intègre les éditions Dargaud pour dessiner la collection ""Classic"" des aventures de Tanguy et Laverdure.",
Vallée Sylvain,"Sylvain Vallée est né en 1972. Ses premières publications révèlent très tôt son goût pour le cinéma et les univers populaires français. Après avoir assuré le dessin de la série ""Gil St. André"" (Glénat), il créé avec Fabien Nury la saga ""Il était une fois en France"" (Glénat), un succès public et critique, récompensée par le prix de la meilleure série au festival d'Angoulême 2011. Passé maître dans l'art de retranscrire les états émotionnels de ses personnages, son trait semi-réaliste expressif lui ouvre une palette de tons variée. En 2014, il réalise un épisode de ""XIII Mystery"", ""Betty Barnowsky"", (Dargaud), d'après un scénario de Joël Callède, pour ensuite créer l'iconoclaste ""Katanga"" chez Dargaud, dont l'intégrale paraît en 2023 chez ce même éditeur. En 2021, il réalise ""Tananarive"" avec Mark Eacersall (Glénat). Il lance, en mai 2024, un tout nouveau projet aux côtés de Jacky Schwartzmann, ""Habemus Bastard"", quand un tueur à gage choisit comme couverture de se faire passer pour un moine, ça ne peut qu'être explosif.

Jacky Schwartzmann est un auteur de polars : ""Mauvais coûts"" (La Fosse aux Ours), ""Demain, c'est loin"" et ""Pension complète"" (Le Seuil). Ses « romans sont aussi poilants que profonds », dixit De Caune dans 'Popopop', on retrouve ces deux qualités dans ""Stop Work"" (Dargaud, 2020) ! Dialoguiste hors-pair, il exprime sa vision grinçante de la vie en entreprise aujourd'hui. Il en parle en connaissance de cause : il vient enfin de quitter son travail dans une grande entreprise internationale (General Electric) pour se consacrer à l'écriture : un nouveau roman à paraître au Seuil en 2020, un livre chez Paulsen, écriture de scénario audiovisuel, etc. En 2024, il collabore avec Sylvain Vallée sur ""Habemus Bastard"", quand un tueur à gage choisit comme couverture de se faire passer pour un moine, ça ne peut qu'être explosif.",
Hélène Bruller,"Diplômée des Arts Décoratifs de Paris en 1994, Hélène Bruller, est auteure de Bandes dessinées (au scénario et au dessin), et écrit pour la jeunesse : Le Guide du Zizi Sexuel (illustré par Zep) chez Glénat vendu à 1 500 000 ex, les Minijusticiers (illustré par Zep) chez Hachette devenus un grand succès en série animée sur TF1 ou Le Guide du Supermoi (illustré par Berberian) chez Delcourt. En BD, elle publie depuis 20 ans essentiellement des albums d’humour comme les albums de strips Les Autres Filles et Les Mecs des autres filles, puis les albums de BD Je veux le prince charmant, Je veux toujours le Prince Charmant, Hélène Bruller est une vraie Salope, Love (Drugstore), Starfuckeuse (Delcourt), Larguées (Hugo et Desinge) adapté actuellement en long métrage, J’veux pas vieillir (Marabulles) et, au scénario seulement Tout ira bien ma chérie avec Jaypee au dessin (Marabulles). Elle crée également des séries pour la Télé, Toc Toc (coécrit avec Fabrice Ravier avec Tébo au dessin) sur France 4, France 3 et Okoo, et travaille ensuite sur le scénario de son long-métrage Je veux le prince charmant. En 2015, Le Guide du Supermoi ! avec Charles Berbérian au dessin. En 2017 elle signe le scénario et le dessin de Je ne veux pas vieillir. L’année suivante, elle écrit Tout ira bien ma chérie aux éditions Marabout avec Jaypee au dessin et délaisse ainsi le temps d'un album les récits personnels pour un drame psychologique et familial aussi violent qu’angoissant. Réside à Paris.


Zep est un auteur majeur de la bande dessinée. Il a reçu en 2004 le Grand Prix de la ville d’Angoulême. Il donne naissance à Titeufpar hasard, sur un carnet de croquis, alors qu’il dessine des souvenirs d’enfance ! La première planche est publiée dans un fanzine et, à sa lecture, Jean-Claude Camano des éditions Glénat lui propose de l’éditer. Le succès est croissant et devient rapidement un véritable phénomène du monde de l’édition. Plus de 20 millions d’albums de Titeuf ont été vendus, et il est publié dans plus de 25 pays, dont la Chine, la Corée ou le Brésil... En 2001, Zep publie Le Guide du zizi sexuel avec Hélène Bruller. Ensemble, ils lancent également Les Minijusticiers chez Hachette Jeunesse en 2003, dont Zep supervise aussi l’adaptation en série animée diffusée sur TF1. En 2004, il démarre la série Captain Biceps avec Tébo. Il renouvelle la collaboration en 2008 avec la parution de Comment dessiner ? et s’associe également en 2008 avec Stan et Vince pour le lancement de Chronokids. La série raconte les aventures de deux enfants capables de remonter le temps : en 2011, pour le tome 3, la série a reçu le prix de la meilleure série jeunesse au Festival International de la BD d’Angoulême. Adressé à un public adulte, Zep publie en 2009 Happy Sex chez Delcourt suivi de Happy Girls, Happy Rock, Happy Parents et finalement Happy Sex 2. En 2011, c’est une nouvelle étape pour la vie de Titeuf qui a le droit à son film scénarisé et réalisé par Zep. Deux années après, Titeuf fête ses 20 ans et, à cette occasion, une grande exposition lui est consacrée au Salon du livre de Paris, puis au Salon du livre de Genève. La même année, l’ensemble de la série devient disponible en numérique dans le monde entier ! En septembre 2013, avec la parution d’Une histoire d’hommes, Zep propose, dans un tout autre registre, un album au graphisme ouvertement réaliste dont la thématique dresse l’inventaire des passions et des désirs enfouis d’un groupe d’ex-musiciens. De novembre 2014 à avril 2018, il anime régulièrement le blog « What a wonderful world ! », hébergé sur le site internet du quotidien Le Monde. Ses strips sont ensuite repris et publiés en album chez Delcourt en octobre 2015. La même année, outre le 14e tome de Titeuf : Bienvenue en adolescence ! Zep publie en novembre chez Glénat un ouvrage érotique dessiné par Vince : Esmera. En 2016, Zep poursuit son exploration de récits aux dimensions plus réalistes avec Un bruit étrange et beau, une œuvre qui s'apparente à une ode à la liberté et à la simplicité. En 2018, il flirte avec la science-fiction et l'ésotérisme dans The End et l'année suivante, il scénarise Paris 2119 avec Dominique Bertail au dessin. En 2020",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Kid Toussaint,"Bruxellois d'origine et journaliste de formation, Kid est un auteur prolifique qui ne cesse de se réinventer. Il a publié aujourd'hui pas moins de onze séries et plusieurs one-shots dont À l'ombre du convoi et Holly Ann (Casterman), 40 éléphants (Bamboo), Magic 7, Télémaque, Animal Jack, Absolument Normal ou encore Love Love Love (Dupuis). Au Lombard, après une première apparition dans la collection Signé avec Brûlez Moscou, il signe plusieurs séries jeunesses comme Elles, Masques ou plus récemment Les Héricornes. Ses séries mettent en évidence sa faculté de dépeindre la complexité des personnalités et la période compli­quée de l'adolescence, tout en laissant de la place à l'aventure et aux intrigues.

Aveline Stokart est une enfant des années 90 qui a grandi dans une famille ouverte sur la culture, le dessin, l'expression artistique en général. Une mère branchée théâtre, un père cinéphile, et Aveline qui aimait par-dessus tout se déguiser : le combo parfait pour devenir une reine du character design ? Certainement. Car l'attrait d'Aveline Stokart pour la construction de la psychologie de personnages est présent depuis son enfance. Après des études en infographie à finalité animation 3D à Namur, en Belgique, Aveline s'est éloignée du dessin quelques années avant de comprendre qu'il faisait partie intégrante de sa vie. Autodidacte, elle s'entraîne alors inlassablement, construit et déconstruit ses personnages pour leur donner la finesse qu'on leur connaît aujourd'hui. Ensuite, après avoir posté quelques dessins sur les réseaux sociaux, la machine s'emballe et les planètes s'alignent : Dreamworks et Netflix la contactent pour du développement visuel. Aveline a trouvé sa voie, son « métier-passion » et des fans qui la soutiennent (300 000 followers sur Instagram). Curieuse et observatrice, Aveline intègre une grande sensibilité dans ses personnages aux yeux expressifs. Elle appartient à la génération « on dépasse les codes » : en effet, ses dessins sont sans cadres noirs et sans contours, « pas de lignes, pas de limites » en quelque sorte. L'illustratrice se lance aujourd'hui dans un nouveau challenge, celui de la bande dessinée. Son premier album, ELLES (premier tome d'une série ouverte), est publié au Lombard en 2021. Le nom d'Aveline Stokart, qui résonne comme celui d'une superhéroïne de phylactères, n'était-il pas prédestiné ?",https://m.media-amazon.com/images/S/amzn-author-media-prod/ralkfa0k68b9gc2u55kqjbi7l8._SY600_.jpg
DUBU(REDICE STUDIO),,
Christophe Cazenove,"Christophe Cazenove est né à Martigues en 1969. Ses études littéraires le conduisent à travailler douze ans... en grande surface ! C'est vers sa 10e année de mise en rayon de produits surgelés qu'un de ses projets retient l'attention d'Olivier Sulpice, fondateur de Bamboo Édition : Les Prédictions de Nostra. Dès lors, il collabore régulièrement aux séries de Bamboo, mettant son humour au profit de nombreuses séries phares telles que Les Sisters, Les Pompiers et Les Petits Mythos. Plus récemment, il a signé le scénario d'Amy pour la vie et du Zoo des animaux disparus. RécompensePrix de la bulle d'Or 2016, au Festival de Brignais

Après un album médiéval, Alban de Montcausson, publié en 2003 chez Aveyron BD (scénario Philippe Ajalbert) et un polar, Baraka chez EP éditions (scénarisé par Georges Lautner), William colorise les albums Agatha Christie, Bonecreek et Amérikkka. Depuis 2008, il met ses filles en scène dans la série humoristique phare Les Sisters. En parallèle, il publie deux autres séries chez Bamboo Edition : Tizombi et Wat, la fée qui ne voulait pas perdre ses ailes.",
Arnaud Delalande,Petite-fille de Robert Hébras.,
Joann Sfar,"Joann Sfar naît à Nice en 1971. Il publie sa première bande dessinée en 1994 et signe par la suite plus de 130 titres, dont Petit Vampire, Pascin, Donjon, Klezmer... Histoires pour la jeunesse ou érotiques, heroic fantasy ou introspection, il visite tous les genres avec une originalité certaine et fait souffler un vent nouveau sur la bande dessinée.",https://m.media-amazon.com/images/I/51Lco1RnptL._SY600_.jpg
Boutanox,,
Boutanox,,
Boutanox,,
Boutanox,,
DUBU(REDICE STUDIO),,
Mr Tan,"Antoine Dole, alias Mr Tan, est scénariste de bande dessinée. Auteur prolifique, il a créé de nombreux univers BD pour l'édition (chez Bayard, Actes Sud, Casterman, Gallimard BD, Glénat...) et la presse jeunesse (« Le Journal de Mickey », Bayard Presse, Milan Presse). Antoine Dole a écrit des mangas et de nombreux romans pour ados et jeunes adultes, tous reconnus par la critique et pour lesquels il a remporté de multiples prix. Il est aussi connu comme le créateur de la célèbre Mortelle Adèle. Il a imaginé cette héroïne au caractère bien trempé quand il avait 14 ans. L'occasion pour lui de porter un regard sur les fantaisies de l'enfance, la question de la norme et des différences, entre impertinence et revendications tendres. Plus que le scénario, Mr Tan a donc pensé le personnage d'Adèle, façonné son caractère, et fut le premier à en dessiner les traits dans ses cahiers d'école.

Diane Le Feyer a rejoint l'aventure « Mortelle Adèle » en 2014, en devenant la dessinatrice de la série à partir du tome 8 (Miss Prickly étant la dessinatrice des sept premiers tomes de la série). Elle a commencé dans le jeu vidéo et le dessin animé, au Cartoon Saloon, avant de se tourner vers les livres jeunesse en France et à l'étranger. Elle a depuis eu l'occasion de multiplier les collaborations prestigieuses avec Hallmark, HarperCollins, Mattel, Bayard Éditions, Scholastic, Igloo Books, Five Mile...",
Kid Toussaint,"Bruxellois d'origine et journaliste de formation, Kid est un auteur prolifique qui ne cesse de se réinventer. Il a publié aujourd'hui pas moins de onze séries et plusieurs one-shots dont À l'ombre du convoi et Holly Ann (Casterman), 40 éléphants (Bamboo), Magic 7, Télémaque, Animal Jack, Absolument Normal ou encore Love Love Love (Dupuis). Au Lombard, après une première apparition dans la collection Signé avec Brûlez Moscou, il signe plusieurs séries jeunesses comme Elles, Masques ou plus récemment Les Héricornes. Ses séries mettent en évidence sa faculté de dépeindre la complexité des personnalités et la période compli­quée de l'adolescence, tout en laissant de la place à l'aventure et aux intrigues.

Aveline Stokart est une enfant des années 90 qui a grandi dans une famille ouverte sur la culture, le dessin, l'expression artistique en général. Une mère branchée théâtre, un père cinéphile, et Aveline qui aimait par-dessus tout se déguiser : le combo parfait pour devenir une reine du character design ? Certainement. Car l'attrait d'Aveline Stokart pour la construction de la psychologie de personnages est présent depuis son enfance. Après des études en infographie à finalité animation 3D à Namur, en Belgique, Aveline s'est éloignée du dessin quelques années avant de comprendre qu'il faisait partie intégrante de sa vie. Autodidacte, elle s'entraîne alors inlassablement, construit et déconstruit ses personnages pour leur donner la finesse qu'on leur connaît aujourd'hui. Ensuite, après avoir posté quelques dessins sur les réseaux sociaux, la machine s'emballe et les planètes s'alignent : Dreamworks et Netflix la contactent pour du développement visuel. Aveline a trouvé sa voie, son « métier-passion » et des fans qui la soutiennent (300 000 followers sur Instagram). Curieuse et observatrice, Aveline intègre une grande sensibilité dans ses personnages aux yeux expressifs. Elle appartient à la génération « on dépasse les codes » : en effet, ses dessins sont sans cadres noirs et sans contours, « pas de lignes, pas de limites » en quelque sorte. L'illustratrice se lance aujourd'hui dans un nouveau challenge, celui de la bande dessinée. Son premier album, ELLES (premier tome d'une série ouverte), est publié au Lombard en 2021. Le nom d'Aveline Stokart, qui résonne comme celui d'une superhéroïne de phylactères, n'était-il pas prédestiné ?",https://m.media-amazon.com/images/S/amzn-author-media-prod/ralkfa0k68b9gc2u55kqjbi7l8._SY600_.jpg
M. TAN,"Antoine Dole, alias Mr Tan, est scénariste de bande dessinée. Auteur prolifique, il a créé de nombreux univers BD pour l'édition (chez Bayard, Actes Sud, Casterman, Gallimard BD, Glénat...) et la presse jeunesse (« Le Journal de Mickey », Bayard Presse, Milan Presse). Antoine Dole a écrit des mangas et de nombreux romans pour ados et jeunes adultes, tous reconnus par la critique et pour lesquels il a remporté de multiples prix. Il est aussi connu comme le créateur de la célèbre Mortelle Adèle. Il a imaginé cette héroïne au caractère bien trempé quand il avait 14 ans. L'occasion pour lui de porter un regard sur les fantaisies de l'enfance, la question de la norme et des différences, entre impertinence et revendications tendres. Plus que le scénario, Mr Tan a donc pensé le personnage d'Adèle, façonné son caractère, et fut le premier à en dessiner les traits dans ses cahiers d'école.

Diane Le Feyer a rejoint l'aventure « Mortelle Adèle » en 2014, en devenant la dessinatrice de la série à partir du tome 8 (Miss Prickly étant la dessinatrice des sept premiers tomes de la série). Elle a commencé dans le jeu vidéo et le dessin animé, au Cartoon Saloon, avant de se tourner vers les livres jeunesse en France et à l'étranger. Elle a depuis eu l'occasion de multiplier les collaborations prestigieuses avec Hallmark, HarperCollins, Mattel, Bayard Éditions, Scholastic, Igloo Books, Five Mile...",
Mr Tan,"Antoine Dole, alias Mr Tan, est scénariste de bande dessinée. Auteur prolifique, il a créé de nombreux univers BD pour l'édition (chez Bayard, Actes Sud, Casterman, Gallimard BD, Glénat...) et la presse jeunesse (« Le Journal de Mickey », Bayard Presse, Milan Presse). Antoine Dole a écrit des mangas et de nombreux romans pour ados et jeunes adultes, tous reconnus par la critique et pour lesquels il a remporté de multiples prix. Il est aussi connu comme le créateur de la célèbre Mortelle Adèle. Il a imaginé cette héroïne au caractère bien trempé quand il avait 14 ans. L'occasion pour lui de porter un regard sur les fantaisies de l'enfance, la question de la norme et des différences, entre impertinence et revendications tendres. Plus que le scénario, Mr Tan a donc pensé le personnage d'Adèle, façonné son caractère, et fut le premier à en dessiner les traits dans ses cahiers d'école.

Diane Le Feyer a rejoint l'aventure « Mortelle Adèle » en 2014, en devenant la dessinatrice de la série à partir du tome 8 (Miss Prickly étant la dessinatrice des sept premiers tomes de la série). Elle a commencé dans le jeu vidéo et le dessin animé, au Cartoon Saloon, avant de se tourner vers les livres jeunesse en France et à l'étranger. Elle a depuis eu l'occasion de multiplier les collaborations prestigieuses avec Hallmark, HarperCollins, Mattel, Bayard Éditions, Scholastic, Igloo Books, Five Mile...",
Matz,"Né en 1967, Matz a grandi à la Martinique, puis à Paris. Il a publié une soixantaine d'albums de bandes dessinées. La série LE TUEUR, dessinée par Luc Jacamon, a été publiée dans une douzaine de pays, nommée 2 fois aux Eisners à San Diego et portée à l'écran par David Fincher, avec Michael Fassbender dans le rôle principal. La série DU PLOMB DANS LA TÊTE, dessinée par Colin Wilson, a été adaptée au cinéma en 2012 par Walter Hill avec Sylvester Stallone. Matz a aussi, sous son vrai nom, Alexis Nolent, publié un roman, LA NUIT DU VIGILE, aux éditions Rivages/Noirs, traduit plusieurs romans anglais et américains, écrit pour la télévision et le jeu vidéo, en participant notamment à l'écriture de jeux mondialement connus comme Splinter Cell, Assassin's Creed, Far Cry, Rainbow Six, Ghost Recon, etc. En 2017, il publie le premier tome de Tango, sa nouvelle série à succès aux côtés de Philippe Xavier. Matz partage son temps entre Paris, le Sud Ouest, la Martinique, et rêve d'autres voyages aux quatre coins du monde, pour écrire tout un tas de nouvelles histoires.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Christophe Cazenove,"Christophe Cazenove est né à Martigues en 1969. Ses études littéraires le conduisent à travailler douze ans... en grande surface ! C'est vers sa 10e année de mise en rayon de produits surgelés qu'un de ses projets retient l'attention d'Olivier Sulpice, fondateur de Bamboo Édition : Les Prédictions de Nostra. Dès lors, il collabore régulièrement aux séries de Bamboo, mettant son humour au profit de nombreuses séries phares telles que Les Sisters, Les Pompiers et Les Petits Mythos. Plus récemment, il a signé le scénario d'Amy pour la vie et du Zoo des animaux disparus. RécompensePrix de la bulle d'Or 2016, au Festival de Brignais

Après un album médiéval, Alban de Montcausson, publié en 2003 chez Aveyron BD (scénario Philippe Ajalbert) et un polar, Baraka chez EP éditions (scénarisé par Georges Lautner), William colorise les albums Agatha Christie, Bonecreek et Amérikkka. Depuis 2008, il met ses filles en scène dans la série humoristique phare Les Sisters. En parallèle, il publie deux autres séries chez Bamboo Edition : Tizombi et Wat, la fée qui ne voulait pas perdre ses ailes.",
Baril Michaël,"Michaël Baril (ou Bareyt selon les jours) est né en 1981 en région parisienne. Petit, il rêvait de devenir auteur de BD, mais devient finalement développeur web. La BD restant au centre de ses passions, il rejoint en 2002 l'éditeur association Onapratut en tant que fanzineux puis membre de l'équipe éditoriale.
On le retrouve ensuite comme dessinateur dans le magazine Psikopat, scénariste et traducteur pour Onapratut puis critique sur Parutions.com. On doit à Michaël Baril l'album humoristique Le Visiteur d'Orion (2006, Éditions Danger Public), mais aussi de très intéressantes dissections des détails dans l'œuvre de Morris, réalisées avec Clément Lemoine et facilement localisables sur le net. En 2024, Michaël Baril, avec Clément Lemoine et Elric Dufau, publie « La Baie des Cochons », un Spirou par infusé à l'Histoire.

Clément Lemoine est né en 1980. Professeur-documentaliste de son vrai métier, sa passion des illustrés l'emmène vite vers l'art du scénario, qu'il pratique dans les pages du magazine Psikopat et dans les albums collectifs de l'éditeur associatif Onapratut, dont il est cofondateur.
En tant que critique, on l'a croisé chez BDSélection, 9e Art, Parutions.com et Papiers Nickelés.
Il est également l'auteur de Versions originales (Éditions La Déviation), s'intéressant aux personnages d'interprètes et de traducteurs dans l'oeuvre de Goscinny. On lui doit aussi de très intéressantes dissections des détails dans l'œuvre de Morris, réalisées avec Michaël Baril et facilement localisables sur le net. En 2024, il signe « La Baie des cochons » avec Michaël Baril et Elric Dufau.

Né en 1983 à Perpignan, Elric Dufau étudie aux Beaux-Arts avant de vite se consacrer à la bande dessinée avec des albums tels que Marche ou rêve, avec Laurel (Dargaud, 2011), La Psychanalyse des Miquets, avec Wandrille (Warum, 2011), Harpignies, avec Darnaudet (Paquet, 2014) ou encore la série Witchazel, toujours avec Darnaudet (Kramiek).
En 2021,il participe au tome 31 d'Iznogoud et devient ensuite le dessinateur officiel de la série.
Elric est également cofondateur de l'association d'auteurs Marsam. On lui doit aussi un mastère en littérature comparée sur le manga Shochan no Boken ainsi que quelques articles, sur ce sujet et d'autres, dans Les Cahiers de la BD. En 2024, Elric Dufau, accompagné au scénario de Clément Lemoine et Michaël Baril, publie « La Baie des Cochons », un Spirou par infusé à l'Histoire.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Boutanox,,
Boutanox,,
Kid Toussaint,"Bruxellois d'origine et journaliste de formation, Kid est un auteur prolifique qui ne cesse de se réinventer. Il a publié aujourd'hui pas moins de onze séries et plusieurs one-shots dont À l'ombre du convoi et Holly Ann (Casterman), 40 éléphants (Bamboo), Magic 7, Télémaque, Animal Jack, Absolument Normal ou encore Love Love Love (Dupuis). Au Lombard, après une première apparition dans la collection Signé avec Brûlez Moscou, il signe plusieurs séries jeunesses comme Elles, Masques ou plus récemment Les Héricornes. Ses séries mettent en évidence sa faculté de dépeindre la complexité des personnalités et la période compli­quée de l'adolescence, tout en laissant de la place à l'aventure et aux intrigues.

Aveline Stokart est une enfant des années 90 qui a grandi dans une famille ouverte sur la culture, le dessin, l'expression artistique en général. Une mère branchée théâtre, un père cinéphile, et Aveline qui aimait par-dessus tout se déguiser : le combo parfait pour devenir une reine du character design ? Certainement. Car l'attrait d'Aveline Stokart pour la construction de la psychologie de personnages est présent depuis son enfance. Après des études en infographie à finalité animation 3D à Namur, en Belgique, Aveline s'est éloignée du dessin quelques années avant de comprendre qu'il faisait partie intégrante de sa vie. Autodidacte, elle s'entraîne alors inlassablement, construit et déconstruit ses personnages pour leur donner la finesse qu'on leur connaît aujourd'hui. Ensuite, après avoir posté quelques dessins sur les réseaux sociaux, la machine s'emballe et les planètes s'alignent : Dreamworks et Netflix la contactent pour du développement visuel. Aveline a trouvé sa voie, son « métier-passion » et des fans qui la soutiennent (300 000 followers sur Instagram). Curieuse et observatrice, Aveline intègre une grande sensibilité dans ses personnages aux yeux expressifs. Elle appartient à la génération « on dépasse les codes » : en effet, ses dessins sont sans cadres noirs et sans contours, « pas de lignes, pas de limites » en quelque sorte. L'illustratrice se lance aujourd'hui dans un nouveau challenge, celui de la bande dessinée. Son premier album, ELLES (premier tome d'une série ouverte), est publié au Lombard en 2021. Le nom d'Aveline Stokart, qui résonne comme celui d'une superhéroïne de phylactères, n'était-il pas prédestiné ?",https://m.media-amazon.com/images/S/amzn-author-media-prod/ralkfa0k68b9gc2u55kqjbi7l8._SY600_.jpg
Pat Mills,"Pat Mills est un scénariste et éditeur britannique de bande dessinée très prolifique, qui a commencé sa carrière dans les années 1970. Il est surtout connu en France pour les traductions de certaines de ses séries anglaises (Sláine, Marshal Law) ainsi que pour son travail récent dans le cadre du marché français : Sha et Requiem, avec le dessinateur Olivier Ledroit. Réside en Grande-Bretagne.


Après deux années d’études à l’école supérieure des arts appliqués Duperré à Paris, Olivier Ledroit s’oriente vers le métier d’illustrateur. Il réalise ainsi divers dessins pour des magazines de jeux. Sa rencontre avec le scénariste Froideval joue un rôle déterminant dans sa carrière. Les deux hommes s’associent et se lancent dans la BD avec les Chroniques de la Lune noire. En juin 1997, il adapte la nouvelle Ennemis mortels de Philip K. Dick. L’univers de cet auteur l’inspire également pour la conception de la Porte écarlate chez Soleil. Aux éditions Vents d'ouest, il signe les deux tomes du polar fantastique Xoco, avec Thomas Mosdi. Le public découvre le versant sombre de son talent en dessinant la série de dark fantasy Requiem, chevalier vampire, sur un scénario de Pat Mills. D'abord publiée chez Nickel, cette série fait l'objet d'une réédition chez Glénat début 2016. Chez le même éditeur, il lance une nouvelle série mêlant contes de fées et univers steampunk sur le premier scénario de Thomas Day en bande dessinée : Wika.
Ledroit travaille chacune de ses planches directement en couleur, jouant avec les effets de matières et les volumes. Il se révèle un véritable chef de file de cette génération d’auteurs apparue au début des années 1990, fascinée par l’heroic fantasy, les jeux de rôle et la nouvelle BD anglo-saxonne.",https://m.media-amazon.com/images/I/91J9tkcSPJL._SY600_.jpg
Lily Faure,,
COLLECTIF,,
Mr Tan,"Antoine Dole, alias Mr Tan, est scénariste de bande dessinée. Auteur prolifique, il a créé de nombreux univers BD pour l'édition (chez Bayard, Actes Sud, Casterman, Gallimard BD, Glénat...) et la presse jeunesse (« Le Journal de Mickey », Bayard Presse, Milan Presse). Antoine Dole a écrit des mangas et de nombreux romans pour ados et jeunes adultes, tous reconnus par la critique et pour lesquels il a remporté de multiples prix. Il est aussi connu comme le créateur de la célèbre Mortelle Adèle. Il a imaginé cette héroïne au caractère bien trempé quand il avait 14 ans. L'occasion pour lui de porter un regard sur les fantaisies de l'enfance, la question de la norme et des différences, entre impertinence et revendications tendres. Plus que le scénario, Mr Tan a donc pensé le personnage d'Adèle, façonné son caractère, et fut le premier à en dessiner les traits dans ses cahiers d'école.

Diane Le Feyer a rejoint l'aventure « Mortelle Adèle » en 2014, en devenant la dessinatrice de la série à partir du tome 8 (Miss Prickly étant la dessinatrice des sept premiers tomes de la série). Elle a commencé dans le jeu vidéo et le dessin animé, au Cartoon Saloon, avant de se tourner vers les livres jeunesse en France et à l'étranger. Elle a depuis eu l'occasion de multiplier les collaborations prestigieuses avec Hallmark, HarperCollins, Mattel, Bayard Éditions, Scholastic, Igloo Books, Five Mile...",
Rachel Smythe,"Rachel Smythe est auteure-illustratrice Néo-Zélandaise, nommée aux Eisner Awards et aux Ringo Awards et publié sur Webtoon. Traditions d'Olympus est son premier roman graphique, une étoile montante à suivre !",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Tui T. Sutherland,"Tui T. Sutherland a écrit une trentaine de romans pour tous les âges, sous différents noms de plume. Elle a aussi participé à la conception de la série best-seller ""La Guerre des clans"" en tant qu'éditrice et coauteur, et fait ainsi partie des six auteurs qui signent sous le pseudonyme Erin Hunter. Ces dernières années, Tui T. Sutherland s'est investie, seule, dans la création des ""Royaumes de Feu"", un univers de fantasy original et merveilleux, qui renouvelle le genre. Retrouvez Tui T. Sutherland sur son site Internet : www.tuibooks.com",https://m.media-amazon.com/images/I/41DlbQwMy5L._SY600_.jpg
