Nom,Prix,Description,Isbn,Photo,Editeur,Auteur
Les Indégivrables Infox à gogo,19.0,"Satiriques, ridicules, craquants, mordants, givrés, incorrigibles : en un mot, Indégivrables ! Ces drôles de petits pingouins aiment bien poser les questions qui fâchent et mettre les pieds dans le plat. Leur allure humaine, leurs travers, individuels et collectifs, leurs convictions qui naviguent entre absurdité et clairvoyance en font nos doubles inconséquents, dérisoires et burlesques. A travers eux, Xavier Gorce livre une analyse mordante de notre société. Cet ouvrage rassemble une sélection de dessins autour des différentes problématiques liées aux fake news et à la liberté d'expression. Des excès des réseaux sociaux à la cancel culture, du règne de la rumeur au droit au blasphème, entre petites lâchetés et scandales insupportables, c'est toute l'absurdité de nos comportements incohérents que l'au>teur dénonce avec un humour grinçant, réveillant ainsi nos consciences.",978-2283035801,https://m.media-amazon.com/images/I/51DHiauvm1L._SY522_.jpg,BUCHET CHASTEL; Illustrated édition (21 octobre 2021),Xavier Gorce
Les Indégivrables Infox à gogo,19.0,"Satiriques, ridicules, craquants, mordants, givrés, incorrigibles : en un mot, Indégivrables ! Ces drôles de petits pingouins aiment bien poser les questions qui fâchent et mettre les pieds dans le plat. Leur allure humaine, leurs travers, individuels et collectifs, leurs convictions qui naviguent entre absurdité et clairvoyance en font nos doubles inconséquents, dérisoires et burlesques. A travers eux, Xavier Gorce livre une analyse mordante de notre société. Cet ouvrage rassemble une sélection de dessins autour des différentes problématiques liées aux fake news et à la liberté d'expression. Des excès des réseaux sociaux à la cancel culture, du règne de la rumeur au droit au blasphème, entre petites lâchetés et scandales insupportables, c'est toute l'absurdité de nos comportements incohérents que l'au>teur dénonce avec un humour grinçant, réveillant ainsi nos consciences.",978-2283035801,https://m.media-amazon.com/images/I/51DHiauvm1L._SY522_.jpg,BUCHET CHASTEL; Illustrated édition (21 octobre 2021),Xavier Gorce
Intelligence artificielle : une (r)évolution ?: 120 dessins de presse,22.0,"""L'intelligence artificielle est partout. Certains lui prêtent la capacité de changer la civilisation, à l'instar de l'écriture ou de l'informatique ; d'autres s'inquiètent de son incroyable pouvoir de destruction. Mais de quoi parle-t-on ?"" Le spectaculaire succès du robot conversationnel ChatGPT, lancé fin 2022, a fait découvrir au grand public un échantillon des possibilités offertes par l'intelligence artificielle (IA) : pour le meilleur et pour le pire ? La prise de conscience de l'impératif de fixer un cadre au développement de l'IA semble s'accélérer ces derniers temps. En effet, cette avancée technologique soulève de vastes questions éthiques, juridiques, politiques, économiques... humaines, en somme, puisqu'elle bouleverse toutes les sphères de nos vies. Pour cet ouvrage, préfacé par le journaliste Olivier Tesquet et publié en partenariat avec Amnesty International, 120 dessins de presse du monde entier ont été sélectionnés par Cartooning for Peace - dont le réseau de 319 dessinatrices et dessinateurs s'étend à plus de 70 pays sur tous les continents - afin de saisir les enjeux au coeur du déploiement de l'IA, toujours avec humour et... intelligence ! Les droits d'auteur de ce livre sont reversés à Cartooning for Peace pour soutenir les dessinateurs de presse menacés.",978-2742466610,https://m.media-amazon.com/images/I/81dGJ8iQhUL._SY522_.jpg,GALLIM LOISIRS; Illustrated édition (2 mai 2024),Collectifs
Le métro parisien. Une épopée de 120 ans: SUR LES PAS DE LORÀNT DEUTSCH,16.44,,979-1020407917,https://m.media-amazon.com/images/I/71J2s+3j9aL._SY522_.jpg,BEAUX ARTS ED (4 janvier 2023),Collectif
Manufacturing Consent: The Political Economy of the Mass Media,19.54,"A detailed and compelling political study of how elite forces shape mass media.

Edward S Herman and Noam Chomsky investigate how an underlying elite consensus structures mainstream media. Here they skilfully dissect the way in which the marketplace and the economics of publishing significantly shape the news.

This book reveals how issues are framed and topics chosen, and the double standards underlying accounts of free elections, a free press, and governmental repression between Nicaragua and El Salvador; between the Russian invasion of Afghanistan and the American invasion of Vietnam; between the genocide in Cambodia under a pro-American government and genocide under Pol Pot.",978-0099533115,https://m.media-amazon.com/images/I/91tln9p5EfL._SY522_.jpg,Vintage; 1er édition (20 avril 1995),Edward S Herman
Willy Ronis - 100 photos pour la liberté de la presse - Tome 75,12.5,"Un petit garçon qui court sa baguette sous le bras, une silhouette nue penchée à sa toilette, une ouvrière haranguant ses camarades dans une en grève : les images de Willy Ronis sont autant d'icônes du ""réalisme poétiques"". Disparu en 2009 à presque cent ans, le plus engagé des photographes humanistes laisse derrière lui une oeuvre majeure et fraternelle.",978-2362200977,https://m.media-amazon.com/images/I/61EO1ZUE3vL._SY522_.jpg,REPORTERS FRONT; Illustrated édition (7 mars 2024),Willy Ronis
50 ans dans l'oeil de Libération,39.9,"C’est un demi-siècle raconté en images. L’actualité de ces dernières décennies capturée et mise en scène dans les photographies choisies par Libération.
Libé va avoir 50 ans. 50 ans que le journal fondé par Serge July raconte, accompagne et bouscule son époque. De la Une affiche au portrait de dernière page, la photographie irrigue le quotidien, comme aucun autre. On retrouvera Dans 50 ans dans l'œil de Libération, reportages inédits, images de légendes, portraits commandés par le journal. Des trésors, qui nous permettent de revivre l’histoire immédiate. Comme si on y était. Des grands noms (comme Henri Cartier Bresson, Raymond Depardon ou William Klein) aux collectifs les plus récents, ils ont couvert pour le journal les élections présidentielles comme les révoltes de la rue, les guerres, comme le festival de Cannes. Les soubresauts du monde et ce qui, parfois, en fait, la poésie.",978-2021510652,https://m.media-amazon.com/images/I/61V89KZCRfL._SY522_.jpg,SEUIL; Illustrated édition (7 avril 2023),Lionel Charrier
Libertés sans expression,13.34,"Christine Kelly témoigne de son parcours, de sa vision du journalisme aujourd'hui au cœur des critiques, et surtout des attaques quotidiennes contre la liberté d'expression – toujours pour de "" bonnes raisons "".
Jamais je n'aurais pu penser que l'exercice du métier de journaliste me conduirait un jour à "" bénéficier "" d'une protection rapprochée. En France. En 2022. Qu'avais-je donc fait qui pût ainsi mettre ma vie en danger ? À moins que cette question ne soit le piège dans lequel il convient de ne pas tomber, car à chercher des raisons à la haine, on a tôt fait de lui trouver des excuses. Nous sommes à l'heure où l'inversion des valeurs abîme la société : se trouvent paradoxalement menacés ceux qui sont des remparts contre les différentes formes de censure. Et si l'on ne peut ni convertir la bêtise en intelligence ni interrompre ce désastre sous-estimé que sont les nouveaux intégrismes, au moins peut-on encore écrire des livres et publier un "" contredit "".",978-2749172194,https://m.media-amazon.com/images/I/61bG5SHdF-L._SY522_.jpg,Cherche Midi (9 juin 2022),Christine Kelly
World Press Photo Yearbook 2023 /anglais,17.95,"World Press Photo Yearbook 2023, 9783775754330",978-3775754330,https://m.media-amazon.com/images/I/71ROaCRJ2iL._SY522_.jpg,Hatje Cantz; 1er édition (8 mai 2023),Press photo fo World
Carnets de science - N° 16 Dossier : La forêt un trésor à préserver,13.9,"LA FORÊT
un trésor à préserver
UN NOUVEAU REGARD SUR L'AUTISME

CES RÉSISTANTES OUBLIÉES DE L'HISTOIRE

CO2 : CAPTER POUR DÉCARBONER ?

LES TROUS BLANCS
SORTENT DE L'OMBRE",978-2271151445,https://m.media-amazon.com/images/I/7102kEcvlDL._SY522_.jpg,CNRS éditions (7 mai 2024),Collectif
Les Indégivrables Infox à gogo,19.0,"Satiriques, ridicules, craquants, mordants, givrés, incorrigibles : en un mot, Indégivrables ! Ces drôles de petits pingouins aiment bien poser les questions qui fâchent et mettre les pieds dans le plat. Leur allure humaine, leurs travers, individuels et collectifs, leurs convictions qui naviguent entre absurdité et clairvoyance en font nos doubles inconséquents, dérisoires et burlesques. A travers eux, Xavier Gorce livre une analyse mordante de notre société. Cet ouvrage rassemble une sélection de dessins autour des différentes problématiques liées aux fake news et à la liberté d'expression. Des excès des réseaux sociaux à la cancel culture, du règne de la rumeur au droit au blasphème, entre petites lâchetés et scandales insupportables, c'est toute l'absurdité de nos comportements incohérents que l'au>teur dénonce avec un humour grinçant, réveillant ainsi nos consciences.",978-2283035801,https://m.media-amazon.com/images/I/51DHiauvm1L._SY522_.jpg,BUCHET CHASTEL; Illustrated édition (21 octobre 2021),Xavier Gorce
FRONT POPULAIRE - Volume 13,14.9,"La troisième guerre mondiale est-elle encore évitable ? Nos gouvernants et l'Union européenne ont-ils tout fait pour éviter un choc dont l'Europe ne se relèverait pas. "" Penser la guerre "" c'est d'abord être capable de la concevoir et de s'y opposer.
C'est aussi proposer une alternative diplomatique, gaulliste serait-on tenté de dire, à l'escalade du conflit et au déluge de feu. Mais est-ce seulement encore possible ? Dans ce domaine, plus encore qu'ailleurs, doit régner la maxime spinoziste : ni rire, ni pleurer, mais comprendre.
Front populaire se propose de penser la guerre dans le temps long de l'histoire, d'appréhender les relations internationales dans leur complexité et de réaffirmer le principe de souveraineté. La souveraineté de chacun sur ses propres instincts, la souveraineté de chaque pays sur ses propres frontières, la souveraineté de chaque nation sur sa propre destinée.",978-2492006197,https://m.media-amazon.com/images/I/61NDLh0vnRL._SY522_.jpg,Editions du plenitre (22 juin 2023),Michel Onfray
Code pénal 2025,35.0,"Le Code des professionnels et des étudiants en droit qui comprend également le CJPM.

Points forts du Code pénal 2025 :
Textes à jour au 6 mai 2024
Une équipe d’auteurs spécialisée en droit pénal réunie autour du Doyen David Dechenaud, professeur de droit privé et sciences criminelles à l’université de Grenoble ;
Un code riche : une sélection pertinente et actuelle de jurisprudence (comprenant les décisions QPC, les arrêts de principe, leurs interprétations et les décisions les plus récentes) et de références bibliographiques ;
Inclus le Code de la justice pénale des mineurs ;
Des annexes indispensables pour compléter le code : Loi sur la presse du 29 juillet 1881 (annotée), Code de la route, Code de la justice pénale des mineurs, CESEDA, santé publique et stupéfiants…",978-2711041190,https://m.media-amazon.com/images/I/61cGBdU-fFL._SY522_.jpg,LEXISNEXIS (19 juin 2024),David Dechenaud (sous dir.)
Les clés spirituelles de la richesse - Vos premiers pas vers la fortune,6.4,"En se référant à la philosophie indienne et aux découvertes récentes de la physique quantique, le Dr Deepak Chopra détaille une série de principes psychologiques et spirituels qui visent à nous connecter à l'intelligence de l'univers. Plus nous sommes conscients des lois qui régissent l'univers, moins il nous faut d'efforts pour accéder à la richesse matérielle. Les désirs se réalisent alors spontanément, de façon quasi miraculeuse. Un guide clair et puissant pour une existence comblée.",978-2290338872,https://m.media-amazon.com/images/I/71PiKKr+TRL._SY522_.jpg,J'ai lu (3 décembre 2003),Deepak Chopra
Code pénal 2024,56.0,,978-2711038930,https://m.media-amazon.com/images/I/61PNz36-TIL._SY522_.jpg,LEXISNEXIS (5 juillet 2023),David Dechenaud (sous dir.)
"Front populaire - Hors-série 3 Fin de l'Occident ? Houellebecq, Onfray, la rencontre",13.9,"En décembre prochain, Front Populaire consacrera son hors-série annuel à un immense écrivain, doublé d'un visionnaire de notre décadence: Michel HOUELLEBECQ.
En décembre prochain, Front Populaire consacrera son hors-série annuel à un immense écrivain, doublé d'un visionnaire de notre décadence: Michel HOUELLEBECQ.
Un n° spécial qui analysera les prophéties de l'auteur d'Anéantir et ses inquiétudes devant des phénomènes aussi variés que l'euthanasie, l'islam, le transhumanisme et le libéralisme européen, qui menacent selon lui notre civilisation.
· Interview fleuve de Michel HOUELLEBECQ.
· Contributions de: Michel ONFRAY, François-Xavier BELLAMY, Renaud CAMUS, Robert REDEKER, Jacques SAPIR etc.

Notre culture est-elle menacée ? Quelles sont les civilisations qui la concurrencent ? Quelle attitude adopter face au déclin ? Au fil de 160 pages de textes méconnus voire inédits, les réponses du grand écrivain seront exposées en détail et analysées par une vingtaine d'auteurs qui tous connaissent et admirent son oeuvre: Michel ONFRAY, Sylvain TESSON, François-Xavier BELLAMY, Frédéric BEIGBEDER, Bouelem SANSAL, Eric NAULLEAU etc. Un hors-série qui fera date.",978-2492006159,https://m.media-amazon.com/images/I/61V8JEPlPqL._SY522_.jpg,Editions du plenitre (8 décembre 2022),Michel Onfray
Nez - La revue olfactive - N° 17,24.9,,978-2491567712,https://m.media-amazon.com/images/I/01PkLIhTX3L.gif,NEZ EDITIONS (30 mai 2024),Jeanne Doré
Joan Didion: The 1980s & 90s (LOA #341): Salvador / Democracy / Miami / After Henry / The Last Thing He Wanted,19.09,"Library of America continues its definitive edition of one of the most electric writers of our time with a volume gathering her iconic reporting and novels from mid-career

This second volume in Library of America's definitive Didion edition includes two novels and three remarkable essay collections with which she extended the compass of the extraordinary journalistic eye first developed in the celebrated books Slouching Towards Bethlehem and The White Album. Gather here are Salvador, a searing look at terror and Cold War politics in the Central American civil war of the early 1980s; Miami, a portrait not just of a city but of immigration, exile, the cocaine trade, and political violence; and After Henry, in which she reports on Patty Hearst, Nancy Reagan, the case of the Central Park Five, and the Los Angeles she once called home. The novels",978-1598536836,https://m.media-amazon.com/images/I/71M6BziiCpL._SY522_.jpg,Library of America (20 avril 2021),Joan Didion
Les luttes fécondes: Libérer le désir en amour et en politique,15.51,"L'effervescence du désir s'évanouit vite avec les règles qui veulent le canaliser.

En amour comme en politique, le désir initial qui nous pousse à nous unir finit toujours par être contenu dans un cadre qui souvent l’éteint. Le couple. Nos institutions politiques. Les élections.
Dans ce livre enthousiasmant, Catherine Dorion dessine la possibilité d’un engagement joyeux et fécond, qu’il soit collectif ou intime.
C’est exactement ce dont ont besoin, dans un climat social français plus tendu que jamais, toutes celles et ceux qui tentent de faire entendre leurs voix et dont les luttes n’ont jamais été autant réprimées.",978-2491260255,https://m.media-amazon.com/images/I/71SI1JV3gvL._SY522_.jpg,BINGE AUDIO; 1er édition (1 février 2024),Catherine Dorion
Les Indégivrables Infox à gogo,19.0,"Satiriques, ridicules, craquants, mordants, givrés, incorrigibles : en un mot, Indégivrables ! Ces drôles de petits pingouins aiment bien poser les questions qui fâchent et mettre les pieds dans le plat. Leur allure humaine, leurs travers, individuels et collectifs, leurs convictions qui naviguent entre absurdité et clairvoyance en font nos doubles inconséquents, dérisoires et burlesques. A travers eux, Xavier Gorce livre une analyse mordante de notre société. Cet ouvrage rassemble une sélection de dessins autour des différentes problématiques liées aux fake news et à la liberté d'expression. Des excès des réseaux sociaux à la cancel culture, du règne de la rumeur au droit au blasphème, entre petites lâchetés et scandales insupportables, c'est toute l'absurdité de nos comportements incohérents que l'au>teur dénonce avec un humour grinçant, réveillant ainsi nos consciences.",978-2283035801,https://m.media-amazon.com/images/I/51DHiauvm1L._SY522_.jpg,BUCHET CHASTEL; Illustrated édition (21 octobre 2021),Xavier Gorce
Les Indégivrables Infox à gogo,19.0,"Satiriques, ridicules, craquants, mordants, givrés, incorrigibles : en un mot, Indégivrables ! Ces drôles de petits pingouins aiment bien poser les questions qui fâchent et mettre les pieds dans le plat. Leur allure humaine, leurs travers, individuels et collectifs, leurs convictions qui naviguent entre absurdité et clairvoyance en font nos doubles inconséquents, dérisoires et burlesques. A travers eux, Xavier Gorce livre une analyse mordante de notre société. Cet ouvrage rassemble une sélection de dessins autour des différentes problématiques liées aux fake news et à la liberté d'expression. Des excès des réseaux sociaux à la cancel culture, du règne de la rumeur au droit au blasphème, entre petites lâchetés et scandales insupportables, c'est toute l'absurdité de nos comportements incohérents que l'au>teur dénonce avec un humour grinçant, réveillant ainsi nos consciences.",978-2283035801,https://m.media-amazon.com/images/I/51DHiauvm1L._SY522_.jpg,BUCHET CHASTEL; Illustrated édition (21 octobre 2021),Xavier Gorce
FRONT POPULAIRE - N° 14,17.84,"Un ""grand remplacement"" peut en cacher un autre. Transhumanisme, intelligence artificielle, implants cérébraux, univers virtuels... tous les jours la révolution numérique se précise et reconfigure le monde.
Dans la course que se livre la Silicon Valley et la Chine, les peuples ont toutes les chances d'en faire les frais et de se retrouver sur le bas côté de l'autoroute du techno-progrès. Quelle sera encore la place de l'homme dans cette bascule civilisationnelle comme jamais l'humanité n'en a connue ? Le nouveau numéro de Front populaire est entièrement consacré à penser cette question : celle de la place l'homme dans la civilisation des machines, à l'ère de l'intelligence artificielle.",978-2492006203,https://m.media-amazon.com/images/I/71keqSC9vNL._SY522_.jpg,Editions du plenitre (14 septembre 2023),Michel Onfray
L'Arme la plus meurtrière: Affaire Matzneff : le silence imposé,6.78,"L’Affaire Matzneff, énorme scandale il y a quelques mois encore, a finalement accouché de… rien. Le procès qui devait s’ouvrir le 28 septembre 2021, n’aura pas lieu (le tribunal correctionnel de Paris a invalidé la citation pour apologie de la pédocriminalité) et son annulation, suite à l’erreur de procédure commise par un avocat, n’a suscité aucun commentaire. Quant à l’enquête pour viols sur mineurs, ouverte elle aussi en janvier 2020, rien n’indique qu’elle pourrait aboutir.

J’ai choisi cette date du 28 septembre, celle d’un procès annulé, pour publier L’arme la plus meurtrière, un récit longtemps étouffé, et qui aura eu bien du mal à voir le jour.

Dès 2004 j’ai tenté de corriger l’image élogieuse que donnaient de Gabriel Matzneff les médias, mais on m’a empêchée de publier mon livre alors intitulé Le crocodile.

L’arme la plus meurtrière est le dernier état de ce travail. J’y dresse le portrait de l’homme privé, mais aussi celui du personnage public. Au-delà du témoignage personnel, je fais revivre un homme, un milieu, des pratiques, sans rien dissimuler des connivences et des pistons qui lui ont permis d’exister, et de durer.",979-1069977938,https://m.media-amazon.com/images/I/61oMRG2IAbL._SY522_.jpg,La bocca della verita (28 septembre 2021),Francesca Gee
Le Travail pressé - Pour une écologie des temps du travail,8.95,"Le modèle de la hâte tend à s'imposer dans le monde professionnel. Les exigences d'intensité, de réactivité, d'adaptabilité dessinent un faisceau de contraintes pesant sur les temps du travail. Cet ouvrage rend compte d'histoires de travail cumulées lors d'études menées dans de multiples secteurs : ouvriers de l'automobile, de la sidérurgie ou du BTP, pâtissiers, horticulteurs, infirmières et aides-soignantes, agents administratifs et encadrants, etc. Ces femmes et ces hommes vivent des expériences communes relatives aux injonctions contradictoires de faire ""vite et bien"", à l'impossibilité de prendre le temps nécessaire pour acquérir et faire circuler des savoirs professionnels... tout en ayant le sentiment que les difficultés qu'ils éprouvent leur sont personnelles. Les auteurs décrivent les rouages de ce modèle de la hâte, ses méfaits, mais aussi les stratégies et les ruses déployées dans l'activité quotidienne, individuelle et collective, pour le contrer. De ces histoires se dégagent les temps essentiels, ceux grâce auxquels on peut faire vivre son expérience, défendre sa santé et redonner au travail tout son sens : le temps pour transmettre, pour construire avec les autres, pour créer. En partageant ces tranches de vie, les auteurs veulent susciter une réflexion collective sur les manières d'agir autrement, plaidant pour une "" écologie des temps du travail "".",978-2363833518,https://m.media-amazon.com/images/I/61kNpzxCO-L._SY522_.jpg,Les petits matins (15 septembre 2022),Corinne Gaudart
Vivre à Paris sous la Révolution: Histoires de Paris (24),10.73,,979-1020408464,https://m.media-amazon.com/images/I/71bCSJbxMTL._SY522_.jpg,BEAUX ARTS ED (11 octobre 2023),Collectif
Anthologie de la com: Paroles de Dircom,17.06,"Les punchlines d'une référence de la com réunies en un seul ouvrage !
Qui parle mieux de la communication qu'un Dircom ? Dans cet ouvrage, Frédéric Fougerat rassemble ses punchlines avec pour objectif d'expliquer par l'expérience, et valoriser par l'expertise, sa vision de la communication d'aujourd'hui.",978-2749556192,https://m.media-amazon.com/images/I/51xJaqvmxNL._SY522_.jpg,BREAL (13 mars 2024),Frédéric Fougerat
La chimie des desserts : Tout comprendre pour mieux les réussir,42.0,"Peu de livres au Québec sont consacrés aux techniques de base en cuisine et aux divers phénomènes qui influent sur la réussite d un mets. La chimie des desserts comble ce manque en livrant aux novices comme aux initiés les secrets de desserts réussis. Ce livre, qui ne possède pas d équivalent au Québec, répond aux questions que se posent une foule de cuisiniers en herbe: Pourquoi mon gâteau est fendillé en surface? Pourquoi mes ufs en neige ne montent pas? Pourquoi mes soufflés tombent à la sortie du four? Quelles sont les meilleures variétés de pommes pour réussir une tarte?, etc. En plus de fournir des explications, des astuces, d expliquer les techniques de base, de proposer des expériences pour mieux comprendre et démystifier les phénomènes chimiques en cuisine, La chimie des desserts propose des tableaux de référence de type problèmes-solutions, une aide précieuse qui résume et réunit les problèmes qui peuvent surgir dans la confection de desserts et les solutions qui s offrent au cuisinier. Pour mettre à profit son rôle de livre de base en cuisine, La chimie des desserts propose plus de 60 recettes de desserts mises au point par le très populaire Ricardo Larrivée, reconnu pour le côté convivial de ses recettes et leur goût savoureux à tout coup. Les «dents sucrées» trouveront dans cet ouvrage tout ce qu il faut pour réussir leurs desserts et faire taire leur peur de l échec. Elles n hésiteront plus à préparer des soufflés pour leurs invités ni à leur proposer une tarte meringuée digne d une photo dans un magazine. Une cuisine simplifiée et des techniques concrètes pour faire de ses plats sucrés un succès.",978-2923194363,https://m.media-amazon.com/images/I/51KSQSfeMeL.jpg,La Presse (Editions) (11 octobre 2007),Blais Christina
,13.81,,,,,
Compilation: Une expérience de l'exposition,17.97,"Compilation : une expérience de l'exposition sur vingt ans, tout contre l'art contemporain et autour des activités du Consortium à Dijon. Le Consortium est par bien des aspects un drôle d'engin spatial : interventions in situ d'artistes, investissement de lieux publics et privés, jeux d'espaces. Dans ce champ d'utopies, las artistes exposés n'ont jamais cesse de mesurer l'espace, d'intégrer le contexte et l'environnement comme des critères internes à l'œuvre, et non comme un simple décor. Sous ses aspects de terrain de jeux, avec sa structure souple et modulaire, le Consortium prend acte des dernières évolutions de l'art contemporain et se mêle à la réflexion avec une question en tête : qu'est-ce qu'un espace dévoué à l'art ?",978-2840660323,https://m.media-amazon.com/images/I/410VCHJNKHL.jpg,Les Presse Du Reel (1 janvier 1998),Xavier Douroux
Les Indégivrables Infox à gogo,19.0,"Satiriques, ridicules, craquants, mordants, givrés, incorrigibles : en un mot, Indégivrables ! Ces drôles de petits pingouins aiment bien poser les questions qui fâchent et mettre les pieds dans le plat. Leur allure humaine, leurs travers, individuels et collectifs, leurs convictions qui naviguent entre absurdité et clairvoyance en font nos doubles inconséquents, dérisoires et burlesques. A travers eux, Xavier Gorce livre une analyse mordante de notre société. Cet ouvrage rassemble une sélection de dessins autour des différentes problématiques liées aux fake news et à la liberté d'expression. Des excès des réseaux sociaux à la cancel culture, du règne de la rumeur au droit au blasphème, entre petites lâchetés et scandales insupportables, c'est toute l'absurdité de nos comportements incohérents que l'au>teur dénonce avec un humour grinçant, réveillant ainsi nos consciences.",978-2283035801,https://m.media-amazon.com/images/I/51DHiauvm1L._SY522_.jpg,BUCHET CHASTEL; Illustrated édition (21 octobre 2021),Xavier Gorce
Front Populaire - Hors-Série - N° 4,17.65,"Quoi de neuf ? De Gaulle !
Entre lui et nous, une longue nuit de trahisons dont la France peine à se relever. Institutions, diplomatie, industrie, culture, Europe, économie, identité...de Gaulle, homme du temps long, avait tout vu.
C'est cet héritage dilapidé que Front populaire se propose de ressusciter dans ce hors-série grâce aux contributions de Michel Onfray, Jacques Sapir, Pierre-Yves Rougeyron, Régis de Castelnau, Arnaud Imatz, Yannick Jaffré, Eric Anceau et bien d'autres. Car à l'évidence, de Gaulle avait raison. Une leçon que notre civilisation vieillissante doit réapprendre à méditer.",978-2492006227,https://m.media-amazon.com/images/I/615+xWMpPNL._SY522_.jpg,Editions du plenitre (12 octobre 2023),Michel Onfray
J'accuse... ! - Classiques et Patrimoine,11.28,"LITTERATURE/HISTOIRE - Le pamphlet incontournable de Zola, avec de nombreux compléments historiques et des infographies pour tout comprendre de l’affaire Dreyfus

C’est le 13 janvier 1898 que paraît, en première page du quotidien parisien L’Aurore, une lettre ouverte intitulée « J’accuse... ! » signée d’Émile Zola. Ce texte aux accents pamphlétaires fustige avec force le « crime social » que constitue pour l’auteur « l’abominable affaire Dreyfus », du nom du jeune capitaine français condamné injustement pour haute trahison. Dénonçant sans détour l’antisémitisme qui gangrène la société française de son temps, Zola livre un écrit qui permet de saisir un tournant historique et littéraire du siècle : il y fait œuvre de journaliste, et s’impose par là même comme un intellectuel qui met pleinement sa plume au service de la justice.",978-2210770829,https://m.media-amazon.com/images/I/81W6arUc8bS._SY522_.jpg,MAGNARD; 1er édition (22 juin 2021),Emile Zola
Vivre à Paris sous Napoléon III. La capitale des plaisirs: Histoires de Paris,16.5,,979-1020408983,https://m.media-amazon.com/images/I/71yEakTlmpL._SY522_.jpg,BEAUX ARTS ED (15 mars 2024),COLLECTIF
De la Bonne Presse à Bayard 150 ans d'histoire,19.1,,979-1091592376,https://m.media-amazon.com/images/I/717Pz7wTXZL._SY522_.jpg,Bayard Adulte; Illustrated édition (11 mars 2024),Charles Mercier
Maquis et presse clandestine de la Vienne (Hebdo Maquis - 1944),17.53,"Lorsque, début juillet 1944, Roger Brumauld des alles, journaliste de profession et écrivain, se présente au commandant Félix Chene alias "" Bernard "", chef des maquis de la Vienne, il est loin d'imaginer ce qui l'attend : exercer son métier dans le maquis ! Dès cette première rencontre, "" Bernard "" lui confie la création, l'écriture, l'impression et la diffusion du journal hebdomadaire des maquis de la Vienne, l'un des très rares au niveau national. Aussitôt sollicité, René Boireau, imprimeur à Montmorillon, accepte d'en assurer clandestinement l'impression.",979-1035324780,https://m.media-amazon.com/images/I/71ytQHKQrUL._SY522_.jpg,La Geste; Brochée édition (10 mai 2024),Christian Richard
"Stephen Crane: Prose & Poetry (LOA #18): Maggie: A Girl of the Streets / The Red Badge of Courage / Stories, Sketches, Journalism / The Black Riders & War Is Kind",12.88,"Here in one volume are all of Stephen Crane's best-known works, including the novels The Red Badge of Courage, about a young and confused Union soldier under fire for the first time; Maggie: A Girl of the Streets, a vivid portrait of slum life and a young girl's fall; George's Mother, about New York's Bowery and its effect on a young workingman; The Third Violet, about a bohemian artist's country romance; and The Monster, a novella about sacrifice and rescue. The stories collected here include masterpieces like ""The Open Boat,"" ""The Blue Hotel,"" and ""The Bride Comes to the Yellow Sky,"" as well as tales of childhood in small-town America. In his journalism, the best of which is presented here, Crane covered the Spanish-American and Grego-Turkish wars, traveled through Mexico and the West, and reported on the seamier sides of New York City life. The volume concludes with ",978-0940450172,https://m.media-amazon.com/images/I/71ZfAROVyRL._SY522_.jpg,Library of America (15 août 1984),Stephen Crane
Mythes et réalités de la télévision sociale: Chaînes de télévision et réseaux sociaux,10.69,"Comment les chaînes de télévision fabriquent-elles l'audience sociale ? Enrichir les contenus, interagir avec les téléspectateurs, engager les communautés : telles étaient les promesses de la « télévision sociale », qui devait prolonger – sinon sauver – le petit écran. À l'heure où l'audience n'est plus mesurée au nombre de téléspectateurs mais à la quantité de clics, de réactions et de commentaires sur les réseaux sociaux, les chaînes luttent à armes inégales non seulement avec les plateformes mondiales, mais aussi avec des dispositifs qui imposent leurs logiques de captation de l'attention. En étudiant les stratégies de communication de TF1, France 2 et M6 sur Facebook, Instagram et Twitter, Laurence Leveneur-Martel revient sur les ambitions qui poussent les chaînes à investir ces espaces, tout en y maintenant une image de marque cohérente et en y valorisant leurs antennes autant que leurs offres délinéarisées. En questionnant l'analyse quantitative des réactions en ligne, ce livre invite à une réflexion sur les relations nouvelles qui unissent les publics à la télévision ; enfin, il nous interroge : qu'appellerons-nous demain « télévision » ? Laurence Leveneur-Martel est maîtresse de conférences en Sciences de l'information et de la communication à l'IUT de Rodez (Université de Toulouse Capitole). Ce livre est issu d'un mémoire d'habilitation à diriger des recherches qui a reçu la mention au prix de la Recherche de l'INAthèque (2023).",978-2869383036,https://m.media-amazon.com/images/I/4180ilfS2UL.jpg,Institut National de l'Audiovisuel; Illustrated édition (10 mai 2024),Laurence Leveneur
Droit des données à caractère personnel,46.0,"Le droit des données à caractère personnel est un droit original qu'il est indispensable de connaître et de maîtriser car le fonctionnement de notre société repose aujourd'hui sur des traitements de données à caractère personnel. Ce droit s'applique à toutes les activités administratives, économiques et sociales et impose des obligations aux responsables de traitement des données. Il doit permettre de protéger les personnes et leur vie privée mais aussi d'assurer la libre circulation des données dans l'Union européenne.
Destiné aux étudiants de master et aux professionnels du droit, cet ouvrage expose :
Le traitement des données à caractère personnel : catégories de données, personnes concernées, le RGPD, la loi du 6 janvier 1978",978-2275111346,https://m.media-amazon.com/images/I/41P93Ep4FBL._SY522_.jpg,LGDJ (31 octobre 2023),Thibault Douville
