Nom,Description,Photo
Abnousse Shalmani,,https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Eric Naulleau,"Puisque la gauche ressemble de plus en plus au Titanic après sa rencontre avec l'iceberg fatal, intéressons-nous au capitaine du navire. Relégué dans les soutes du Parti socialiste, le camarade Mélenchon eut un jour l'idée, pour gagner les galons convoités, d'abandonner toutes ses convictions. C'est ainsi que l'intransigeant républicain, le laïcard convaincu devint le chantre du communautarisme et du séparatisme islamiste. Toute la gauche se trouva entraînée par le fond à sa suite, jusqu'au refus des insoumis de reconnaître le caractère terroriste des atrocités commises par le Hamas, le 7 octobre 2023. La République, c'était lui ! est l'histoire d'un naufrage, celui d'un camp idéologique en lutte contre les valeurs fondamentales de la France, au point de faire courir à notre pays un risque de guerre civile. Écrivain, critique littéraire (le JDD, Marianne et Transfuge), animateur de télévision, Éric Naulleau est l'auteur, notamment, de La Faute à Rousseau, paru chez Léo Scheer en 2023.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Alain Schmoll,"Dirigeant et repreneur d’entreprises, Alain Schmoll est un passionné de littérature. Il crée un blog de lecture, puis se met à l’écriture de fictions. Mêlant suspense et romance dans des intrigues inspirées de l’actualité, ses cinq romans embarquent leurs personnages vers des dénouements inattendus.",https://m.media-amazon.com/images/S/amzn-author-media-prod/q8n5m10jp8ir2s3c8v8acrrvg9._SY600_.jpg
Alain Schmoll,"Dirigeant et repreneur d’entreprises, Alain Schmoll est un passionné de littérature. Il crée un blog de lecture, puis se met à l’écriture de fictions. Mêlant suspense et romance dans des intrigues inspirées de l’actualité, ses cinq romans embarquent leurs personnages vers des dénouements inattendus.",https://m.media-amazon.com/images/S/amzn-author-media-prod/q8n5m10jp8ir2s3c8v8acrrvg9._SY600_.jpg
Christine Kelly,"Journaliste, Christine Kelly a travaillé neuf ans à LCI. Aujourd'hui, elle anime l'émission quotidienne Face à l'info sur CNews et collabore au JDD. Elle fut le plus jeune membre du Conseil supérieur de l'audiovisuel, de 2009 à 2015.",
Alain Bauer,"Alain Bauer est professeur de criminologie au Conservatoire National des Arts et Métiers, New York et Shanghai. Il est responsable du pôle sécurité défense - renseignement criminologie cybermenaces et crises. Il a publié une soixantaine d'ouvrages sur les questions de sécurité, criminelles et de terrorisme.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Jacques Baud,"Jacques Baud est Colonel chef d'état-major, ex-agent des services secrets suisses et expert en armes chimiques et nucléaires. Il a été, entre autres, chef de la doctrine des opérations de maintien de la paix des Nations Unies à New York. Il est l'auteur de plusieurs livres sur le renseignement, la guerre et le terrorisme, dont les best-sellers Gouverner par les fake news, Poutine, le maitre du jeu ? , opération Z, Ukraine entre guerre et paix et L'art de la guerre russe, édités aux éditions Max Milo.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Pascal Boniface,"""Le format BD se prête parfaitement à cet exercice d'analyse destiné à faire comprendre le monde d'aujourd'hui, avec simplicité et un trait d'humour."" La Montagne Clermont Métropole
""Avec Géostratégix, Pascal Boniface et Tommy, l'air de rien, viennent d'inventer la rigueur souriante."" TV5Monde.com",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
McSkyz,"Passionné de true-crime, McSkyz partage depuis quelques années maintenant ses récits d'affaires criminelles sur sa chaîne Youtube réunissant plus d'1,5 million d'abonnés.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Didier Castres,,
