Nom,Prix,Description,Isbn,Photo,Editeur,Auteur
I'm in Love with the Villainess - Tome 05,7.95,"Rei Ohashi est une employée de bureau surmenée qui se voit réincarnée dans son jeu de drague préféré "" Révolution "", sous le nom de l'héroïne Rae Taylor. Pourtant, ce ne sont pas les princes du jeu qui l'intéressent... mais la méchante noble Claire François !
Depuis le départ en exil de Lene pour avoir pris part au mouvement populaire, Rae essaie désespérément de remonter le moral de dame Claire. Mais un jour, la personne que Claire appelle affectueusement "" grande soeur "", c'est-à-dire Manaria Sousse, princesse du royaume voisin, débarque au sein de l'académie.
Quelle attitude va bien prendre Rae devant cette adversaire redoutable...?",978-2385034085,https://m.media-amazon.com/images/I/81ip4BFRH7L._SY522_.jpg,Meian; Yuri édition (12 juin 2024),Aono Sumio
I'm in Love with the Villainess - Tome 06,7.95,"Après la confrontation avec Manaria lors du rituel d'amour, la relation entre Claire et Rae prend une nouvelle dimension.
Pendant que les élèves de l'académie programment leurs vacances d'été, Claire décide de suivre Rae dans sa famille qui habite la ville portuaire d'Euclid.",978-2385034092,https://m.media-amazon.com/images/I/81NNmp-lV2L._SY522_.jpg,Meian; Yuri édition (12 juin 2024),Aono Sumio
I'm in Love with the Villainess - Tome 03,13.41,"Rei Ohashi est une employée de bureau surmenée qui se voit réincarnée dans son jeu de drague préféré
"" Révolution "", sous le nom de l'héroïne Rae Taylor. Pourtant, ce ne sont pas les princes du jeu qui l'intéressent... mais la méchante bourgeoise Claire François !

Lors de l'examen des chevaliers de l'académie, Rae et Claire doivent s'affronter en combat singulier. D'un côté, Rae et sa double appartenance magique (avec une connaissance sans faille du jeu Révolution), de l'autre, Claire et sa maîtrise du feu. Quelle sera l'issue de ce combat palpitant ?!
Ajouté à cela, le festival anniversaire de la création de l'académie est en préparation et l'attitude de Claire est en train d'évoluer...",978-2385034061,https://m.media-amazon.com/images/I/81+bVEvd2zL._SY522_.jpg,Meian; Yuri édition (22 février 2024),Aonoshimo
Goodbye my rose garden T01 (01),7.99,"""Je réaliserai ton rêve... si tu me tues !'
Une relation dangereuse entre deux femmes passionnées de lecture, défiant les codes de l'aristocratie anglaise.
Angleterre, année 1900... L'époque où l'amour, la famille et la société étaient semblables à des ronces... Hanako, une jeune japonaise, décide de traverser l'océan à la recherche de Victor Franks, un écrivain qu'elle admire, dans le but de lui faire lire son roman. Malheureusement, la maison d'édition avec laquelle l'écrivain collabore refuse de lui donner la moindre information. Au bord du désespoir, sans nulle part où aller, elle va trouver du réconfort auprès d'Alice, une noble qui la recueille et fait d'elle sa nouvelle femme de chambre. Mais si la demoiselle est aussi généreuse, c'est peut-être qu'elle a une idée derrière la tête...
Hanako, touchée par la détresse d'Alice, décide de découvrir ses réelles intentions et de l'aider, si elle le peut...",978-2372874939,https://m.media-amazon.com/images/I/71UP9OUikFL._SY522_.jpg,Komikku éditions; Illustrated édition (27 août 2020),Dr. Pepperco
Goodbye my rose garden T03 (03),7.99,"Une relation dangereuse entre deux jeunes femmes passionnées de lecture, défiant les codes de l'aristocratie anglaise.
Angleterre 1900. Une jeune servante débute un nouveau travail dans la résidence Roseborough. Alice, la maîtresse de maison lui fait visiter la demeure. Le clou de la visite est l'impressionnante bibliothèque où la jeune femme adore dévorer de nombreux ouvrages. Son autre lieu de prédilection est le jardin de roses en contrebas.

On apprend que la jeune servante s'appelle Hanako. Elle a entrepris un long périple depuis le Japon pour venir vivre en Angleterre et rencontrer son idole, un auteur du nom de Victor Frank dont les œuvres lui ont permis de surmonter de nombreuses épreuves. Elle a fait le pied de grue jour après jour devant la maison d'édition de l'écrivain afin de le rencontrer, mais elle a toujours été refoulée. Lors d'une énième tentative, Hanako, plus désespérée que jamais, a rencontré Alice qui sortait de chez l'éditeur, car elle est critique littéraire. Cette dernière l'a alors invitée chez elle pour lui remonter le moral et lui proposer du travail. Alice est bienveillante envers Hanako et la servante apprend par sa petite sœur Margaret qu'elle va bientôt se marier. Un jour, Alice déclare à Hanako qu'elle va pouvoir réaliser son rêve et lui faire rencontrer le célèbre Victor, mais à une seule condition : il faut que Hanako la tue.",978-2372875479,https://m.media-amazon.com/images/I/710SOPTPAWL._SY522_.jpg,Komikku éditions; Illustrated édition (25 février 2021),Dr. Pepperco
Boy meets Maria,8.14,"Depuis son enfance, Taiga est fasciné par les super héros. Et le jour de sa rentrée au lycée, il a le coup de foudre pour celle qui sera assurément l'héroïne de sa vie : Maria, la madone du club de théâtre. Mais que se passerait-il si la belle n'en était pas une ?",978-2375063255,https://m.media-amazon.com/images/I/71mPDRRFSYL._SY522_.jpg,TAIFU COMICS; Illustrated édition (24 juin 2022),PEYO
Goodbye my rose garden T02 (02),7.99,"""Je réaliserai ton rêve le plus cher... si tu me tues !'
Angleterre 1900. Une jeune servante débute un nouveau travail dans la résidence Roseborough. Alice, la maîtresse de maison lui fait visiter la demeure. Le clou de la visite est l'impressionnante bibliothèque où la jeune femme adore dévorer de nombreux ouvrages. Son autre lieu de prédilection est le jardin de roses en contrebas.

On apprend que la jeune servante s'appelle Hanako. Elle a entrepris un long périple depuis le Japon pour venir vivre en Angleterre et rencontrer son idole, un auteur du nom de Victor Frank dont les œuvres lui ont permis de surmonter de nombreuses épreuves. Elle a fait le pied de grue jour après jour devant la maison d'édition de l'écrivain afin de le rencontrer, mais elle a toujours été refoulée. Lors d'une énième tentative, Hanako, plus désespérée que jamais, a rencontré Alice qui sortait de chez l'éditeur, car elle est critique littéraire. Cette dernière l'a alors invitée chez elle pour lui remonter le moral et lui proposer du travail. Alice est bienveillante envers Hanako et la servante apprend par sa petite sœur Margaret qu'elle va bientôt se marier. Un jour, Alice déclare à Hanako qu'elle va pouvoir réaliser son rêve et lui faire rencontrer le célèbre Victor, mais à une seule condition : il faut que Hanako la tue.",978-2372874946,https://m.media-amazon.com/images/I/71kXfcNsNWL._SY522_.jpg,Komikku éditions (29 octobre 2020),Dr. Pepperco
I Can't Believe I Slept With You! - Tome 2,7.95,"C'est seulement un contrat. C'est ce que je croyais... ce dont je m'étais persuadée...

Après une nuit ensemble, Chiyo entame une vie en colocation avec sa propriétaire basée sur des « services » donnés à la place du loyer... du moins, c'est ainsi que les choses étaient censées se passer, mais la distance entre les deux femmes semble se réduire de jour en jour.
« Si ça te va.. on pourrait le faire dans ma chambre ? »
Mais quand une femme plus âgée emménage soudain avec elles, leur quotidien va se retrouver chamboulé... !

Puisque je n'ai pas d'argent, je la paie en ""faveurs"". Notre relation devait se limiter à ça...",978-2385034023,https://m.media-amazon.com/images/I/81U9jRaCPyL._SY522_.jpg,Meian; Meian (Collection Yuri) édition (15 mai 2024),Miyako Miyahara
Sirius,15.88,"Le nouveau one shot de Ana C. Sanchez
Suite à un malaise cardiaque en plein match, Dani voit sa carrière de joueuse de tennis prendre brusquement fin. Fragilisée par sa santé, mais également par la relation avec sa mère qui n'arrive pas à accepter la situation, elle vient se reposer dans un petit village en bord de mer. C'est là qu'elle fait la rencontre de Blanca, une jeune fille passionnée d'astronomie, qui lui fera découvrir l'immensité du ciel étoilé et des possibilités qui s'offrent devant elle…


Vous aviez déjà pu découvrir les talents de Ana C. Sanchez avec Alter Ego, son premier one shot. Son deuxième titre, Sirius vous fait découvrir une belle histoire d'amour pleine d'humanité, de tendresse et d'espoir. Un manga qui vous emportera le temps de la lecture dans la chaleur d'un été espagnol.",978-2344056240,https://m.media-amazon.com/images/I/81sn-RGka6L._SY522_.jpg,Glénat Manga; Illustrated édition (18 janvier 2023),Ana C. Sanchez
Nos différences enlacées - Tome 3,5.77,"Pourquoi est-ce que je suis tombée amoureuse d'une fille pareille... Mystère...

Heke
Elle utilise son pseudonyme de joueuse pour signer les mangas qu'elle dessine. Elle est d'un tempérament fainéant, et elle a très peur de sa responsable éditoriale, quand elle lui met la pression...

Lala
C'est le pseudonyme qu'elle utilise pour jouer aux jeux vidéo. Elle s'appelle en réalité Shinohara. Elle est la responsable éditoriale de Heke. Elle a du mal à assumer ses sentiments, ce qui complique beaucoup les choses.

Heke et Lala, deux joueuses qui se sont connues en ligne... Elles n'avaient presque aucune chance de se rencontrer, Et pourtant elles travaillent ensemble, en tant que mangaka et responsable éditoriale. Mais dans ces moments-là, elles sont incapables de s'ouvrir l'une à l'autre et n'échangent au final que des lamentations et des reproches.

Toutes deux tentent désespérément de se rapprocher, elles qui n'arrivent à exprimer leurs véritables sentiments que par le biais d'internet...",978-2382751237,https://m.media-amazon.com/images/I/71UVR2km5YS._SY522_.jpg,Meian; Meian (Collection Seinen) édition (21 mars 2022),Mikanuji
Netsuzô TRap NTR T01,8.35,"C'est au lycée que Yuma fait la rencontre de son premier petit ami. Ne sachant comment faire avancer cette relation, elle demande conseil à son amie d'enfance, Hotaru, une charmante brune bien plus expérimentée qu'elle en amour. Mais quand celle-ci se met à toucher et à embrasser sa meilleure amie en guise d'""entraînement"", Yuma découvre un pan de sa sexualité dont elle ignorait tout... et dont son copain ne fait certainement pas partie.",978-2375061701,https://m.media-amazon.com/images/I/61bzlbyeHcL._SY522_.jpg,TAIFU COMICS; Illustrated édition (30 janvier 2020),Naoko KODAMA
Miss Kobayashi's Dragon Maid Vol. 14,17.2,"STRONG IN THE REAL WAY
Tohru searches for a suitable weapon in her quest to grow even stronger. Miss Kobayashi encounters an unfamiliar dragon and gains a mysterious power. Residents of the other world try to move to the human world, with unexpected goals. And then there's the town where humans and dragons live in harmony...at first glance, anyway. What will it take for all these complex relationships to move a step forward? The story that began when Miss Kobayashi and Tohru first met enters a new stage in Volume 14!!",979-8888433706,https://m.media-amazon.com/images/I/81U77aKH6jL._SY522_.jpg,"Seven Seas Entertainment, LLC; 1er édition (26 mars 2024)",Coolkyousinnjya
Whispering you a love song T01,8.35,"Où se trouve la frontière entre le coup de coeur et le coup de foudre ? Pendant la cérémonie de rentrée au lycée, Himari est profondément touchée par le chant de la vocaliste du groupe jouant sur scène, une belle et grande fille répondant au nom de Yori. Incapable de retenir son enthousiasme, elle va à sa rencontre pour lui partager ce sentiment, en tant que fan. Mais ce qu'elle ne réalise pas tout de suite, c'est que cette dernière a eu le coup de foudre pour elle de façon bien plus romantique ! Que fera Himari quand elle se rendra compte que les sentiments qu'elle éprouve pour Yori ne sont peut-être pas au niveau de ceux que cette dernière ressent pour elle ?",978-2375063026,https://m.media-amazon.com/images/I/71LaF7W8b7L._SY522_.jpg,TAIFU COMICS; Illustrated édition (28 janvier 2022),TAKESHIMA EKU
Tadokoro-san - Tome 01,9.66,"Une demoiselle de bonne famille s’amourache d’une fille ordinaire ?!

Une idylle secrète entre deux jeunes femmes.

Tadokoro, une fille ordinaire, dessine toujours dans un coin de la classe.
Nikaïdô, quant à elle, est belle, intelligente et la coqueluche de ses camarades.
Tout les oppose, et pourtant... ensemble, elles se promènent après les cours, lisent des mangas et basculent doucement vers une idylle secrète...",978-2385032036,https://m.media-amazon.com/images/I/81aMxUDZO7L._SY522_.jpg,Meian; Meian (Collection Yuri) édition (15 janvier 2024),Tatsubon
Whispering you a love song T03,19.28,"Des pensées et des sentiments entremêlés. Himari et Yori sont deux jeunes filles qui ont eu un coup de foudre réciproque, mais alors que pour l'une il s'agit d'amour, pour l'autre c'est d'avantage une forme d'admiration. Bien que Himari ait repoussé à plus tard sa réponse à la confession de Yori, leur relation n'est pas revenue son point de départ : pour faire à nouveau tomber Himari sous son charme, Yori va se Lancer à fond dans les activités avec le groupe de musique ! Voyant Yori triste, Aki révèle à Himari les sentiments qu'elle nourrit pour son amie...",978-2375063200,https://m.media-amazon.com/images/I/61k6TldQlqL._SY522_.jpg,TAIFU COMICS; Illustrated édition (26 août 2022),TAKESHIMA EKU
Yuri Is My Job! - Tome 6,9.49,"Depuis que Mitsuki a refusé le cadeau de Hime, leur relation sororale vacille fortement. En apprenant le passé de Mitsuki par l'intermédiaire de Sumika, Hime songe aux sentiments que sa grande sœur garde secrets. Mais lorsque l'anniversaire de Mitsuki arrive enfin, voilà qu'elle ne peut pas venir au Liebe à cause d'un rhume. Déterminée à lui faire face, Hime lui rend alors visite...",978-2385033910,https://m.media-amazon.com/images/I/81Htj4Fo4BL._SY522_.jpg,Meian; Meian (Collection Yuri) édition (11 janvier 2024),Miman
Yuri Is My Job! - Tome 5,11.0,"Maintenant que l'élection de mademoiselle Blume est terminée et que la distribution des Schwestern est fixée, l'Institut Liebe continue ses préparatifs pour les anniversaires du staff. D'autant qu'avec le retour des ""thés recommandés par les élèves"", le café semble avoir le vent en poupe. C'est alors que Néné tombe malade, forçant Maï et Sumika à la remplacer en cuisine. Sans elles, c'est la pagaille côté salon, et cela affecte la relation sororale de Mitsuki et Hime...",978-2385033903,https://m.media-amazon.com/images/I/814s2KJhrhL._SY522_.jpg,Meian; Meian (Collection Yuri) édition (11 janvier 2024),Miman
Citrus T06,7.05,"Yuzu est une jeune fille à la mode, énergique et enthousiaste qui veut vivre sa pleinement sa vie. Elle ne connait pas l amour et va jusqu à cacher à ses amis son inexpérience derrière des mensonges pour bien paraître. Suite au remariage de sa mère, elle se retrouve dans une nouvelle école très restrictive réservée aux filles. Le jour de la rentrée, Yuzu se dispute avec Mei, qui n est autre que la présidente du conseil des élèves et... sa nouvelle demi-soeur ! Face à cette situation, Yuzu ne sait pas comment réagir. Réussira-t-elle a se faire à sa nouvelle vie ? Arrivera-t-elle à s entendre avec sa demi-soeur ?",978-2375060810,https://m.media-amazon.com/images/I/71p+1WF0ySL._SY522_.jpg,TAIFU COMICS; Illustrated édition (23 février 2018),SABUROUTA
Asumi découvre les escorts lesbienne - Tome 01,7.95,,978-2385034665,https://m.media-amazon.com/images/I/01PkLIhTX3L.gif,Meian (19 juin 2024),Itsuki Kuro
Kase-san Saison 2 T02 (& Yamada),6.49,"C'est leurs premières vacances d'été en tant qu'étudiantes. Yamada ira en yukata voir des feux d'artifice, voyagera à la mer avec Hana et Mikawacchi pour essayer son nouveau maillot... Et Kase est toujours là, prête à les accompagner dans de joyeuses vacances ! Sauf que Fukami, la camarade de chambre de Kase, et Aikawa vont également se retrouver sur place. Le ciel bleu de ces vacances semble se couvrir de nuages... Le récit de la jeunesse étincelante de Yamada et Kase, deuxième volume à l'université !",978-2375062746,https://m.media-amazon.com/images/I/71U-2MrZtuL._SY522_.jpg,TAIFU COMICS; Illustrated édition (29 octobre 2021),Hiromi TAKASHIMA
Whisper Me a Love Song 5,17.2,"An adorable new yuri manga for fans of Kase-san and Yamada and Bloom Into You. One day, high school girl Himari sees a girl, Yori, sing in a band, and it awakens feelings she doesn't understand... but Yori does!

What do you do when your friends just can’t get along with each other?


Himari and Yori are settling into their relationship, but there’s still tension in the air—tension, that is, between SSGIRLS and Laureley, the band Shiho joined after she acrimoniously quit SSGIRLS. Aki remains bent on finding out exactly why Shiho left so abruptly and angrily, but she doesn’t always ask in the most delicate way—and Shiho doesn’t seem interested in opening up. When Shiho and Himari unexpectedly bump into each other, Shiho shares a bit of her hidden past. It gives Himari an idea, but will it help heal the rift between the two former friends, or make things even worse?",978-1646513987,https://m.media-amazon.com/images/I/91UjP471t9L._SY522_.jpg,Kodansha Comics; 1er édition (19 juillet 2022),Eku Takeshima
Whispering you a love song T02,13.33,"Himari et Yori, deux lycéennes ont un coup de foudre bien différent un coup de foudre amoureux pour l'une et admiratif pour l'autre. Au fur-et-à-mesure de leurs interactions, la distance entre les deux jeunes filles se réduit et les sentiments de Yori envers Himari ne font que crotte. Au moment de se séparer, après leur rendez-vous, les sentiments refoulés de Yori débordent et elle se déclare à Himari. Cependant, de la détresse nait sur le visage de la plus jeune alors qu'elle suit du regard une Yori qui s'en est allée, trop embarrassée par la confession qu'elle venait de faire...",978-2375063187,https://m.media-amazon.com/images/I/71fAe5dMl0L._SY522_.jpg,TAIFU COMICS; Illustrated édition (1 avril 2022),TAKESHIMA EKU
Citrus T01,8.35,"Yuzu est une jeune fille à la mode, énergique et enthousiaste qui veut vivre pleinement sa vie. Elle ne connait pas l'amour et va jusqu'à cacher à ses amis son inexpérience derrière des mensonges pour bien paraître. Suite au remariage de sa mère, elle se retrouve dans une nouvelle école très restrictive réservée aux filles. Le jour de la rentrée, Yuzu se dispute avec Mei, qui n'est autre que la présidente du conseil des élèves et… sa nouvelle demi-soeur ! Face à cette situation, Yuzu ne sait pas comment réagir. Réussira-t-elle à se faire à sa nouvelle vie ? Arrivera-t-elle à s'entendre avec sa demi-soeur ?",978-2351809693,https://m.media-amazon.com/images/I/71JHS3Khd6L._SY522_.jpg,TAIFU COMICS (13 janvier 2016),SABUROUTA
I’m in Love with the Villainess - Tome 1,17.59,"Rei Ohashi est une employée de bureau surmenée qui se voit réincarnée dans son jeu de drague préféré « Révolution », sous le nom de l’héroïne Rae Taylor. Pourtant, ce ne sont pas les princes du jeu qui l’intéressent… mais la méchante noble Claire François !

Après de nombreuses heures de jeu dans le monde réel, Rei réussira-t-elle à se rapprocher de dame Claire grâce à sa connaissance du jeu et son amour pour elle ?

Une comédie romantique trépidante dans un monde fantastique !! Vous trouverez également en bonus une courte histoire écrite par Inori, l’autrice de l’œuvre originale !",978-2385034047,https://m.media-amazon.com/images/I/81e0VoB-e8L._SY522_.jpg,Meian; Meian (Collection Yuri) édition (30 novembre 2023),Aonoshimo
Mariée à ma meilleure amie - Tome 02,7.95,,978-2385034955,https://m.media-amazon.com/images/I/01PkLIhTX3L.gif,Meian (26 juin 2024),Usui Shio
After school love affairs T01,7.9,,978-2375064252,https://m.media-amazon.com/images/I/01PkLIhTX3L.gif,TAIFU COMICS (21 juin 2024),MEDAMAYAKI
Whisper Me a Love Song 8,12.57,"An adorable new yuri manga for fans of Kase-san and Yamada and Bloom Into You. One day, first-year highschool student Himari sees her upperclassman, Yori, sing in a band, and it awakens feelings inside her that she doesn't understand... but Yori does!

Anime coming April 2024!

As the school festival kicks into high gear, the competition between SSGIRLS and Laureley isn’t the only thing on the girls’ minds. While Himari and Yori are more secure in their relationship than ever, things couldn’t be worse between Shiho and Aki--and the tension between the two girls is about to finally come to a head...",978-1646519170,https://m.media-amazon.com/images/I/91GIGMuSPOL._SY522_.jpg,Kodansha Comics; 1er édition (26 mars 2024),Eku Takeshima
Pack Kase-san: Pack 2 = 3,7.52,,978-2375063514,https://m.media-amazon.com/images/I/71BxQsEHGjL._SY522_.jpg,TAIFU COMICS; Illustrated édition (22 mars 2024),Hiromi TAKASHIMA
"How Do We Relationship?, Vol. 4",17.26,"A romance of convenience between two college women soon becomes the real thing.

Shy Miwa has always dreamed of finding love, but living in small-town Japan made finding the right match difficult―especially since she likes girls! Even going away to college didn’t seem to help, until one day her outgoing classmate Saeko suggests they might as well start dating each other since it’s not like either of them have other options.

It’s getting harder for Miwa and Saeko to ignore the tensions in their relationship as even their sex life starts to suffer. Saeko begins to feel like Miwa doesn’t really see her while Miwa finds herself dwelling more and more on the past. They don’t want to give up on each other, but what do you do when a relationship starts to sour?",978-1974720743,https://m.media-amazon.com/images/I/81iJXTyY5IS._SY522_.jpg,Viz LLC; 1er édition (12 octobre 2021),Tamifull
Whispering you a love song T06,7.9,,978-2375064214,https://m.media-amazon.com/images/I/01PkLIhTX3L.gif,TAIFU COMICS (21 juin 2024),TAKESHIMA EKU
